运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
Q3-T-003,爬升,1074.968030442988,1080.432106687246,中继,Q3-R-002
Q3-T-003,爬升·边界点,1080.432106687246,1080.432106687246,中继,Q3-R-002
Q3-T-003,爬升,1080.432106687246,1091.8840396717108,中继,Q3-R-002
Q3-T-003,爬升·边界点,1091.8840396717108,1091.8840396717108,中继,Q3-R-002
Q3-T-003,爬升,1091.8840396717108,1097.2924345982774,中继,Q3-R-002
Q3-T-003,爬升·边界点,1097.2924345982774,1097.2924345982774,中继,Q3-R-002
Q3-T-003,爬升,1097.2924345982774,1115.4981329820505,中继,Q3-R-002
Q3-T-003,爬升·边界点,1115.4981329820505,1115.4981329820505,中继,Q3-R-002
Q3-T-003,巡航,1115.4981329820505,1123.639676326952,中继,Q3-R-002
Q3-T-003,巡航·边界点,1123.639676326952,1123.639676326952,中继,Q3-R-002
Q3-T-003,巡航,1123.639676326952,1167.7105404121592,中继,Q3-R-002
Q3-T-003,巡航·边界点,1167.7105404121592,1167.7105404121592,中继,Q3-R-002
Q3-T-003,巡航,1167.7105404121592,1225.977956606348,中继,Q3-R-002
Q3-T-003,巡航·边界点,1225.977956606348,1225.977956606348,中继,Q3-R-002
Q3-T-003,巡航,1225.977956606348,1444.748509829613,中继,Q3-R-002
Q3-T-003,巡航·边界点,1444.748509829613,1444.748509829613,中继,Q3-R-002
Q3-T-003,下降,1444.748509829613,1485.7131521499898,中继,Q3-R-002
Q3-T-003,下降·边界点,1485.7131521499898,1485.7131521499898,中继,Q3-R-002
Q3-T-003,下降,1485.7131521499898,1507.5858104335764,中继,Q3-R-002
Q3-T-003,下降·边界点,1507.5858104335764,1507.5858104335764,中继,Q3-R-002
Q3-T-003,下降,1507.5858104335764,1510.8195703491197,中继,Q3-R-002
Q3-T-003,下降·边界点,1510.8195703491197,1510.8195703491197,中继,Q3-R-002
Q3-T-003,下降,1510.8195703491197,1522.104632876488,中继,Q3-R-002
Q3-T-003,下降·边界点,1522.104632876488,1522.104632876488,中继,Q3-R-002
Q3-T-003,投送交接,1522.104632876488,1702.104632876488,中继,Q3-R-002
Q3-T-003,投送交接·边界点,1702.104632876488,1702.104632876488,中继,Q3-R-002
Q3-T-003,爬升,1702.104632876488,1711.5088516492951,中继,Q3-R-002
Q3-T-003,爬升·边界点,1711.5088516492951,1711.5088516492951,中继,Q3-R-002
Q3-T-003,爬升,1711.5088516492951,1714.2036515789143,中继,Q3-R-002
Q3-T-003,爬升·边界点,1714.2036515789143,1714.2036515789143,中继,Q3-R-002
Q3-T-003,爬升,1714.2036515789143,1732.4308668152366,中继,Q3-R-002
