relay_trip_id,drone_id,module_id,start_s,arrival_s,link_s,end_s,return_s,turnaround_end_s,charge_end_s,charge_duration_s,energy_kwh,return_soc_fraction,ground_m,cruise_m,hover_agl_m,backhaul_margin_db,backhaul_blocked,horizontal_energy_kwh,climb_energy_kwh,station_energy_kwh
Q3-R-001,R01,R-ENG-01,302.05691954528083,713.679230704014,743.679230704014,1226.977956606348,1477.3010159543715,1777.3010159543715,2046.1481963975716,568.8471804432,0.2889382503838475,0.9097067967550476,277.1443176269531,352.1089782714844,74.96466064453125,7.511029389008797,True,0.11213782032193963,0.019959152702861364,0.15684127735904652
Q3-R-002,R02,R-ENG-02,156.36216343091291,764.4654058595361,794.4654058595361,3065.2876444794565,3531.6893040630275,3831.6893040630275,4415.193246382113,883.5039423190854,0.9440097041700566,0.7049969674468574,537.281005859375,587.281005859375,50.0,2.4694705795379406,True,0.20010510533797018,0.04087558147599962,0.7030290173560868
Q3-R-003,R01,R-ENG-03,1862.5763852834934,2491.1452880200864,2521.1452880200864,6772.502944587515,7241.381500034069,7541.381500034069,8382.252166295162,1140.8706662610928,1.577527793873459,0.5070225644145441,313.6457214355469,371.41583251953125,57.770111083984375,0.6489723131086578,True,0.24765885349873148,0.021676323090235393,1.3081926172844922
Q3-R-004,R02,R-ENG-04,3957.973575623626,4608.085039952027,4638.085039952027,6673.090882241475,7184.670354992727,7484.670354992727,8048.711430447099,864.0410754543717,0.8961011088107611,0.7199684034966372,503.21234130859375,625.3161010742188,122.103759765625,1.6126866692443826,True,0.22086864162156822,0.04425845982297262,0.6309740073662203
