relay_trip_id,relay_drone_id,energy_module_id,model_id,site_id,start_s,arrival_s,link_complete_s,service_end_s,return_s,turnaround_end_s,energy_kwh,return_soc_fraction,charge_duration_s,charge_end_s,terrain_ground_m,hover_agl_m,cruise_altitude_m,horizontal_distance_m,outbound_climb_m,outbound_descent_m,inbound_climb_m,inbound_descent_m,outbound_flight_s,inbound_flight_s,horizontal_energy_kwh,climb_energy_kwh,flight_energy_kwh,setup_energy_kwh,service_energy_kwh,served_communication_atoms,hover_lon_deg,hover_lat_deg,hover_altitude_m
Q3-R-001,R01,R-ENG-01,R,GRID-734-634,302.05691954528083,713.679230704014,743.679230704014,1226.977956606348,1477.3010159543715,1777.3010159543715,0.2889382503838475,0.9097067967550476,568.8471804432,2046.1481963975716,277.1443176269531,74.96466064453125,352.1089782714844,2632.800998862931,224.4089782714844,0.0,0.0,224.4089782714844,231.62231115873317,250.32305934802352,0.11213782032193963,0.019959152702861364,0.132096973024801,0.009166666666666668,0.14767461069237986,52,109.2088888888889,23.020833333333332,352.1089782714844
Q3-R-002,R02,R-ENG-02,R,GRID-782-878,156.36216343091291,764.4654058595361,794.4654058595361,3065.2876444794565,3531.6893040630275,3831.6893040630275,0.9440097041700568,0.7049969674468572,883.5039423190856,4415.193246382113,537.281005859375,50.0,587.281005859375,4698.119864456692,459.581005859375,0.0,0.0,459.581005859375,428.1032424286232,466.40165958357113,0.20010510533797018,0.04087558147599962,0.2409806868139698,0.009166666666666668,0.6938623506894203,167,109.27666666666667,23.0075,587.281005859375
Q3-R-003,R01,R-ENG-03,R,GRID-590-730,1862.5763852834934,2491.1452880200864,2521.1452880200864,6772.502944587515,7241.381500034069,7541.381500034069,1.5775277938734593,0.507022564414544,1140.8706662610928,8382.252166295162,313.6457214355469,57.770111083984375,371.41583251953125,5814.599169100652,243.71583251953126,0.0,0.0,243.71583251953126,448.5689027365929,468.8785554465539,0.24765885349873148,0.021676323090235393,0.2693351765889669,0.009166666666666668,1.2990259506178257,292,109.23555555555556,23.06083333333333,371.41583251953125
Q3-R-004,R02,R-ENG-04,R,GRID-642-606,3957.973575623626,4608.085039952027,4638.085039952027,6673.090882241475,7184.670354992727,7484.670354992727,0.8961011088107611,0.7199684034966372,864.0410754543717,8048.711430447099,503.21234130859375,122.103759765625,625.3161010742188,5185.611585897689,497.61610107421876,0.0,0.0,497.61610107421876,470.11146432840064,511.5794727512522,0.22086864162156822,0.04425845982297262,0.2651271014445408,0.009166666666666668,0.6218073406995537,92,109.20111111111112,23.046388888888888,625.3161010742188
