trip_id,phase,start_s,end_s,duration_s,mode
Q3-T-005,下降,855.0413130882181,855.7776994901417,0.7363864019235543,中继
Q3-T-005,投送交接,855.7776994901417,863.805648987166,8.027949497024338,中继
Q3-T-005,投送交接,863.805648987166,1065.7776994901417,201.97205050297566,中继
Q3-T-005,爬升,1065.7776994901417,1066.391354825078,0.6136553349362963,中继
Q3-T-005,爬升,1066.391354825078,1074.9832117615183,8.591856936440422,中继
Q3-T-005,爬升,1074.9832117615183,1116.2798738651484,41.2966621036299,中继
Q3-T-005,爬升,1116.2798738651484,1120.268757839751,3.98888397460276,中继
Q3-T-005,巡航,1120.268757839751,1159.94833315094,39.679575311189,中继
Q3-T-005,巡航,1159.94833315094,1167.7614989881824,7.813165837242355,直连
Q3-T-005,巡航,1167.7614989881824,1172.5745785596396,4.813079571457177,直连
Q3-T-005,巡航,1172.5745785596396,1226.977956606348,54.40337804670843,直连
Q3-T-005,巡航,1226.977956606348,1306.804686417369,79.82672981102114,直连
Q3-T-005,巡航,1306.804686417369,1378.7997120130321,71.99502559566302,直连
Q3-T-005,巡航,1378.7997120130321,1422.566128960752,43.76641694771976,直连
Q3-T-005,下降,1422.566128960752,1542.6775561945337,120.1114272337817,直连
Q3-T-005,下降,1542.6775561945337,1553.8521387479868,11.174582553453188,直连
Q3-T-005,下降,1553.8521387479868,1563.5861288863966,9.733990138409826,直连
Q3-T-005,下降,1563.5861288863966,1564.752211663737,1.1660827773403064,直连
Q3-T-005,下降,1564.752211663737,1575.86518291183,11.112971248093084,直连
Q3-T-005,下降,1575.86518291183,1576.2753989802832,0.41021606845312825,直连
Q3-T-006,爬升,390.0,390.34184672371094,0.3418467237109392,直连
Q3-T-006,爬升,390.34184672371094,399.60265609712184,9.260809373410915,直连
Q3-T-006,爬升,399.60265609712184,400.5743917449054,0.9717356477835658,直连
Q3-T-006,爬升,400.5743917449054,408.6860501935803,8.111658448674874,直连
Q3-T-006,爬升,408.6860501935803,417.99820232145794,9.312152127877653,直连
Q3-T-006,爬升,417.99820232145794,518.0910583496094,100.09285602815145,直连
Q3-T-006,巡航,518.0910583496094,561.8574752973292,43.76641694771976,直连
Q3-T-006,巡航,561.8574752973292,633.8525008929922,71.99502559566305,直连
Q3-T-006,巡航,633.8525008929922,743.679230704014,109.82672981102179,直连
Q3-T-006,巡航,743.679230704014,768.0826087507219,24.40337804670783,直连
Q3-T-006,巡航,768.0826087507219,772.895688322179,4.813079571457203,直连
Q3-T-006,巡航,772.895688322179,780.7088541594214,7.813165837242349,直连
Q3-T-006,巡航,780.7088541594214,820.3884294706104,39.679575311189005,中继
Q3-T-006,下降,820.3884294706104,825.1750902401337,4.786660769523313,中继
Q3-T-006,下降,825.1750902401337,863.805648987166,38.63055874703232,中继
Q3-T-006,下降,863.805648987166,874.7310847644897,10.925435777323592,中继
Q3-T-006,下降,874.7310847644897,885.0413130882181,10.310228323728516,中继
Q3-T-006,下降,885.0413130882181,885.7776994901417,0.7363864019235543,中继
Q3-T-006,投送交接,885.7776994901417,1125.7776994901417,240.0,中继
Q3-T-006,爬升,1125.7776994901417,1126.391354825078,0.6136553349362963,中继
Q3-T-006,爬升,1126.391354825078,1134.9832117615183,8.591856936440422,中继
Q3-T-006,爬升,1134.9832117615183,1176.2798738651484,41.2966621036299,中继
Q3-T-006,爬升,1176.2798738651484,1180.268757839751,3.98888397460276,中继
Q3-T-006,巡航,1180.268757839751,1219.94833315094,39.679575311189,中继
Q3-T-006,巡航,1219.94833315094,1226.977956606348,7.029623455407959,直连
Q3-T-006,巡航,1226.977956606348,1227.7614989881824,0.7835423818343955,直连
Q3-T-006,巡航,1227.7614989881824,1232.5745785596396,4.813079571457177,直连
Q3-T-006,巡航,1232.5745785596396,1366.804686417369,134.23010785772956,直连
Q3-T-006,巡航,1366.804686417369,1438.7997120130321,71.99502559566302,直连
Q3-T-006,巡航,1438.7997120130321,1482.566128960752,43.76641694771976,直连
Q3-T-006,下降,1482.566128960752,1602.6775561945337,120.1114272337817,直连
Q3-T-006,下降,1602.6775561945337,1613.8521387479868,11.174582553453188,直连
Q3-T-006,下降,1613.8521387479868,1623.5861288863966,9.733990138409826,直连
Q3-T-006,下降,1623.5861288863966,1624.752211663737,1.1660827773403064,直连
Q3-T-006,下降,1624.752211663737,1635.86518291183,11.112971248093084,直连
Q3-T-006,下降,1635.86518291183,1636.2753989802832,0.41021606845312825,直连
Q3-T-007,爬升,480.0,480.4102160684531,0.410216068453127,直连
Q3-T-007,爬升,480.4102160684531,491.5231873165462,11.112971248093093,直连
Q3-T-007,爬升,491.5231873165462,492.6892700938865,1.1660827773402838,直连
Q3-T-007,爬升,492.6892700938865,502.42326023229634,9.733990138409846,直连
Q3-T-007,爬升,502.42326023229634,513.5978427857495,11.174582553453185,直连
Q3-T-007,爬升,513.5978427857495,575.3591357421875,61.76129295643798,直连
Q3-T-007,巡航,575.3591357421875,631.0798470464679,55.72071130428034,直连
Q3-T-007,巡航,631.0798470464679,675.5171422151001,44.43729516863222,直连
Q3-T-007,巡航,675.5171422151001,680.0167042980528,4.49956208295268,直连
Q3-T-007,巡航,680.0167042980528,694.7464551399204,14.729750841867654,直连
Q3-T-007,巡航,694.7464551399204,743.679230704014,48.932775564093596,直连
Q3-T-007,巡航,743.679230704014,757.4551841725358,13.77595346852187,直连
Q3-T-007,巡航,757.4551841725358,787.7730143031038,30.3178301305679,直连
Q3-T-007,下降,787.7730143031038,797.7026457866579,9.929631483554047,直连
Q3-T-007,下降,797.7026457866579,801.1180267049251,3.41538091826725,直连
Q3-T-007,下降,801.1180267049251,813.4219339808382,12.303907275913101,直连
Q3-T-007,投送交接,813.4219339808382,863.805648987166,50.38371500632786,直连
Q3-T-007,投送交接,863.805648987166,1209.4219339808383,345.61628499367225,直连
Q3-T-007,爬升,1209.4219339808383,1219.2650598015687,9.84312582073046,直连
Q3-T-007,爬升,1219.2650598015687,1221.9973645361824,2.732304734613795,直连
Q3-T-007,爬升,1221.9973645361824,1226.977956606348,4.980592070165484,直连
Q3-T-007,爬升,1226.977956606348,1229.9410697230257,2.963113116677733,直连
Q3-T-007,巡航,1229.9410697230257,1260.2588998535937,30.317830130567916,直连
Q3-T-007,巡航,1260.2588998535937,1322.9676288862092,62.708729032615466,直连
