drone_id,model_id,trip_count,operation_time_s,last_return_s,utilization,energy_kwh,total_weight_kg
U01,A,3,5827.311421848115,5860.979897535064,0.8848431954409797,7.306592227242949,58.0
U02,A,3,4978.016523058548,5737.105565344999,0.7558827267591205,5.701679173945979,56.0
U03,A,3,5672.480537007132,6432.557098511881,0.8613330301215156,6.899292368576214,64.0
U04,A,3,5886.009315103191,6363.995178832307,0.8937561276104778,6.89585814547729,59.0
U05,B,4,6319.178292246414,6585.699536225688,0.9595303061560535,7.180013055382654,95.0
U06,B,3,5612.79581843027,5612.79581843027,0.8522702542920754,7.570794300650848,78.0
U07,C,3,6498.087809524741,6498.087809524741,0.9866966711403968,14.849954089293288,196.0
U08,C,3,6523.135647873001,6523.135647873001,0.9905000390606126,15.342615029836594,152.0
