trip_id,phase,start_s,end_s,duration_s,mode
Q2-003,投送交接,961.3520422703918,1141.3520422703918,180.0,中断
Q2-003,爬升,1141.3520422703918,1162.0851558771626,20.733113606770758,中断
Q2-003,巡航,1162.0851558771626,1389.9402911105176,227.85513523335499,中断
Q2-003,下降,1389.9402911105176,1418.8200274386427,28.87973632812509,中断
Q2-003,投送交接,1418.8200274386427,1628.8200274386427,210.0,中断
Q2-003,爬升,1628.8200274386427,1703.2547401665072,74.43471272786451,中断
Q2-003,巡航,1703.2547401665072,1980.6685755596545,277.4138353931473,中断
Q2-003,巡航,1980.6685755596545,1992.1594064910018,11.490830931347444,直连
Q2-003,巡航,1992.1594064910018,2308.5196782128237,316.3602717218218,直连
Q2-003,下降,2308.5196782128237,2481.751117417808,173.23143920498455,直连
Q2-003,下降,2481.751117417808,2482.1613334862614,0.41021606845312214,直连
Q2-004,爬升,360.0,360.34184672371094,0.34184672371093916,直连
Q2-004,爬升,360.34184672371094,462.6455118815104,102.30366515779946,直连
Q2-004,巡航,462.6455118815104,611.0121914181283,148.36667953661788,直连
Q2-004,巡航,611.0121914181283,791.4501659020625,180.43797448393423,直连
Q2-004,巡航,791.4501659020625,861.3534161851755,69.90325028311304,中断
Q2-004,下降,861.3534161851755,894.968030442988,33.61461425781249,中断
Q2-004,投送交接,894.968030442988,1074.968030442988,180.0,中断
Q2-004,爬升,1074.968030442988,1136.9558864813994,61.98785603841134,中断
Q2-004,巡航,1136.9558864813994,1283.0551534205388,146.0992669391394,中断
Q2-004,下降,1283.0551534205388,1357.6805806666325,74.62542724609375,中断
Q2-004,投送交接,1357.6805806666325,1537.6805806666325,180.0,中断
Q2-004,爬升,1537.6805806666325,1617.99637656507,80.3157958984375,中断
Q2-004,巡航,1617.99637656507,1742.019674835736,124.0232982706659,中断
Q2-004,巡航,1742.019674835736,1806.8977722997568,64.87809746402087,直连
Q2-004,巡航,1806.8977722997568,2069.6298647495423,262.7320924497855,直连
Q2-004,下降,2069.6298647495423,2254.9186037592144,185.28873900967187,直连
Q2-004,下降,2254.9186037592144,2255.3288198276673,0.41021606845312414,直连
Q2-005,爬升,360.0,360.34184672371094,0.3418467237109391,直连
Q2-005,爬升,360.34184672371094,439.4659464518229,79.12409972811196,直连
Q2-005,巡航,439.4659464518229,539.6239529247355,100.15800647291256,直连
Q2-005,巡航,539.6239529247355,651.8798250127392,112.2558720880037,直连
Q2-005,下降,651.8798250127392,672.3989607549266,20.519135742187473,直连
Q2-005,投送交接,672.3989607549266,882.3989607549266,210.0,直连
Q2-005,爬升,882.3989607549266,899.4982405400829,17.099279785156227,直连
Q2-005,巡航,899.4982405400829,1011.7541126280864,112.25587208800361,直连
Q2-005,巡航,1011.7541126280864,1111.912119100999,100.15800647291253,直连
Q2-005,下降,1111.912119100999,1206.8610387747333,94.94891967373427,直连
Q2-005,下降,1206.8610387747333,1207.2712548431864,0.4102160684531272,直连
Q2-006,爬升,360.0,360.34184672371094,0.3418467237109394,直连
Q2-006,爬升,360.34184672371094,408.45220336914065,48.110356645429704,直连
Q2-006,巡航,408.45220336914065,515.628709293569,107.17650592442841,直连
Q2-006,巡航,515.628709293569,612.0507929370406,96.42208364347151,直连
Q2-006,下降,612.0507929370406,647.6734369800093,35.62264404296877,直连
Q2-006,投送交接,647.6734369800093,857.6734369800093,210.0,直连
Q2-006,爬升,857.6734369800093,887.3589736824833,29.685536702473996,直连
Q2-006,巡航,887.3589736824833,983.7810573259549,96.42208364347155,直连
Q2-006,巡航,983.7810573259549,1090.9575632503834,107.17650592442848,直连
Q2-006,下降,1090.9575632503834,1148.689991224899,57.73242797451551,直连
Q2-006,下降,1148.689991224899,1149.100207293352,0.4102160684531281,直连
Q2-007,爬升,420.0,420.4102160684531,0.41021606845312697,直连
Q2-007,爬升,420.4102160684531,573.7092700195312,153.2990539510781,直连
Q2-007,巡航,573.7092700195312,828.5138999921007,254.80462997256956,直连
Q2-007,巡航,828.5138999921007,836.3270658293432,7.813165837242346,直连
Q2-007,巡航,836.3270658293432,876.0066411405321,39.67957531118899,中断
Q2-007,下降,876.0066411405321,957.7432286649462,81.73658752441406,中断
Q2-007,投送交接,957.7432286649462,1281.7432286649462,324.0,中断
Q2-007,爬升,1281.7432286649462,1347.1324986844775,65.3892700195313,中断
Q2-007,巡航,1347.1324986844775,1386.8120739956664,39.679575311189,中断
Q2-007,巡航,1386.8120739956664,1394.6252398329088,7.813165837242355,直连
Q2-007,巡航,1394.6252398329088,1649.4298698054783,254.80462997256956,直连
Q2-007,下降,1649.4298698054783,1841.053687244326,191.62381743884774,直连
Q2-007,下降,1841.053687244326,1841.5664573298925,0.5127700855664106,直连
Q2-008,爬升,450.0,450.4102160684531,0.410216068453127,直连
Q2-008,爬升,450.4102160684531,529.48435546875,79.07413940029686,直连
Q2-008,巡航,529.48435546875,780.6018143543045,251.11745888555447,直连
Q2-008,巡航,780.6018143543045,792.9688638182566,12.367049463952158,直连
Q2-008,巡航,792.9688638182566,881.5248179269529,88.55595410869627,中断
Q2-008,下降,881.5248179269529,947.2302622628904,65.7054443359375,中断
Q2-008,投送交接,947.2302622628904,1307.2302622628904,360.0,中断
Q2-008,爬升,1307.2302622628904,1359.7946177316403,52.56435546874991,中断
Q2-008,巡航,1359.7946177316403,1448.3505718403367,88.5559541086963,中断
Q2-008,巡航,1448.3505718403367,1460.7176213042887,12.36704946395212,直连
Q2-008,巡航,1460.7176213042887,1711.8350801898432,251.11745888555453,直连
Q2-008,下降,1711.8350801898432,1810.6777544402144,98.84267425037118,直连
Q2-008,下降,1810.6777544402144,1811.1905245257808,0.5127700855664096,直连
Q2-009,爬升,1509.100207293352,1509.442054017063,0.34184672371093866,直连
Q2-009,爬升,1509.442054017063,1569.5182920101488,60.07623799308584,直连
Q2-009,巡航,1569.5182920101488,1722.7956813697613,153.27738935961253,直连
Q2-009,巡航,1722.7956813697613,1833.0442293887604,110.2485480189992,直连
Q2-009,巡航,1833.0442293887604,2063.605655682428,230.5614262936673,中断
Q2-009,下降,2063.605655682428,2099.387357342584,35.78170166015616,中断
Q2-009,投送交接,2099.387357342584,2309.387357342584,210.0,中断
Q2-009,爬升,2309.387357342584,2339.205442059381,29.818084716796875,中断
Q2-009,巡航,2339.205442059381,2569.7668683530483,230.5614262936673,中断
Q2-009,巡航,2569.7668683530483,2680.015416372047,110.24854801899917,直连
Q2-009,巡航,2680.015416372047,2833.29280573166,153.27738935961256,直连
