trip_id,phase,time_s,mode,relay_id,selected_margin_db,direct_margin_db,selected_blocked,pass
Q3-T-001,爬升,390.17092336185544,直连,,46.15077298410978,46.15077298410978,True,True
Q3-T-001,爬升,390.8048871923815,直连,,57.04276055460295,57.04276055460295,False,True
Q3-T-001,爬升,391.73096812972256,直连,,58.536377552248055,58.536377552248055,False,True
Q3-T-001,爬升,392.65704906706367,直连,,60.34129095962618,60.34129095962618,False,True
Q3-T-001,爬升,393.5831300044048,直连,,62.622367743072374,62.622367743072374,False,True
Q3-T-001,爬升,394.50921094174583,直连,,65.72451223271307,65.72451223271307,False,True
Q3-T-001,爬升,395.43529187908695,直连,,70.59554492818675,70.59554492818675,False,True
Q3-T-001,爬升,396.361372816428,直连,,82.70898894998133,82.70898894998133,False,True
Q3-T-001,爬升,397.2874537537691,直连,,76.54449657835903,76.54449657835903,False,True
Q3-T-001,爬升,398.2135346911102,直连,,68.61428482778018,68.61428482778018,False,True
Q3-T-001,爬升,399.1396156284513,直连,,64.53904700693914,64.53904700693914,False,True
Q3-T-001,爬升,400.08852392101363,直连,,61.71811229890638,61.71811229890638,False,True
Q3-T-001,爬升,401.02503943649845,直连,,59.61686262082712,59.61686262082712,False,True
Q3-T-001,爬升,401.9263348196846,直连,,57.98418318776561,57.98418318776561,False,True
Q3-T-001,爬升,402.82763020287064,直连,,56.610377302980126,56.610377302980126,False,True
Q3-T-001,爬升,403.7289255860568,直连,,55.42447735539986,55.42447735539986,False,True
Q3-T-001,爬升,404.6302209692428,直连,,54.38121115513681,54.38121115513681,False,True
Q3-T-001,爬升,405.531516352429,直连,,53.4499225511411,53.4499225511411,False,True
Q3-T-001,爬升,406.432811735615,直连,,52.60888664891094,52.60888664891094,False,True
Q3-T-001,爬升,407.33410711880117,直连,,51.84214552705011,51.84214552705011,False,True
Q3-T-001,爬升,408.2354025019872,直连,,51.137631984371225,51.137631984371225,False,True
Q3-T-001,爬升,409.15165779997415,直连,,50.475585306240845,50.475585306240845,False,True
Q3-T-001,爬升,410.0828730127619,直连,,49.85075548626949,49.85075548626949,False,True
Q3-T-001,爬升,411.0140882255497,直连,,49.267872890901856,49.267872890901856,False,True
Q3-T-001,爬升,411.9453034383375,直连,,48.72165794594312,48.72165794594312,False,True
Q3-T-001,爬升,412.87651865112525,直连,,48.20776908671323,48.20776908671323,False,True
Q3-T-001,爬升,413.807733863913,直连,,47.722592922143434,47.722592922143434,False,True
Q3-T-001,爬升,414.73894907670075,直连,,47.263089980325134,47.263089980325134,False,True
Q3-T-001,爬升,415.6701642894885,直连,,46.826679253901474,46.826679253901474,False,True
Q3-T-001,爬升,416.6013795022763,直连,,46.4111503928595,46.4111503928595,False,True
Q3-T-001,爬升,417.5325947150641,直连,,46.014595961798264,46.014595961798264,False,True
Q3-T-001,爬升,418.49722171874265,直连,,45.62205451157641,45.62205451157641,False,True
Q3-T-001,爬升,419.495260513312,直连,,45.233766842402304,45.233766842402304,False,True
Q3-T-001,爬升,420.49329930788144,直连,,44.86209669290932,44.86209669290932,False,True
Q3-T-001,爬升,421.4913381024508,直连,,44.50567988840507,44.50567988840507,False,True
Q3-T-001,爬升,422.48937689702024,直连,,44.16331363475197,44.16331363475197,False,True
Q3-T-001,爬升,423.4874156915896,直连,,43.833932026231935,43.833932026231935,False,True
Q3-T-001,爬升,424.48545448615897,直连,,43.516586030414445,43.516586030414445,False,True
Q3-T-001,爬升,425.4834932807284,直连,,43.210427002525705,43.210427002525705,False,True
Q3-T-001,爬升,426.48153207529776,直连,,42.91469300781546,42.91469300781546,False,True
Q3-T-001,爬升,427.4795708698672,直连,,42.62869739683532,42.62869739683532,False,True
Q3-T-001,爬升,428.47760966443656,直连,,42.3518192024888,42.3518192024888,False,True
Q3-T-001,爬升,429.475648459006,直连,,42.083495021002136,42.083495021002136,False,True
Q3-T-001,爬升,430.47368725357535,直连,,41.82321210987811,41.82321210987811,False,True
Q3-T-001,爬升,431.4717260481448,直连,,41.57050249028822,41.57050249028822,False,True
Q3-T-001,爬升,432.46976484271414,直连,,41.324937883445074,41.324937883445074,False,True
Q3-T-001,爬升,433.4678036372835,直连,,41.08612534331883,41.08612534331883,False,True
Q3-T-001,爬升,434.46584243185293,直连,,40.85370347385455,40.85370347385455,False,True
Q3-T-001,爬升,435.4638812264223,直连,,40.62733913925953,40.62733913925953,False,True
Q3-T-001,爬升,436.4619200209917,直连,,40.406724592192475,40.406724592192475,False,True
Q3-T-001,爬升,437.4599588155611,直连,,40.19157495772521,40.19157495772521,False,True
Q3-T-001,爬升,438.4579976101305,直连,,39.98162602146323,39.98162602146323,False,True
Q3-T-001,爬升,439.4560364046999,直连,,39.77663227874211,39.77663227874211,False,True
Q3-T-001,爬升,440.4540751992693,直连,,39.576365208771705,39.576365208771705,False,True
Q3-T-001,爬升,441.4521139938387,直连,,39.380611743302524,39.380611743302524,False,True
Q3-T-001,爬升,442.4501527884081,直连,,39.18917290408288,39.18917290408288,False,True
Q3-T-001,爬升,443.4481915829775,直连,,39.00186258726241,39.00186258726241,False,True
Q3-T-001,爬升,444.44623037754684,直连,,38.81850647612481,38.81850647612481,False,True
Q3-T-001,爬升,445.44426917211626,直连,,38.63894106622875,38.63894106622875,False,True
Q3-T-001,爬升,446.44230796668563,直连,,38.463012789293145,38.463012789293145,False,True
Q3-T-001,爬升,447.44034676125506,直连,,38.290577224062304,38.290577224062304,False,True
Q3-T-001,爬升,448.4383855558244,直连,,38.121498383990314,38.121498383990314,False,True
Q3-T-001,爬升,449.43642435039385,直连,,37.9556480729418,37.9556480729418,False,True
Q3-T-001,爬升,450.4344631449632,直连,,37.79290530126161,37.79290530126161,False,True
Q3-T-001,爬升,451.4325019395326,直连,,37.633155755550135,37.633155755550135,False,True
Q3-T-001,爬升,452.430540734102,直连,,37.47629131632418,37.47629131632418,False,True
Q3-T-001,爬升,453.4285795286714,直连,,37.32220961846535,37.32220961846535,False,True
Q3-T-001,爬升,454.4266183232408,直连,,37.170813649980886,37.170813649980886,False,True
Q3-T-001,爬升,455.42465711781017,直连,,37.022011385138,37.022011385138,False,True
Q3-T-001,爬升,456.4226959123796,直连,,36.87571544849749,36.87571544849749,False,True
Q3-T-001,爬升,457.42073470694896,直连,,36.73184280677549,36.73184280677549,False,True
Q3-T-001,爬升,458.4187735015184,直连,,36.590314485812115,36.590314485812115,False,True
Q3-T-001,爬升,459.41681229608776,直连,,36.45105531023165,36.45105531023165,False,True
Q3-T-001,爬升,460.4148510906572,直连,,36.31399366364556,36.31399366364556,False,True
Q3-T-001,爬升,461.41288988522655,直连,,36.17906126748322,36.17906126748322,False,True
Q3-T-001,爬升,462.4109286797959,直连,,36.046192976740585,36.046192976740585,False,True
Q3-T-001,爬升,463.40896747436534,直连,,35.91532659111721,35.91532659111721,False,True
Q3-T-001,爬升,464.4070062689347,直连,,35.78640268017101,35.78640268017101,False,True
Q3-T-001,爬升,465.40504506350413,直连,,35.65936442126039,35.65936442126039,False,True
Q3-T-001,爬升,466.4030838580735,直连,,35.53415744916791,35.53415744916791,False,True
Q3-T-001,爬升,467.4011226526429,直连,,35.41072971640902,35.41072971640902,False,True
Q3-T-001,爬升,468.3991614472123,直连,,35.28903136332801,35.28903136332801,False,True
Q3-T-001,爬升,469.39720024178166,直连,,35.16901459716908,35.16901459716908,False,True
Q3-T-001,爬升,470.3952390363511,直连,,35.05063357938916,35.05063357938916,False,True
Q3-T-001,爬升,471.3932778309205,直连,,34.93384432054698,34.93384432054698,False,True
Q3-T-001,爬升,472.3913166254899,直连,,34.81860458216562,34.81860458216562,False,True
Q3-T-001,爬升,473.38935542005925,直连,,34.70487378502028,34.70487378502028,False,True
Q3-T-001,爬升,474.38739421462867,直连,,34.59261292335337,34.59261292335337,False,True
Q3-T-001,爬升,475.38543300919804,直连,,34.48178448456275,34.48178448456275,False,True
Q3-T-001,爬升,476.38347180376746,直连,,34.37235237394947,34.37235237394947,False,True
Q3-T-001,爬升,477.38151059833683,直连,,34.26428184414746,34.26428184414746,False,True
Q3-T-001,爬升,478.37954939290626,直连,,34.157539428889564,34.157539428889564,False,True
Q3-T-001,爬升,479.3775881874756,直连,,34.05209288079439,34.05209288079439,False,True
Q3-T-001,爬升,480.37562698204505,直连,,33.94791111288424,33.94791111288424,False,True
Q3-T-001,爬升,481.3736657766144,直连,,33.84496414356923,33.84496414356923,False,True
Q3-T-001,爬升,482.37170457118384,直连,,33.743223044853394,33.743223044853394,False,True
Q3-T-001,爬升,483.3697433657532,直连,,33.64265989353953,33.64265989353953,False,True
Q3-T-001,爬升,484.3677821603226,直连,,33.543247725226365,33.543247725226365,False,True
Q3-T-001,爬升,485.365820954892,直连,,33.44496049090877,33.44496049090877,False,True
Q3-T-001,爬升,486.36385974946137,直连,,33.347773016006045,33.347773016006045,False,True
Q3-T-001,爬升,487.3618985440308,直连,,33.25166096165722,33.25166096165722,False,True
Q3-T-001,爬升,488.35993733860016,直连,,33.1566007881344,33.1566007881344,False,True
Q3-T-001,爬升,489.3579761331696,直连,,33.06256972023654,33.06256972023654,False,True
Q3-T-001,爬升,490.35601492773895,直连,,32.96954571453655,32.96954571453655,False,True
Q3-T-001,爬升,491.3540537223083,直连,,32.87750742836367,32.87750742836367,False,True
Q3-T-001,爬升,492.35209251687775,直连,,32.78643419041212,32.78643419041212,False,True
Q3-T-001,爬升,493.3501313114471,直连,,32.69630597287471,32.69630597287471,False,True
Q3-T-001,爬升,494.34817010601654,直连,,32.60710336500733,32.60710336500733,False,True
Q3-T-001,爬升,495.3462089005859,直连,,32.51880754803729,32.51880754803729,False,True
Q3-T-001,爬升,496.34424769515533,直连,,32.431400271334084,32.431400271334084,False,True
Q3-T-001,爬升,497.3422864897247,直连,,32.344863829767334,32.344863829767334,False,True
Q3-T-001,爬升,498.3403252842941,直连,,32.259181042181524,32.259181042181524,False,True
Q3-T-001,爬升,499.3383640788635,直连,,32.174335230922054,32.174335230922054,False,True
Q3-T-001,爬升,500.3364028734329,直连,,32.090310202351745,32.090310202351745,False,True
Q3-T-001,爬升,501.3344416680023,直连,,32.0070902283006,32.0070902283006,False,True
Q3-T-001,爬升,502.33248046257165,直连,,31.92466002839589,31.92466002839589,False,True
Q3-T-001,爬升,503.3305192571411,直连,,31.843004753222914,31.843004753222914,False,True
Q3-T-001,爬升,504.3285580517105,直连,,31.762109968269755,31.762109968269755,False,True
Q3-T-001,爬升,505.32659684627987,直连,,31.681961638613018,31.681961638613018,False,True
Q3-T-001,爬升,506.32463564084924,直连,,31.602546114303493,31.602546114303493,False,True
Q3-T-001,爬升,507.32267443541866,直连,,31.52385011641401,31.52385011641401,False,True
Q3-T-001,爬升,508.32071322998803,直连,,31.44586072371365,31.44586072371365,False,True
Q3-T-001,爬升,509.3187520245574,直连,,31.36856535993492,31.36856535993492,False,True
Q3-T-001,爬升,510.3167908191268,直连,,31.291951781602464,31.291951781602464,False,True
Q3-T-001,爬升,511.31482961369625,直连,,31.216008066393883,31.216008066393883,False,True
Q3-T-001,爬升,512.3128684082656,直连,,31.140722602005056,31.140722602005056,False,True
Q3-T-001,爬升,513.310907202835,直连,,31.06608407549372,31.06608407549372,False,True
Q3-T-001,爬升,514.3089459974044,直连,,30.992081463077255,30.992081463077255,False,True
Q3-T-001,爬升,515.3069847919738,直连,,30.91870402036122,30.91870402036122,False,True
Q3-T-001,爬升,516.3050235865431,直连,,30.845941272977228,30.845941272977228,False,True
Q3-T-001,爬升,517.3030623811126,直连,,30.773783007609808,30.773783007609808,False,True
Q3-T-001,爬升,518.301101175682,直连,,30.702219263392834,30.702219263392834,False,True
Q3-T-001,爬升,519.2991399702514,直连,,30.631240323657522,30.631240323657522,False,True
Q3-T-001,爬升,520.2971787648207,直连,,30.560836708014847,30.560836708014847,False,True
Q3-T-001,爬升,521.2952175593902,直连,,30.490999164756303,30.490999164756303,False,True
Q3-T-001,爬升,522.2932563539596,直连,,30.42171866355781,30.42171866355781,False,True
Q3-T-001,爬升,523.2912951485289,直连,,30.35298638847209,30.35298638847209,False,True
Q3-T-001,爬升,524.2893339430983,直连,,30.284793731196316,30.284793731196316,False,True
Q3-T-001,爬升,525.2873727376677,直连,,30.217132284602002,30.217132284602002,False,True
Q3-T-001,爬升,526.2854115322372,直连,,30.14999383651478,30.14999383651478,False,True
Q3-T-001,爬升,527.2834503268065,直连,,30.08337036373291,30.08337036373291,False,True
Q3-T-001,爬升,528.2814891213759,直连,,30.017254026273335,30.017254026273335,False,True
Q3-T-001,爬升,529.2795279159453,直连,,29.951637161835222,29.951637161835222,False,True
Q3-T-001,爬升,530.2775667105147,直连,,29.886512280470868,29.886512280470868,False,True
Q3-T-001,爬升,531.2756055050841,直连,,29.821872059455075,29.821872059455075,False,True
Q3-T-001,爬升,532.2736442996535,直连,,29.75770933834393,29.75770933834393,False,True
Q3-T-001,爬升,533.2716830942229,直连,,29.6940171142148,29.6940171142148,False,True
Q3-T-001,爬升,534.2697218887922,直连,,29.630788537079596,29.630788537079596,False,True
Q3-T-001,爬升,535.2677606833616,直连,,29.568016905463708,29.568016905463708,False,True
Q3-T-001,爬升,536.2657994779311,直连,,29.505695662143594,29.505695662143594,False,True
Q3-T-001,爬升,537.2638382725004,直连,,29.443818390036284,29.443818390036284,False,True
Q3-T-001,爬升,538.2618770670698,直连,,29.38237880823405,29.38237880823405,False,True
Q3-T-001,爬升,539.2599158616392,直连,,29.321370768178582,29.321370768178582,False,True
Q3-T-001,爬升,540.2579546562087,直连,,29.26078824996837,29.26078824996837,False,True
Q3-T-001,爬升,541.255993450778,直连,,29.200625358794184,29.200625358794184,False,True
Q3-T-001,爬升,542.2540322453474,直连,,29.140876321496933,29.140876321496933,False,True
Q3-T-001,爬升,543.2520710399168,直连,,29.081535483243343,29.081535483243343,False,True
Q3-T-001,爬升,544.2501098344862,直连,,29.022597304314203,29.022597304314203,False,True
Q3-T-001,巡航,545.0820440702693,直连,,28.99292632719508,28.99292632719508,False,True
Q3-T-001,巡航,545.7478737472659,直连,,28.99011787345441,28.99011787345441,False,True
Q3-T-001,巡航,546.4137034242625,直连,,28.984506408540597,28.984506408540597,False,True
Q3-T-001,巡航,547.0795331012592,直连,,28.976102782487004,28.976102782487004,False,True
Q3-T-001,巡航,547.7453627782559,直连,,28.964923183078824,28.964923183078824,False,True
Q3-T-001,巡航,548.4111924552525,直连,,28.95098903244383,28.95098903244383,False,True
Q3-T-001,巡航,549.0770221322492,直连,,28.93432685134448,28.93432685134448,False,True
Q3-T-001,巡航,549.7428518092458,直连,,28.914968092935908,28.914968092935908,False,True
Q3-T-001,巡航,550.4086814862425,直连,,28.892948948197912,28.892948948197912,False,True
Q3-T-001,巡航,551.0745111632392,直连,,28.86831012546253,28.86831012546253,False,True
Q3-T-001,巡航,551.7403408402358,直连,,28.841096606838818,28.841096606838818,False,True
Q3-T-001,巡航,552.4061705172325,直连,,28.811357384451824,28.811357384451824,False,True
Q3-T-001,巡航,553.0720001942292,直连,,28.779145179691525,28.779145179691525,False,True
Q3-T-001,巡航,553.7378298712258,直连,,28.744516148587337,28.744516148587337,False,True
Q3-T-001,巡航,554.4036595482224,直连,,28.707529576587206,28.707529576587206,False,True
Q3-T-001,巡航,555.0694892252192,直连,,28.668247566026338,28.668247566026338,False,True
Q3-T-001,巡航,555.7353189022158,直连,,28.626734719308118,28.626734719308118,False,True
Q3-T-001,巡航,556.4011485792124,直连,,28.583057820920047,28.583057820920047,False,True
Q3-T-001,巡航,557.066978256209,直连,,28.537285521053136,28.537285521053136,False,True
Q3-T-001,巡航,557.7328079332058,直连,,28.489488023610008,28.489488023610008,False,True
Q3-T-001,巡航,558.3986376102024,直连,,28.439736780869808,28.439736780869808,False,True
Q3-T-001,巡航,559.064467287199,直连,,28.388104197118494,28.388104197118494,False,True
Q3-T-001,巡航,559.7302969641958,直连,,28.334663343059574,28.334663343059574,False,True
Q3-T-001,巡航,560.3961266411924,直连,,28.27948768279984,28.27948768279984,False,True
Q3-T-001,巡航,561.061956318189,直连,,28.22265081460138,28.22265081460138,False,True
Q3-T-001,巡航,561.7277859951857,直连,,28.164226226656112,28.164226226656112,False,True
Q3-T-001,巡航,562.3936156721824,直连,,28.104287068612365,28.104287068612365,False,True
Q3-T-001,巡航,563.059445349179,直连,,28.04290593962419,28.04290593962419,False,True
Q3-T-001,巡航,563.7252750261757,直连,,27.980154693082397,27.980154693082397,False,True
Q3-T-001,巡航,564.3911047031723,直连,,27.916104258352675,27.916104258352675,False,True
Q3-T-001,巡航,565.056934380169,直连,,27.850824479355865,27.850824479355865,False,True
Q3-T-001,巡航,565.7227640571657,直连,,27.78438396996613,27.78438396996613,False,True
Q3-T-001,巡航,566.3885937341623,直连,,27.716849985649873,27.716849985649873,False,True
Q3-T-001,巡航,567.054423411159,直连,,27.648288310960424,27.648288310960424,False,True
Q3-T-001,巡航,567.7202530881557,直连,,27.578763162405963,27.578763162405963,False,True
Q3-T-001,巡航,568.3860827651523,直连,,27.508337105779106,27.508337105779106,False,True
Q3-T-001,巡航,569.0519124421489,直连,,27.437070987390726,27.437070987390726,False,True
Q3-T-001,巡航,569.7177421191457,直连,,27.365023878255286,27.365023878255286,False,True
Q3-T-001,巡航,570.3835717961423,直连,,27.29225303059883,27.29225303059883,False,True
Q3-T-001,巡航,571.0494014731389,直连,,27.218813845568178,27.218813845568178,False,True
Q3-T-001,巡航,571.7152311501357,直连,,27.144759851487734,27.144759851487734,False,True
Q3-T-001,巡航,572.3810608271323,直连,,27.070142691638623,27.070142691638623,False,True
Q3-T-001,巡航,573.0468905041289,直连,,26.995012120926347,26.995012120926347,False,True
Q3-T-001,巡航,573.7127201811256,直连,,26.919416010339006,26.919416010339006,False,True
Q3-T-001,巡航,574.3785498581223,直连,,26.843400358605976,26.843400358605976,False,True
Q3-T-001,巡航,575.0443795351189,直连,,26.767009310128515,26.767009310128515,False,True
Q3-T-001,巡航,575.7102092121156,直连,,26.690285178666727,26.690285178666727,False,True
Q3-T-001,巡航,576.3760388891122,直连,,26.613268475814593,26.613268475814593,False,True
Q3-T-001,巡航,577.0418685661089,直连,,26.5359979438322,26.5359979438322,False,True
Q3-T-001,巡航,577.7076982431056,直连,,26.45851059206086,26.45851059206086,False,True
Q3-T-001,巡航,578.3735279201022,直连,,26.38084173657664,26.38084173657664,False,True
Q3-T-001,巡航,579.0393575970988,直连,,26.30302504229813,26.30302504229813,False,True
Q3-T-001,巡航,579.7051872740955,直连,,26.225092567190856,26.225092567190856,False,True
Q3-T-001,巡航,580.3710169510922,直连,,26.147074808259234,26.147074808259234,False,True
Q3-T-001,巡航,581.0368466280888,直连,,26.069000748660102,26.069000748660102,False,True
Q3-T-001,巡航,581.7026763050854,直连,,25.990897905800196,25.990897905800196,False,True
Q3-T-001,巡航,582.3685059820822,直连,,25.9127923799291,25.9127923799291,False,True
Q3-T-001,巡航,583.0343356590788,直连,,25.83470890316177,25.83470890316177,False,True
Q3-T-001,巡航,583.7001653360754,直连,,25.756670888390715,25.756670888390715,False,True
Q3-T-001,巡航,584.3659950130722,直连,,25.678700478089894,25.678700478089894,False,True
Q3-T-001,巡航,585.0318246900688,直连,,25.60081859263704,25.60081859263704,False,True
Q3-T-001,巡航,585.6976543670654,直连,,25.523044978213946,25.523044978213946,False,True
Q3-T-001,巡航,586.3634840440621,直连,,25.445398253848097,25.445398253848097,False,True
Q3-T-001,巡航,587.0293137210588,直连,,25.367895957696817,25.367895957696817,False,True
Q3-T-001,巡航,587.6951433980554,直连,,25.29055459229656,25.29055459229656,False,True
Q3-T-001,巡航,588.3609730750521,直连,,25.21338966891541,25.21338966891541,False,True
Q3-T-001,巡航,589.0268027520488,直连,,25.13641575064989,25.13641575064989,False,True
Q3-T-001,巡航,589.6926324290454,直连,,25.059646494438795,25.059646494438795,False,True
Q3-T-001,巡航,590.3584621060421,直连,,24.9830946917767,24.9830946917767,False,True
Q3-T-001,巡航,591.0242917830387,直连,,24.90677230831885,24.90677230831885,False,True
Q3-T-001,巡航,591.6901214600354,直连,,24.830690522090322,24.830690522090322,False,True
Q3-T-001,巡航,592.3559511370321,直连,,24.75485976040872,24.75485976040872,False,True
Q3-T-001,巡航,593.0217808140287,直连,,24.67928973564375,24.67928973564375,False,True
Q3-T-001,巡航,593.6876104910253,直连,,24.603989479548332,24.603989479548332,False,True
Q3-T-001,巡航,594.3534401680221,直连,,24.528967376392018,24.528967376392018,False,True
Q3-T-001,巡航,595.0192698450187,直连,,24.45423119474559,24.45423119474559,False,True
Q3-T-001,巡航,595.6850995220153,直连,,24.379788118149435,24.379788118149435,False,True
Q3-T-001,巡航,596.350929199012,直连,,24.305644774418894,24.305644774418894,False,True
Q3-T-001,巡航,597.0167588760087,直连,,24.231807263825658,24.231807263825658,False,True
Q3-T-001,巡航,597.6825885530053,直连,,24.15828118602147,24.15828118602147,False,True
Q3-T-001,巡航,598.348418230002,直连,,24.085071665947964,24.085071665947964,False,True
Q3-T-001,巡航,599.0142479069987,直连,,24.012183378496488,24.012183378496488,False,True
Q3-T-001,巡航,599.6800775839953,直连,,23.939620572161317,23.939620572161317,False,True
Q3-T-001,巡航,600.3459072609919,直连,,23.86738709156475,23.86738709156475,False,True
Q3-T-001,巡航,601.0117369379886,直连,,23.79548639909568,23.79548639909568,False,True
Q3-T-001,巡航,601.6775666149853,直连,,23.723921595432984,23.723921595432984,False,True
Q3-T-001,巡航,602.3433962919819,直连,,23.65269543920084,23.65269543920084,False,True
Q3-T-001,巡航,603.0092259689786,直连,,23.58181036562958,23.58181036562958,False,True
Q3-T-001,巡航,603.6750556459752,直连,,23.511268504468674,23.511268504468674,False,True
Q3-T-001,巡航,604.3408853229719,直连,,23.441071696922933,23.441071696922933,False,True
Q3-T-001,巡航,605.0067149999686,直连,,23.371221511853747,23.371221511853747,False,True
Q3-T-001,巡航,605.6725446769652,直连,,23.30171926112517,23.30171926112517,False,True
Q3-T-001,巡航,606.3383743539619,直连,,23.23256601432709,23.23256601432709,False,True
Q3-T-001,巡航,607.0042040309586,直连,,23.163762612669657,23.163762612669657,False,True
Q3-T-001,巡航,607.6700337079552,直连,,23.095309682191953,23.095309682191953,False,True
Q3-T-001,巡航,608.3358633849518,直连,,23.027207646426874,23.027207646426874,False,True
Q3-T-001,巡航,609.0016930619486,直连,,22.959456738314586,22.959456738314586,False,True
Q3-T-001,巡航,609.6675227389452,直连,,22.892057011589216,22.892057011589216,False,True
Q3-T-001,巡航,610.3333524159418,直连,,22.825008351521674,22.825008351521674,False,True
Q3-T-001,巡航,610.9991820929386,直连,,22.758310485237374,22.758310485237374,False,True
Q3-T-001,巡航,611.6650117699352,直连,,22.691962991390284,22.691962991390284,False,True
Q3-T-001,巡航,612.3308414469318,直连,,22.625965309412976,22.625965309412976,False,True
Q3-T-001,巡航,612.9966711239285,直连,,22.560316748221695,22.560316748221695,False,True
Q3-T-001,巡航,613.6625008009252,直连,,22.495016494587688,22.495016494587688,False,True
Q3-T-001,巡航,614.3283304779218,直连,,22.430063620960453,22.430063620960453,False,True
Q3-T-001,巡航,614.9941601549185,直连,,22.36545709295234,22.36545709295234,False,True
Q3-T-001,巡航,615.6599898319151,直连,,22.30119577636256,22.30119577636256,False,True
Q3-T-001,巡航,616.3258195089118,直连,,22.23727844394871,22.23727844394871,False,True
Q3-T-001,巡航,616.9916491859085,直连,,22.17370378172582,22.17370378172582,False,True
Q3-T-001,巡航,617.6574788629051,直连,,22.110470395002125,22.110470395002125,False,True
Q3-T-001,巡航,618.3233085399017,直连,,22.047576814025476,22.047576814025476,False,True
Q3-T-001,巡航,618.9891382168985,直连,,21.98502149944126,21.98502149944126,False,True
Q3-T-001,巡航,619.6549678938951,直连,,21.922802847359364,21.922802847359364,False,True
Q3-T-001,巡航,620.3207975708917,直连,,21.86091919414602,21.86091919414602,False,True
Q3-T-001,巡航,620.9866272478885,直连,,21.799368821059062,21.799368821059062,False,True
Q3-T-001,巡航,621.6524569248851,直连,,21.73814995852169,21.73814995852169,False,True
Q3-T-001,巡航,622.3182866018817,直连,,21.67726079022924,21.67726079022924,False,True
Q3-T-001,巡航,622.9841162788784,直连,,21.616699456966202,21.616699456966202,False,True
Q3-T-001,巡航,623.6499459558751,直连,,21.556464060323194,21.556464060323194,False,True
Q3-T-001,巡航,624.3157756328717,直连,,21.496552666100087,21.496552666100087,False,True
Q3-T-001,巡航,624.9816053098683,直连,,21.436963307586808,21.436963307586808,False,True
Q3-T-001,巡航,625.647434986865,直连,,21.377693988596647,21.377693988596647,False,True
Q3-T-001,巡航,626.3132646638617,直连,,21.318742686436366,21.318742686436366,False,True
Q3-T-001,巡航,626.9790943408584,直连,,21.260107354605623,21.260107354605623,False,True
Q3-T-001,巡航,627.644924017855,直连,,21.201785925404764,21.201785925404764,False,True
Q3-T-001,巡航,628.3107536948517,直连,,21.143776312334083,21.143776312334083,False,True
Q3-T-001,巡航,628.9765833718483,直连,,21.086076412458937,21.086076412458937,False,True
Q3-T-001,巡航,629.642413048845,直连,,21.028684108536794,21.028684108536794,False,True
Q3-T-001,巡航,630.3082427258416,直连,,20.971597271083525,20.971597271083525,False,True
Q3-T-001,巡航,630.9740724028383,直连,,20.914813760256806,20.914813760256806,False,True
Q3-T-001,巡航,631.639902079835,直连,,20.85833142773251,20.85833142773251,False,True
Q3-T-001,巡航,632.3057317568316,直连,,20.80214811837996,20.80214811837996,False,True
Q3-T-001,巡航,632.9715614338282,直连,,20.746261671837203,20.746261671837203,False,True
Q3-T-001,巡航,633.637391110825,直连,,20.690669924081917,20.690669924081917,False,True
Q3-T-001,巡航,634.3032207878216,直连,,20.6353707088103,20.6353707088103,False,True
Q3-T-001,巡航,634.9690504648182,直连,,20.580361858789075,20.580361858789075,False,True
Q3-T-001,巡航,635.634880141815,直连,,20.525641207067736,20.525641207067736,False,True
Q3-T-001,巡航,636.3007098188116,直连,,20.47120658821234,20.47120658821234,False,True
Q3-T-001,巡航,636.9665394958082,直连,,20.417055839366313,20.417055839366313,False,True
Q3-T-001,巡航,637.6323691728049,直连,,20.363186801302362,20.363186801302362,False,True
Q3-T-001,巡航,638.2981988498016,直连,,20.3095973193482,20.3095973193482,False,True
Q3-T-001,巡航,638.9640285267982,直连,,20.256285244349556,20.256285244349556,False,True
Q3-T-001,巡航,639.6298582037948,直连,,20.203248433475522,20.203248433475522,False,True
Q3-T-001,巡航,640.2956878807915,直连,,20.15048475102664,20.15048475102664,False,True
Q3-T-001,巡航,640.9615175577882,直连,,20.09799206913327,20.09799206913327,False,True
Q3-T-001,巡航,641.6273472347849,直连,,20.04576826849828,20.04576826849828,False,True
Q3-T-001,巡航,642.2931769117815,直连,,19.993811238997893,19.993811238997893,False,True
Q3-T-001,巡航,642.9590065887782,直连,,19.942118880294572,19.942118880294572,False,True
Q3-T-001,巡航,643.6248362657749,直连,,19.890689102350848,19.890689102350848,False,True
Q3-T-001,巡航,644.2906659427715,直连,,19.83951982599703,19.83951982599703,False,True
Q3-T-001,巡航,644.9564956197681,直连,,19.788608983376918,19.788608983376918,False,True
Q3-T-001,巡航,645.6223252967648,直连,,19.737954518356787,19.737954518356787,False,True
Q3-T-001,巡航,646.2881549737615,直连,,19.687554386985212,19.687554386985212,False,True
Q3-T-001,巡航,646.9539846507581,直连,,19.637406557827347,19.637406557827347,False,True
Q3-T-001,巡航,647.6198143277547,直连,,19.587509012324347,19.587509012324347,False,True
Q3-T-001,巡航,648.2856440047515,直连,,19.537859745070136,19.537859745070136,False,True
Q3-T-001,巡航,648.9514736817481,直连,,19.488456764150428,19.488456764150428,False,True
Q3-T-001,巡航,649.6173033587447,直连,,19.43929809136671,19.43929809136671,False,True
Q3-T-001,巡航,650.2831330357415,直连,,19.390381762489767,19.390381762489767,False,True
