trip_id,leg_index,model_id,from_id,to_id,departure_s,arrival_s,handoff_complete_s,remaining_payload_at_departure_kg,remaining_payload_after_handoff_kg,remaining_volume_after_handoff_m3,distance_m,terrain_max_m,cruise_altitude_m,climb_m,descent_m,flight_s,horizontal_energy_kwh,climb_energy_kwh,leg_energy_kwh,delivered_box_ids
Q2-001,1,A,O01,S006,360.0,725.5024303951557,935.5024303951557,22.0,0.0,0.0,3186.208178413744,316.09783935546875,366.09783935546875,238.39783935546876,51.29783935546874,365.5024303951557,0.6869317067970928,0.08300880323113337,0.7699405100282262,S006-WAT-01;S006-FOD-01
Q2-001,2,A,S006,O01,935.5024303951557,1313.4781941236447,1313.4781941236447,0.0,0.0,0.0,3186.208178413744,316.09783935546875,366.09783935546875,51.29783935546874,238.39783935546876,377.9757637284891,0.5735174721144739,0.013590365079243976,0.5871078371937178,
Q2-002,1,A,O01,S002,360.0,1073.8089909673017,1283.8089909673017,22.0,0.0,0.0,7411.3104550841845,258.9542541503906,308.9542541503906,181.25425415039064,89.45425415039062,713.8089909673018,1.5978441631672378,0.06311172432708742,1.660955887494325,S002-WAT-03;S002-FOD-02
Q2-002,2,A,S002,O01,1283.8089909673017,2003.7379819346036,2003.7379819346036,0.0,0.0,0.0,7411.3104550841845,258.9542541503906,308.9542541503906,89.45425415039062,181.25425415039064,719.9289909673018,1.3340358819151532,0.023699165248870852,1.3577350471640242,
Q2-003,1,A,O01,S001,360.0,698.5730843719844,908.5730843719844,17.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,145.3566101074219,89.05661010742188,338.57308437198435,0.6191532876011283,0.04786169214057923,0.6670149797417075,S001-MED-01;S001-WAT-04
Q2-003,2,A,S001,O01,908.5730843719844,1250.8995020773023,1250.8995020773023,0.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,89.05661010742188,145.3566101074219,342.3264177053177,0.54971619183333,0.023593817191653783,0.5733100090249837,
Q2-004,1,A,O01,S006,360.0,725.5024303951557,935.5024303951557,17.0,0.0,0.0,3186.208178413744,316.09783935546875,366.09783935546875,238.39783935546876,51.29783935546874,365.5024303951557,0.6459610133951218,0.07849745522944132,0.7244584686245631,S006-MED-01;S006-WAT-02
Q2-004,2,A,S006,O01,935.5024303951557,1313.4781941236447,1313.4781941236447,0.0,0.0,0.0,3186.208178413744,316.09783935546875,366.09783935546875,51.29783935546874,238.39783935546876,377.9757637284891,0.5735174721144739,0.013590365079243976,0.5871078371937178,
Q2-005,1,B,O01,S014,390.0,1002.4348748574739,1242.434874857474,25.0,0.0,6.938893903907228e-18,5419.601858213669,541.9473876953125,591.9473876953125,464.2473876953125,240.9473876953125,612.4348748574739,1.1487506481674126,0.15813426643371584,1.3068849146011283,S014-WAT-01;S014-MED-01;S014-FOD-01
Q2-005,2,B,S014,O01,1242.434874857474,1869.7564163816144,1869.7564163816144,0.0,0.0,6.938893903907228e-18,5419.601858213669,541.9473876953125,591.9473876953125,240.9473876953125,464.2473876953125,627.3215415241405,0.7742288368876671,0.05927473061879475,0.8335035675064618,
Q2-006,1,B,O01,S001,360.0,647.6734369800093,857.6734369800093,28.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,145.3566101074219,89.05661010742188,287.67343698000934,0.7110638810043092,0.05116249849510193,0.7622263794994111,S001-WAT-05;S001-WAT-08
Q2-006,2,B,S001,O01,857.6734369800093,1149.100207293352,1149.100207293352,0.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,89.05661010742188,145.3566101074219,291.4267703133427,0.4362826919312142,0.021908544535107082,0.4581912364663213,
Q2-007,1,C,O01,S002,480.0,1091.3161924076305,1487.3161924076305,59.0,0.0,0.0,7411.3104550841845,258.9542541503906,308.9542541503906,181.25425415039064,89.45425415039062,611.3161924076305,3.4605781501608566,0.08842501375827791,3.5490031639191346,S002-MED-01;S002-WAT-01;S002-WAT-02;S002-WAT-04;S002-FOD-01;S002-HYG-01
Q2-007,2,C,S002,O01,1487.3161924076305,2107.812384815261,2107.812384815261,0.0,0.0,0.0,7411.3104550841845,258.9542541503906,308.9542541503906,89.45425415039062,181.25425415039064,620.4961924076305,2.28040321694898,0.023665309298515323,2.3040685262474954,
Q2-008,1,C,O01,S001,450.0,756.2695386645796,1116.2695386645796,54.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,145.3566101074219,89.05661010742188,306.26953866457967,1.3397558058059111,0.06816165122089388,1.407917457026805,S001-WAT-01;S001-WAT-03;S001-WAT-07;S001-HYG-01;S001-HYG-02
Q2-008,2,C,S001,O01,1116.2695386645796,1428.1690773291593,1428.1690773291593,0.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,89.05661010742188,145.3566101074219,311.89953866457967,0.9396857980056922,0.02356011173852285,0.963245909744215,
Q2-009,1,B,O01,S006,1509.100207293352,1821.4991680482788,2031.4991680482788,20.0,0.0,0.0,3186.208178413744,316.09783935546875,366.09783935546875,238.39783935546876,51.29783935546874,312.39896075492663,0.593665757190513,0.07669291602876452,0.6703586732192774,S006-WAT-03;S006-HYG-01
Q2-009,2,B,S006,O01,2031.4991680482788,2356.3714621365384,2356.3714621365384,0.0,0.0,0.0,3186.208178413744,316.09783935546875,366.09783935546875,51.29783935546874,238.39783935546876,324.87229408826,0.4551725969162491,0.012619624716440833,0.46779222163268996,
Q2-010,1,A,O01,S001,1610.899502077302,1949.4725864492862,2159.472586449286,17.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,145.3566101074219,89.05661010742188,338.57308437198435,0.6191532876011283,0.04786169214057923,0.6670149797417075,S001-MED-02;S001-WAT-02
Q2-010,2,A,S001,O01,2159.472586449286,2501.799004154604,2501.799004154604,0.0,0.0,0.0,3053.9788435184996,223.05661010742188,273.0566101074219,89.05661010742188,145.3566101074219,342.3264177053177,0.54971619183333,0.023593817191653783,0.5733100090249837,
Q2-011,1,A,O01,S012,1643.4781941236447,2407.9532309453098,2587.9532309453098,14.0,0.0,0.0,7390.4916869771705,363.3009948730469,413.3009948730469,285.6009948730469,133.50099487304686,764.4750368216652,1.4519838044277031,0.09079731628672283,1.542781120714426,S012-WAT-01
Q2-011,2,A,S012,O01,2587.9532309453098,3362.5682677669747,3362.5682677669747,0.0,0.0,0.0,7390.4916869771705,363.3009948730469,413.3009948730469,133.50099487304686,285.6009948730469,774.6150368216653,1.330288503655891,0.035368492738935685,1.3656569963948266,
Q2-012,1,C,O01,S013,1818.1690773291593,2273.785543835282,2561.785543835282,25.0,0.0,6.938893903907228e-18,4849.242377230511,349.18182373046875,399.18182373046875,271.48182373046876,47.48182373046876,455.6164665061226,1.647000248274706,0.09750816433508132,1.7445084126097872,S013-MED-01;S013-WAT-01;S013-FOD-01
Q2-012,2,C,S013,O01,2561.785543835282,3039.802010341405,3039.802010341405,0.0,0.0,6.938893903907228e-18,4849.242377230511,349.18182373046875,399.18182373046875,47.48182373046876,271.48182373046876,478.0164665061226,1.492074577609388,0.012561415388361617,1.5046359929977495,
Q2-013,1,B,O01,S007,2229.756416381614,2725.5341158717556,2935.5341158717556,14.0,0.0,0.0,4534.460566815014,461.9731750488281,511.9731750488281,384.27317504882814,163.47317504882812,495.7776994901415,0.7502890851891786,0.114895010775884,0.8651840959650626,S007-FOD-01;S007-HYG-01
Q2-013,2,B,S007,O01,2935.5341158717556,3446.0318153618973,3446.0318153618973,0.0,0.0,0.0,4534.460566815014,461.9731750488281,511.9731750488281,163.47317504882812,384.27317504882814,510.4976994901416,0.6477800809735734,0.040215536292394,0.6879956172659675,
Q2-014,1,C,O01,S010,2497.812384815261,2981.971590338271,3269.971590338271,25.0,0.0,6.938893903907228e-18,4784.494851643982,385.63653564453125,435.63653564453125,307.93653564453126,84.03653564453123,484.1592055230102,1.625009351053955,0.11060160827640958,1.7356109593303646,S010-MED-01;S010-WAT-01;S010-FOD-01
Q2-014,2,C,S010,O01,3269.971590338271,3776.520795861282,3776.520795861282,0.0,0.0,6.938893903907228e-18,4784.494851643982,385.63653564453125,435.63653564453125,84.03653564453123,307.93653564453126,506.5492055230102,1.4721522620443022,0.022232040580876664,1.4943843026251789,
Q2-015,1,A,O01,S007,2469.215609943235,3040.5676522136264,3250.5676522136264,17.0,0.0,0.0,4534.460566815014,461.9731750488281,511.9731750488281,384.27317504882814,163.47317504882812,571.3520422703918,0.9193011187355286,0.12652994857597352,1.045831067311502,S007-MED-01;S007-WAT-02
Q2-015,2,A,S007,O01,3250.5676522136264,3836.639694484018,3836.639694484018,0.0,0.0,0.0,4534.460566815014,461.9731750488281,511.9731750488281,163.47317504882812,384.27317504882814,586.0720422703919,0.8162029020267026,0.04330903908411662,0.8595119411108193,
