drone_id,model_id,trip_count,operation_time_s,last_return_s,utilization,energy_kwh,total_weight_kg
U01,A,4,6963.348130445553,6963.348130445553,0.9969439436749318,8.887770153964617,72.0
U02,A,3,6291.628240945118,6881.583909187943,0.9007736728312989,9.075777596974847,55.0
U03,A,5,6972.187411456861,6972.187411456861,0.9982094653041227,7.388401275132378,83.0
U04,A,3,5303.531557426332,6885.783310131246,0.7593076731504373,6.300502082776221,56.0
U05,B,4,6926.117185513936,6944.010128780276,0.9916135818473242,8.366324323314846,81.0
U06,B,5,6982.710970415257,6982.710970415257,0.9997161253436528,7.654068487337186,107.0
U07,C,3,6212.612145465857,6962.443983839965,0.8894609226477391,14.980155869638626,143.0
U08,C,4,6984.693747952647,6984.693747952648,0.9999999999999999,15.152377586735728,161.0
