check,pass,details
K2/alloc24/return_and_post_return_busy,True,
K2/alloc25/known_catalog,True,
K2/alloc25/one_group_and_compatible_type,True,
K2/alloc25/valid_task_interval,True,
K2/alloc25/start_and_ready_include_charge_turnaround,True,"(0.0, 2121.355027214739, (0.0, 2121.355027214739))"
K2/alloc25/return_and_post_return_busy,True,
K2/alloc26/known_catalog,True,
K2/alloc26/one_group_and_compatible_type,True,
K2/alloc26/valid_task_interval,True,
K2/alloc26/start_and_ready_include_charge_turnaround,True,"(0.0, 3260.888046441056, (0.0, 3260.888046441056))"
K2/alloc26/return_and_post_return_busy,True,
K2/alloc27/known_catalog,True,
K2/alloc27/one_group_and_compatible_type,True,
K2/alloc27/valid_task_interval,True,
K2/alloc27/start_and_ready_include_charge_turnaround,True,"(0.0, 2109.215609943235, (0.0, 2109.215609943235))"
K2/alloc27/return_and_post_return_busy,True,
K2/alloc28/known_catalog,True,
K2/alloc28/one_group_and_compatible_type,True,
K2/alloc28/valid_task_interval,True,
K2/alloc28/start_and_ready_include_charge_turnaround,True,"(1250.899502077302, 3372.254529292041, (1250.899502077302, 3372.254529292041))"
K2/alloc28/return_and_post_return_busy,True,
K2/alloc29/known_catalog,True,
K2/alloc29/one_group_and_compatible_type,True,
K2/alloc29/valid_task_interval,True,
K2/alloc29/start_and_ready_include_charge_turnaround,True,"(1250.899502077302, 4463.967695364228, (1250.899502077302, 4463.967695364228))"
K2/alloc29/return_and_post_return_busy,True,
K2/alloc30/known_catalog,True,
K2/alloc30/one_group_and_compatible_type,True,
K2/alloc30/valid_task_interval,True,
K2/alloc30/start_and_ready_include_charge_turnaround,True,"(2109.215609943235, 4806.458089262729, (2109.215609943235, 4806.458089262729))"
K2/alloc30/return_and_post_return_busy,True,
K2/alloc31/known_catalog,True,
K2/alloc31/one_group_and_compatible_type,True,
K2/alloc31/valid_task_interval,True,
K2/alloc31/start_and_ready_include_charge_turnaround,True,"(2405.279380363042, 4526.634407577781, (2405.279380363042, 4526.634407577781))"
K2/alloc31/return_and_post_return_busy,True,
K2/alloc32/known_catalog,True,
K2/alloc32/one_group_and_compatible_type,True,
K2/alloc32/valid_task_interval,True,
K2/alloc32/start_and_ready_include_charge_turnaround,True,"(3260.888046441056, 7143.346276432298, (3260.888046441056, 7143.346276432298))"
K2/alloc32/return_and_post_return_busy,True,
K2/alloc33/known_catalog,True,
K2/alloc33/one_group_and_compatible_type,True,
K2/alloc33/valid_task_interval,True,
K2/alloc33/start_and_ready_include_charge_turnaround,True,"(3689.847358127293, 7316.749704725784, (3689.847358127293, 7316.749704725784))"
K2/alloc33/return_and_post_return_busy,True,
K2/alloc34/known_catalog,True,
K2/alloc34/one_group_and_compatible_type,True,
K2/alloc34/valid_task_interval,True,
K2/alloc34/start_and_ready_include_charge_turnaround,True,"(3760.662761989458, 7816.525071444816, (3760.662761989458, 7816.525071444816))"
K2/alloc34/return_and_post_return_busy,True,
K2/alloc35/known_catalog,True,
K2/alloc35/one_group_and_compatible_type,True,
K2/alloc35/valid_task_interval,True,
K2/alloc35/start_and_ready_include_charge_turnaround,True,"(4463.967695364228, 7671.446613088383, (4463.967695364228, 7671.446613088383))"
K2/alloc35/return_and_post_return_busy,True,
K2/alloc36/known_catalog,True,
K2/alloc36/one_group_and_compatible_type,True,
K2/alloc36/valid_task_interval,True,
K2/alloc36/start_and_ready_include_charge_turnaround,True,"(0.0, 2960.75605363253, (0.0, 2960.7560536325295))"
K2/alloc36/return_and_post_return_busy,True,
K2/alloc37/known_catalog,True,
K2/alloc37/one_group_and_compatible_type,True,
K2/alloc37/valid_task_interval,True,
K2/alloc37/start_and_ready_include_charge_turnaround,True,"(0.0, 3074.285293757934, (0.0, 3074.2852937579337))"
K2/alloc37/return_and_post_return_busy,True,
K2/alloc38/known_catalog,True,
K2/alloc38/one_group_and_compatible_type,True,
K2/alloc38/valid_task_interval,True,
K2/alloc38/start_and_ready_include_charge_turnaround,True,"(1576.2753989802832, 5339.661191434921, (1576.2753989802832, 5339.661191434921))"
K2/alloc38/return_and_post_return_busy,True,
K2/alloc39/known_catalog,True,
K2/alloc39/one_group_and_compatible_type,True,
K2/alloc39/valid_task_interval,True,
K2/alloc39/start_and_ready_include_charge_turnaround,True,"(1636.2753989802832, 5303.369188338792, (1636.2753989802832, 5303.369188338792))"
K2/alloc39/return_and_post_return_busy,True,
K2/alloc40/known_catalog,True,
K2/alloc40/one_group_and_compatible_type,True,
K2/alloc40/valid_task_interval,True,
K2/alloc40/start_and_ready_include_charge_turnaround,True,"(3392.9696990787475, 7545.0639646746085, (3392.9696990787475, 7545.0639646746085))"
K2/alloc40/return_and_post_return_busy,True,
K2/alloc41/known_catalog,True,
K2/alloc41/one_group_and_compatible_type,True,
K2/alloc41/valid_task_interval,True,
K2/alloc41/start_and_ready_include_charge_turnaround,True,"(3898.8373309017697, 7032.313682241871, (3898.8373309017697, 7032.313682241871))"
K2/alloc41/return_and_post_return_busy,True,
K2/alloc42/known_catalog,True,
K2/alloc42/one_group_and_compatible_type,True,
K2/alloc42/valid_task_interval,True,
K2/alloc42/start_and_ready_include_charge_turnaround,True,"(5457.279063990531, 7696.844816142158, (5457.279063990531, 7696.844816142158))"
K2/alloc42/return_and_post_return_busy,True,
K2/alloc43/known_catalog,True,
K2/alloc43/one_group_and_compatible_type,True,
K2/alloc43/valid_task_interval,True,
K2/alloc43/start_and_ready_include_charge_turnaround,True,"(0.0, 4738.6806285803905, (0.0, 4738.6806285803905))"
K2/alloc43/return_and_post_return_busy,True,
K2/alloc44/known_catalog,True,
K2/alloc44/one_group_and_compatible_type,True,
K2/alloc44/valid_task_interval,True,
K2/alloc44/start_and_ready_include_charge_turnaround,True,"(1561.5538679616764, 6548.087008835842, (1561.5538679616764, 6548.087008835842))"
K2/alloc44/return_and_post_return_busy,True,
K2/alloc45/known_catalog,True,
K2/alloc45/one_group_and_compatible_type,True,
K2/alloc45/valid_task_interval,True,
K2/alloc45/start_and_ready_include_charge_turnaround,True,"(2476.88843086402, 7277.69754513459, (2476.88843086402, 7277.69754513459))"
K2/alloc45/return_and_post_return_busy,True,
K2/alloc46/known_catalog,True,
K2/alloc46/one_group_and_compatible_type,True,
K2/alloc46/valid_task_interval,True,
K2/alloc46/start_and_ready_include_charge_turnaround,True,"(4061.9964599201658, 8996.90477971226, (4061.9964599201658, 8996.90477971226))"
K2/alloc46/return_and_post_return_busy,True,
K2/alloc47/known_catalog,True,
K2/alloc47/one_group_and_compatible_type,True,
K2/alloc47/valid_task_interval,True,
K2/alloc47/start_and_ready_include_charge_turnaround,True,"(4777.945123347221, 8416.882598950007, (4777.945123347221, 8416.882598950007))"
K2/alloc47/return_and_post_return_busy,True,
K2/alloc48/known_catalog,True,
K2/alloc48/one_group_and_compatible_type,True,
K2/alloc48/valid_task_interval,True,
K2/alloc48/start_and_ready_include_charge_turnaround,True,"(302.05691954528083, 1777.3010159543715, (302.05691954528083, 1777.3010159543715))"
K2/alloc48/return_and_post_return_busy,True,
K2/alloc49/known_catalog,True,
K2/alloc49/one_group_and_compatible_type,True,
K2/alloc49/valid_task_interval,True,
K2/alloc49/start_and_ready_include_charge_turnaround,True,"(225.70240655854286, 3957.973575623626, (225.70240655854286, 3957.973575623626))"
K2/alloc49/return_and_post_return_busy,True,
K2/alloc50/known_catalog,True,
K2/alloc50/one_group_and_compatible_type,True,
K2/alloc50/valid_task_interval,True,
K2/alloc50/start_and_ready_include_charge_turnaround,True,"(1795.193956745763, 6936.184296262294, (1795.193956745763, 6936.184296262294))"
K2/alloc50/return_and_post_return_busy,True,
K2/alloc51/known_catalog,True,
K2/alloc51/one_group_and_compatible_type,True,
K2/alloc51/valid_task_interval,True,
K2/alloc51/start_and_ready_include_charge_turnaround,True,"(4019.8737214694556, 6769.118377653101, (4019.8737214694556, 6769.118377653101))"
K2/alloc51/return_and_post_return_busy,True,
K2/alloc52/known_catalog,True,
K2/alloc52/one_group_and_compatible_type,True,
K2/alloc52/valid_task_interval,True,
K2/alloc52/start_and_ready_include_charge_turnaround,True,"(302.05691954528083, 2046.1481963975716, (302.05691954528083, 2046.1481963975716))"
K2/alloc52/return_and_post_return_busy,True,
K2/alloc53/known_catalog,True,
K2/alloc53/one_group_and_compatible_type,True,
K2/alloc53/valid_task_interval,True,
K2/alloc53/start_and_ready_include_charge_turnaround,True,"(225.70240655854286, 4548.546090916596, (225.70240655854286, 4548.546090916596))"
K2/alloc53/return_and_post_return_busy,True,
K2/alloc54/known_catalog,True,
K2/alloc54/one_group_and_compatible_type,True,
K2/alloc54/valid_task_interval,True,
K2/alloc54/start_and_ready_include_charge_turnaround,True,"(1795.193956745763, 7710.294968722634, (1795.193956745763, 7710.294968722634))"
K2/alloc54/return_and_post_return_busy,True,
K2/alloc55/known_catalog,True,
K2/alloc55/one_group_and_compatible_type,True,
K2/alloc55/valid_task_interval,True,
K2/alloc55/start_and_ready_include_charge_turnaround,True,"(4019.8737214694556, 7236.652809344, (4019.8737214694556, 7236.652809344))"
K2/alloc55/return_and_post_return_busy,True,
K2/alloc56/known_catalog,True,
K2/alloc56/one_group_and_compatible_type,True,
K2/alloc56/valid_task_interval,True,
K2/alloc56/start_and_ready_include_charge_turnaround,True,"(0.0, 1561.5538679616764, (0.0, 1561.5538679616764))"
K2/alloc56/return_and_post_return_busy,True,
K2/alloc57/known_catalog,True,
K2/alloc57/one_group_and_compatible_type,True,
K2/alloc57/valid_task_interval,True,
K2/alloc57/start_and_ready_include_charge_turnaround,True,"(0.0, 3098.5089147087447, (0.0, 3098.5089147087447))"
K2/alloc57/return_and_post_return_busy,True,
K2/K2-G1-transport_A-04/no_double_booking_Q3-T-001_Q3-T-015,True,0.0
K2/K2-G1-transport_A-04/no_double_booking_Q3-T-015_Q3-T-023,True,807.7888129238845
K2/K2-G1-transport_A-01/no_double_booking_Q3-T-002_Q3-T-009,True,0.0
K2/K2-G1-transport_A-01/no_double_booking_Q3-T-009_Q3-T-017,True,759.0890422864518
K2/K2-G1-transport_A-03/no_double_booking_Q3-T-003_Q3-T-014,True,17.43821376019514
K2/K2-G1-transport_A-03/no_double_booking_Q3-T-014_Q3-T-020,True,39.33341436978344
K2/K2-G1-transport_A-02/no_double_booking_Q3-T-004_Q3-T-010,True,0.0
K2/K2-G1-transport_A-02/no_double_booking_Q3-T-010_Q3-T-019,True,407.1704598669512
K2/K2-G1-transport_B-01/no_double_booking_Q3-T-005_Q3-T-012,True,0.0
K2/K2-G1-transport_B-01/no_double_booking_Q3-T-012_Q3-T-021,True,266.52124397927446
K2/K2-G1-transport_B-01/no_double_booking_Q3-T-021_Q3-T-025,True,0.0
K2/K2-G1-transport_B-02/no_double_booking_Q3-T-006_Q3-T-013,True,0.0
K2/K2-G1-transport_B-02/no_double_booking_Q3-T-013_Q3-T-018,True,0.0
K2/K2-G1-transport_C-01/no_double_booking_Q3-T-008_Q3-T-016,True,0.0
K2/K2-G1-transport_C-01/no_double_booking_Q3-T-016_Q3-T-024,True,0.0
K2/K2-G1-transport_C-02/no_double_booking_Q3-T-011_Q3-T-022,True,0.0
K2/K2-G1-battery_A-04/no_double_booking_Q3-T-001_Q3-T-019,True,0.0
K2/K2-G1-battery_A-02/no_double_booking_Q3-T-002_Q3-T-015,True,283.924353148303
K2/K2-G1-battery_A-03/no_double_booking_Q3-T-003_Q3-T-017,True,0.0
K2/K2-G1-battery_A-01/no_double_booking_Q3-T-004_Q3-T-014,True,0.0
K2/K2-G1-battery_A-05/no_double_booking_Q3-T-009_Q3-T-020,True,388.40823269741713
K2/K2-G1-battery_A-06/no_double_booking_Q3-T-010_Q3-T-023,True,0.0
K2/K2-G1-battery_B-01/no_double_booking_Q3-T-005_Q3-T-018,True,432.21364544621747
K2/K2-G1-battery_B-02/no_double_booking_Q3-T-006_Q3-T-021,True,824.5520371438356
K2/K2-G1-battery_B-03/no_double_booking_Q3-T-012_Q3-T-025,True,117.61787255560921
K2/K2-G1-battery_C-01/no_double_booking_Q3-T-008_Q3-T-024,True,39.26449476683047
K2/K2-G1-relay_drone-02/no_double_booking_Q3-R-001_Q3-R-003,True,17.89294079139154
K2/K2-G1-relay_drone-01/no_double_booking_Q3-R-002_Q3-R-004,True,61.900145845829684
K2/K2-G1-relay_energy-02/no_double_booking_Q3-R-001_Q3-R-004,True,1973.725525071884
K2/no_unoccupied_catalog_resource,True,
K2/K2-G1-transport_A-04/utilization_recalculation,True,
K2/K2-G1-transport_A-01/utilization_recalculation,True,
K2/K2-G1-transport_A-03/utilization_recalculation,True,
K2/K2-G1-transport_A-02/utilization_recalculation,True,
K2/K2-G1-transport_B-01/utilization_recalculation,True,
K2/K2-G1-transport_B-02/utilization_recalculation,True,
K2/K2-G1-transport_C-01/utilization_recalculation,True,
K2/K2-G1-transport_C-02/utilization_recalculation,True,
K2/K2-G1-battery_A-04/utilization_recalculation,True,
K2/K2-G1-battery_A-02/utilization_recalculation,True,
K2/K2-G1-battery_A-03/utilization_recalculation,True,
K2/K2-G1-battery_A-01/utilization_recalculation,True,
K2/K2-G1-battery_A-05/utilization_recalculation,True,
K2/K2-G1-battery_A-06/utilization_recalculation,True,
K2/K2-G1-battery_B-01/utilization_recalculation,True,
K2/K2-G1-battery_B-02/utilization_recalculation,True,
K2/K2-G1-battery_B-03/utilization_recalculation,True,
K2/K2-G1-battery_B-04/utilization_recalculation,True,
K2/K2-G1-battery_C-01/utilization_recalculation,True,
K2/K2-G1-battery_C-02/utilization_recalculation,True,
K2/K2-G1-battery_C-03/utilization_recalculation,True,
K2/K2-G1-battery_C-04/utilization_recalculation,True,
K2/K2-G1-relay_drone-02/utilization_recalculation,True,
K2/K2-G1-relay_drone-01/utilization_recalculation,True,
K2/K2-G1-relay_energy-02/utilization_recalculation,True,
K2/K2-G1-relay_energy-01/utilization_recalculation,True,
K2/K2-G1-relay_energy-03/utilization_recalculation,True,
K2/K2-G2-transport_C-01/utilization_recalculation,True,
K2/K2-G2-battery_C-01/utilization_recalculation,True,
K2/peak_certificate_all_groups_and_types,True,
K2/K2-G1/transport_A/peak_matches_chain_cover,True,
K2/K2-G1/transport_A/concurrent_lower_bound_witness,True,
K2/K2-G1/transport_B/peak_matches_chain_cover,True,
K2/K2-G1/transport_B/concurrent_lower_bound_witness,True,
K2/K2-G1/transport_C/peak_matches_chain_cover,True,
K2/K2-G1/transport_C/concurrent_lower_bound_witness,True,
K2/K2-G1/battery_A/peak_matches_chain_cover,True,
K2/K2-G1/battery_A/concurrent_lower_bound_witness,True,
K2/K2-G1/battery_B/peak_matches_chain_cover,True,
K2/K2-G1/battery_B/concurrent_lower_bound_witness,True,
K2/K2-G1/battery_C/peak_matches_chain_cover,True,
K2/K2-G1/battery_C/concurrent_lower_bound_witness,True,
K2/K2-G1/relay_drone/peak_matches_chain_cover,True,
K2/K2-G1/relay_drone/concurrent_lower_bound_witness,True,
K2/K2-G1/relay_energy/peak_matches_chain_cover,True,
K2/K2-G1/relay_energy/concurrent_lower_bound_witness,True,
K2/K2-G2/transport_A/peak_matches_chain_cover,True,
K2/K2-G2/transport_A/zero_no_artificial_witness,True,
K2/K2-G2/transport_B/peak_matches_chain_cover,True,
K2/K2-G2/transport_B/zero_no_artificial_witness,True,
K2/K2-G2/transport_C/peak_matches_chain_cover,True,
K2/K2-G2/transport_C/concurrent_lower_bound_witness,True,
K2/K2-G2/battery_A/peak_matches_chain_cover,True,
K2/K2-G2/battery_A/zero_no_artificial_witness,True,
K2/K2-G2/battery_B/peak_matches_chain_cover,True,
K2/K2-G2/battery_B/zero_no_artificial_witness,True,
K2/K2-G2/battery_C/peak_matches_chain_cover,True,
K2/K2-G2/battery_C/concurrent_lower_bound_witness,True,
K2/K2-G2/relay_drone/peak_matches_chain_cover,True,
K2/K2-G2/relay_drone/zero_no_artificial_witness,True,
K2/K2-G2/relay_energy/peak_matches_chain_cover,True,
K2/K2-G2/relay_energy/zero_no_artificial_witness,True,
K2/Q3-T-001/actual_resource_matches_certificate,True,
K2/Q3-T-002/actual_resource_matches_certificate,True,
K2/Q3-T-003/actual_resource_matches_certificate,True,
K2/Q3-T-004/actual_resource_matches_certificate,True,
K2/Q3-T-005/actual_resource_matches_certificate,True,
K2/Q3-T-006/actual_resource_matches_certificate,True,
K2/Q3-T-007/actual_resource_matches_certificate,True,
K2/Q3-T-008/actual_resource_matches_certificate,True,
K2/Q3-T-009/actual_resource_matches_certificate,True,
K2/Q3-T-010/actual_resource_matches_certificate,True,
K2/Q3-T-011/actual_resource_matches_certificate,True,
K2/Q3-T-012/actual_resource_matches_certificate,True,
K2/Q3-T-013/actual_resource_matches_certificate,True,
K2/Q3-T-014/actual_resource_matches_certificate,True,
K2/Q3-T-015/actual_resource_matches_certificate,True,
K2/Q3-T-016/actual_resource_matches_certificate,True,
K2/Q3-T-017/actual_resource_matches_certificate,True,
K2/Q3-T-018/actual_resource_matches_certificate,True,
K2/Q3-T-019/actual_resource_matches_certificate,True,
K2/Q3-T-020/actual_resource_matches_certificate,True,
K2/Q3-T-021/actual_resource_matches_certificate,True,
K2/Q3-T-022/actual_resource_matches_certificate,True,
K2/Q3-T-023/actual_resource_matches_certificate,True,
K2/Q3-T-024/actual_resource_matches_certificate,True,
K2/Q3-T-025/actual_resource_matches_certificate,True,
K2/Q3-R-001@K2-G1/actual_resource_matches_certificate,True,
K2/Q3-R-002@K2-G1/actual_resource_matches_certificate,True,
K2/Q3-R-003@K2-G1/actual_resource_matches_certificate,True,
K2/Q3-R-004@K2-G1/actual_resource_matches_certificate,True,
K2/summary_shortage_units,True,
K2/summary_resource_units,True,
K2/summary_transport_workload_cv,True,
K2/summary_joint_workload_cv,True,
K2/summary_relay_mission_copies,True,
K2/summary_total_energy_kwh,True,
K2/transport_A/inventory_deficit_honest,True,
K2/transport_A/reported_total,True,
K2/transport_A/reported_gap,True,
K2/transport_B/inventory_deficit_honest,True,
K2/transport_B/reported_total,True,
K2/transport_B/reported_gap,True,
K2/transport_C/inventory_deficit_honest,True,
K2/transport_C/reported_total,True,
K2/transport_C/reported_gap,True,
K2/battery_A/inventory_deficit_honest,True,
K2/battery_A/reported_total,True,
K2/battery_A/reported_gap,True,
K2/battery_B/inventory_deficit_honest,True,
K2/battery_B/reported_total,True,
K2/battery_B/reported_gap,True,
K2/battery_C/inventory_deficit_honest,True,
K2/battery_C/reported_total,True,
K2/battery_C/reported_gap,True,
K2/relay_drone/inventory_deficit_honest,True,
K2/relay_drone/reported_total,True,
K2/relay_drone/reported_gap,True,
K2/relay_energy/inventory_deficit_honest,True,
K2/relay_energy/reported_total,True,
K2/relay_energy/reported_gap,True,
K2/existing_stock_feasibility_not_confused_with_required_stock,True,
K2/configured_data_only_allowed_resource_changes,True,
K2/all_independent_physical_checks_pass,True,
K2/total_energy_matches_original_plus_full_copies,True,
K2/joint_end_unchanged,True,
K3/partition_admissible,True,
K3/K3-G1/fixed_task_membership,True,
K3/K3-G1/transport_A/count,True,
K3/K3-G1/transport_B/count,True,
K3/K3-G1/transport_C/count,True,
K3/K3-G1/battery_A/count,True,
K3/K3-G1/battery_B/count,True,
K3/K3-G1/battery_C/count,True,
K3/K3-G1/relay_drone/count,True,
K3/K3-G1/relay_energy/count,True,
K3/K3-G2/fixed_task_membership,True,
K3/K3-G2/transport_A/count,True,
K3/K3-G2/transport_B/count,True,
K3/K3-G2/transport_C/count,True,
K3/K3-G2/battery_A/count,True,
K3/K3-G2/battery_B/count,True,
K3/K3-G2/battery_C/count,True,
K3/K3-G2/relay_drone/count,True,
K3/K3-G2/relay_energy/count,True,
K3/K3-G3/fixed_task_membership,True,
K3/K3-G3/transport_A/count,True,
K3/K3-G3/transport_B/count,True,
K3/K3-G3/transport_C/count,True,
K3/K3-G3/battery_A/count,True,
K3/K3-G3/battery_B/count,True,
K3/K3-G3/battery_C/count,True,
K3/K3-G3/relay_drone/count,True,
K3/K3-G3/relay_energy/count,True,
K3/all_26_source_transport_tasks_once,True,
K3/Q3-T-001/frozen_架次编号,True,
K3/Q3-T-001/frozen_机型编号,True,
K3/Q3-T-001/frozen_开始时刻（s）,True,
K3/Q3-T-001/frozen_访问服务区顺序,True,
K3/Q3-T-001/frozen_返回O01时刻（s）,True,
K3/Q3-T-001/frozen_架次能耗（kWh）,True,
K3/Q3-T-002/frozen_架次编号,True,
K3/Q3-T-002/frozen_机型编号,True,
K3/Q3-T-002/frozen_开始时刻（s）,True,
K3/Q3-T-002/frozen_访问服务区顺序,True,
K3/Q3-T-002/frozen_返回O01时刻（s）,True,
K3/Q3-T-002/frozen_架次能耗（kWh）,True,
K3/Q3-T-003/frozen_架次编号,True,
K3/Q3-T-003/frozen_机型编号,True,
K3/Q3-T-003/frozen_开始时刻（s）,True,
K3/Q3-T-003/frozen_访问服务区顺序,True,
K3/Q3-T-003/frozen_返回O01时刻（s）,True,
K3/Q3-T-003/frozen_架次能耗（kWh）,True,
K3/Q3-T-004/frozen_架次编号,True,
K3/Q3-T-004/frozen_机型编号,True,
K3/Q3-T-004/frozen_开始时刻（s）,True,
K3/Q3-T-004/frozen_访问服务区顺序,True,
K3/Q3-T-004/frozen_返回O01时刻（s）,True,
K3/Q3-T-004/frozen_架次能耗（kWh）,True,
K3/Q3-T-005/frozen_架次编号,True,
K3/Q3-T-005/frozen_机型编号,True,
K3/Q3-T-005/frozen_开始时刻（s）,True,
K3/Q3-T-005/frozen_访问服务区顺序,True,
K3/Q3-T-005/frozen_返回O01时刻（s）,True,
K3/Q3-T-005/frozen_架次能耗（kWh）,True,
K3/Q3-T-006/frozen_架次编号,True,
K3/Q3-T-006/frozen_机型编号,True,
K3/Q3-T-006/frozen_开始时刻（s）,True,
K3/Q3-T-006/frozen_访问服务区顺序,True,
K3/Q3-T-006/frozen_返回O01时刻（s）,True,
K3/Q3-T-006/frozen_架次能耗（kWh）,True,
K3/Q3-T-007/frozen_架次编号,True,
K3/Q3-T-007/frozen_机型编号,True,
K3/Q3-T-007/frozen_开始时刻（s）,True,
K3/Q3-T-007/frozen_访问服务区顺序,True,
K3/Q3-T-007/frozen_返回O01时刻（s）,True,
K3/Q3-T-007/frozen_架次能耗（kWh）,True,
K3/Q3-T-008/frozen_架次编号,True,
K3/Q3-T-008/frozen_机型编号,True,
K3/Q3-T-008/frozen_开始时刻（s）,True,
K3/Q3-T-008/frozen_访问服务区顺序,True,
K3/Q3-T-008/frozen_返回O01时刻（s）,True,
K3/Q3-T-008/frozen_架次能耗（kWh）,True,
K3/Q3-T-009/frozen_架次编号,True,
K3/Q3-T-009/frozen_机型编号,True,
K3/Q3-T-009/frozen_开始时刻（s）,True,
K3/Q3-T-009/frozen_访问服务区顺序,True,
K3/Q3-T-009/frozen_返回O01时刻（s）,True,
K3/Q3-T-009/frozen_架次能耗（kWh）,True,
K3/Q3-T-010/frozen_架次编号,True,
K3/Q3-T-010/frozen_机型编号,True,
K3/Q3-T-010/frozen_开始时刻（s）,True,
K3/Q3-T-010/frozen_访问服务区顺序,True,
K3/Q3-T-010/frozen_返回O01时刻（s）,True,
K3/Q3-T-010/frozen_架次能耗（kWh）,True,
K3/Q3-T-011/frozen_架次编号,True,
K3/Q3-T-011/frozen_机型编号,True,
K3/Q3-T-011/frozen_开始时刻（s）,True,
K3/Q3-T-011/frozen_访问服务区顺序,True,
K3/Q3-T-011/frozen_返回O01时刻（s）,True,
K3/Q3-T-011/frozen_架次能耗（kWh）,True,
K3/Q3-T-012/frozen_架次编号,True,
K3/Q3-T-012/frozen_机型编号,True,
K3/Q3-T-012/frozen_开始时刻（s）,True,
K3/Q3-T-012/frozen_访问服务区顺序,True,
K3/Q3-T-012/frozen_返回O01时刻（s）,True,
K3/Q3-T-012/frozen_架次能耗（kWh）,True,
K3/Q3-T-013/frozen_架次编号,True,
K3/Q3-T-013/frozen_机型编号,True,
K3/Q3-T-013/frozen_开始时刻（s）,True,
K3/Q3-T-013/frozen_访问服务区顺序,True,
K3/Q3-T-013/frozen_返回O01时刻（s）,True,
K3/Q3-T-013/frozen_架次能耗（kWh）,True,
K3/Q3-T-014/frozen_架次编号,True,
K3/Q3-T-014/frozen_机型编号,True,
K3/Q3-T-014/frozen_开始时刻（s）,True,
K3/Q3-T-014/frozen_访问服务区顺序,True,
K3/Q3-T-014/frozen_返回O01时刻（s）,True,
K3/Q3-T-014/frozen_架次能耗（kWh）,True,
K3/Q3-T-015/frozen_架次编号,True,
K3/Q3-T-015/frozen_机型编号,True,
K3/Q3-T-015/frozen_开始时刻（s）,True,
K3/Q3-T-015/frozen_访问服务区顺序,True,
K3/Q3-T-015/frozen_返回O01时刻（s）,True,
K3/Q3-T-015/frozen_架次能耗（kWh）,True,
K3/Q3-T-016/frozen_架次编号,True,
K3/Q3-T-016/frozen_机型编号,True,
K3/Q3-T-016/frozen_开始时刻（s）,True,
K3/Q3-T-016/frozen_访问服务区顺序,True,
K3/Q3-T-016/frozen_返回O01时刻（s）,True,
K3/Q3-T-016/frozen_架次能耗（kWh）,True,
K3/Q3-T-017/frozen_架次编号,True,
K3/Q3-T-017/frozen_机型编号,True,
K3/Q3-T-017/frozen_开始时刻（s）,True,
K3/Q3-T-017/frozen_访问服务区顺序,True,
K3/Q3-T-017/frozen_返回O01时刻（s）,True,
K3/Q3-T-017/frozen_架次能耗（kWh）,True,
K3/Q3-T-018/frozen_架次编号,True,
K3/Q3-T-018/frozen_机型编号,True,
K3/Q3-T-018/frozen_开始时刻（s）,True,
K3/Q3-T-018/frozen_访问服务区顺序,True,
K3/Q3-T-018/frozen_返回O01时刻（s）,True,
K3/Q3-T-018/frozen_架次能耗（kWh）,True,
K3/Q3-T-019/frozen_架次编号,True,
K3/Q3-T-019/frozen_机型编号,True,
K3/Q3-T-019/frozen_开始时刻（s）,True,
K3/Q3-T-019/frozen_访问服务区顺序,True,
K3/Q3-T-019/frozen_返回O01时刻（s）,True,
K3/Q3-T-019/frozen_架次能耗（kWh）,True,
K3/Q3-T-020/frozen_架次编号,True,
K3/Q3-T-020/frozen_机型编号,True,
K3/Q3-T-020/frozen_开始时刻（s）,True,
K3/Q3-T-020/frozen_访问服务区顺序,True,
K3/Q3-T-020/frozen_返回O01时刻（s）,True,
K3/Q3-T-020/frozen_架次能耗（kWh）,True,
K3/Q3-T-021/frozen_架次编号,True,
K3/Q3-T-021/frozen_机型编号,True,
K3/Q3-T-021/frozen_开始时刻（s）,True,
K3/Q3-T-021/frozen_访问服务区顺序,True,
K3/Q3-T-021/frozen_返回O01时刻（s）,True,
K3/Q3-T-021/frozen_架次能耗（kWh）,True,
K3/Q3-T-022/frozen_架次编号,True,
K3/Q3-T-022/frozen_机型编号,True,
K3/Q3-T-022/frozen_开始时刻（s）,True,
K3/Q3-T-022/frozen_访问服务区顺序,True,
K3/Q3-T-022/frozen_返回O01时刻（s）,True,
K3/Q3-T-022/frozen_架次能耗（kWh）,True,
K3/Q3-T-023/frozen_架次编号,True,
K3/Q3-T-023/frozen_机型编号,True,
K3/Q3-T-023/frozen_开始时刻（s）,True,
K3/Q3-T-023/frozen_访问服务区顺序,True,
K3/Q3-T-023/frozen_返回O01时刻（s）,True,
K3/Q3-T-023/frozen_架次能耗（kWh）,True,
K3/Q3-T-024/frozen_架次编号,True,
K3/Q3-T-024/frozen_机型编号,True,
K3/Q3-T-024/frozen_开始时刻（s）,True,
K3/Q3-T-024/frozen_访问服务区顺序,True,
K3/Q3-T-024/frozen_返回O01时刻（s）,True,
K3/Q3-T-024/frozen_架次能耗（kWh）,True,
K3/Q3-T-025/frozen_架次编号,True,
K3/Q3-T-025/frozen_机型编号,True,
K3/Q3-T-025/frozen_开始时刻（s）,True,
K3/Q3-T-025/frozen_访问服务区顺序,True,
K3/Q3-T-025/frozen_返回O01时刻（s）,True,
