drone_id,model_id,trip_count,operation_time_s,last_return_s,utilization,energy_kwh,total_weight_kg
U01,A,0,0,0.0,0.0,0,0
U02,A,0,0,0.0,0.0,0,0
U03,A,0,0,0.0,0.0,0,0
U04,A,0,0,0.0,0.0,0,0
U05,B,5,8005.28935133949,8005.28935133949,0.775663566734341,9.781773858938763,125.0
U06,B,4,7325.415753112216,7421.084916856875,0.7097879741124156,9.729961971943585,100.0
U07,C,4,7579.982751668033,8202.544648929621,0.7344539589889799,16.703601565999282,239.0
U08,C,5,9865.327892796133,10320.568987200146,0.955889922835784,22.91595862517226,294.0
