service_id,model_id,payload_kg,energy_fraction_percent
S006,A,0.0,27.195204029597335
S006,A,0.20833333333333334,27.20132056328406
S006,A,0.4166666666666667,27.209045241680048
S006,A,0.625,27.21781919859023
S006,A,0.8333333333333334,27.227444146518394
S006,A,1.0416666666666667,27.237806240919966
S006,A,1.25,27.24882925333525
S006,A,1.4583333333333335,27.260457703649283
S006,A,1.6666666666666667,27.272649015969236
S006,A,1.875,27.285369295227436
S006,A,2.0833333333333335,27.29859082088722
S006,A,2.291666666666667,27.31229045185564
S006,A,2.5,27.326448556097027
S006,A,2.7083333333333335,27.341048261835592
S006,A,2.916666666666667,27.356074915834295
S006,A,3.125,27.371515680470974
S006,A,3.3333333333333335,27.3873592269955
S006,A,3.541666666666667,27.403595497335182
S006,A,3.75,27.420215515943426
S006,A,3.9583333333333335,27.437211238950294
S006,A,4.166666666666667,27.454575431628992
S006,A,4.375,27.472301567704605
S006,A,4.583333333333334,27.490383745754233
S006,A,4.791666666666667,27.50881661915286
S006,A,5.0,27.52759533687928
S006,A,5.208333333333334,27.54671549312014
S006,A,5.416666666666667,27.56617308406956
S006,A,5.625,27.585964470665004
S006,A,5.833333333333334,27.606086346259495
S006,A,6.041666666666667,27.626535708429106
S006,A,6.25,27.647309834267976
S006,A,6.458333333333334,27.66840625864329
S006,A,6.666666666666667,27.68982275497728
S006,A,6.875,27.7115573181981
S006,A,7.083333333333334,27.73360814956221
S006,A,7.291666666666667,27.75597364309903
S006,A,7.5,27.778652373468386
S006,A,7.708333333333334,27.801643085053584
S006,A,7.916666666666667,27.824944682139304
S006,A,8.125,27.84855622004586
S006,A,8.333333333333334,27.872476897109472
S006,A,8.541666666666668,27.896706047413307
S006,A,8.75,27.921243134187556
S006,A,8.958333333333334,27.946087743806896
S006,A,9.166666666666668,27.97123958032345
S006,A,9.375,27.996698460480946
S006,A,9.583333333333334,28.022464309162675
S006,A,9.791666666666668,28.048537155231223
S006,A,10.0,28.07491712772343
S006,A,10.208333333333334,28.101604452367756
S006,A,10.416666666666668,28.12859944839546
S006,A,10.625,28.15590252561979
S006,A,10.833333333333334,28.18351418176035
S006,A,11.041666666666668,28.211434999992502
S006,A,11.25,28.239665646703333
S006,A,11.458333333333334,28.26820686943806
