service_id,model_id,payload_kg,energy_fraction_percent
S003,A,0.0,61.97582382766369
S003,A,0.20833333333333334,61.987851043277374
S003,A,0.4166666666666667,62.003544134640485
S003,A,0.625,62.021629128073975
S003,A,0.8333333333333334,62.041654013681246
S003,A,1.0416666666666667,62.06335927504395
S003,A,1.25,62.08657114417944
S003,A,1.4583333333333335,62.11116315037479
S003,A,1.6666666666666667,62.13703823897304
S003,A,1.875,62.16411914385136
S003,A,2.0833333333333335,62.192342674152336
S003,A,2.291666666666667,62.22165607817328
S003,A,2.5,62.25201460334748
S003,A,2.7083333333333335,62.28337978930918
S003,A,2.916666666666667,62.31571823300326
S003,A,3.125,62.34900067019282
S003,A,3.3333333333333335,62.383201276217825
S003,A,3.541666666666667,62.418297123014355
S003,A,3.75,62.45426775021061
S003,A,3.9583333333333335,62.491094821255444
S003,A,4.166666666666667,62.528761844094795
S003,A,4.375,62.567253941639
S003,A,4.583333333333334,62.606557661191374
S003,A,4.791666666666667,62.64666081475482
S003,A,5.0,62.68755234409505
S003,A,5.208333333333334,62.72922220585946
S003,A,5.416666666666667,62.771661273099
S003,A,5.625,62.8148612503219
S003,A,5.833333333333334,62.85881459980048
S003,A,6.041666666666667,62.903514477304235
S003,A,6.25,62.948954675783185
S003,A,6.458333333333334,62.995129575798636
S003,A,6.666666666666667,63.04203410171445
S003,A,6.875,63.08966368283233
S003,A,7.083333333333334,63.13801421879346
S003,A,7.291666666666667,63.18708204867816
S003,A,7.5,63.23686392332615
S003,A,7.708333333333334,63.28735698047334
S003,A,7.916666666666667,63.33855872236178
S003,A,8.125,63.39046699552965
S003,A,8.333333333333334,63.44307997252946
S003,A,8.541666666666668,63.496396135358424
S003,A,8.75,63.55041426041299
S003,A,8.958333333333334,63.605133404806026
S003,A,9.166666666666668,63.660552893904075
S003,A,9.375,63.716672309961986
S003,A,9.583333333333334,63.77349148174605
S003,A,9.791666666666668,63.831010475050554
S003,A,10.0,63.88922958402373
S003,A,10.208333333333334,63.948149323229075
S003,A,10.416666666666668,64.00777042037605
S003,A,10.625,64.06809380966192
S003,A,10.833333333333334,64.12912062567257
S003,A,11.041666666666668,64.19085219779609
S003,A,11.25,64.25329004510735
S003,A,11.458333333333334,64.31643587168678
S003,A,11.666666666666668,64.38029156233951
S003,A,11.875,64.4448591786854
S003,A,12.083333333333334,64.51014095559243
S003,A,12.291666666666668,64.57613929792952
S003,A,12.5,64.64285677761636
S003,A,12.708333333333334,64.71029613095082
S003,A,12.916666666666668,64.77846025619543
S003,A,13.125,64.84735221140683
S003,A,13.333333333333334,64.91697521249353
S003,A,13.541666666666668,64.98733263148809
S003,A,13.75,65.05842799502169
S003,A,13.958333333333334,65.13026498299025
S003,A,14.166666666666668,65.2028474274013
S003,A,14.375,65.27617931139295
S003,A,14.583333333333334,65.35026476841644
S003,A,14.791666666666668,65.42510808157418
S003,A,15.0,65.50071368310711
S003,A,15.208333333333334,65.57708615402427
S003,A,15.416666666666668,65.65423022386922
S003,A,15.625,65.73215077061795
S003,A,15.833333333333334,65.8108528207036
S003,A,16.041666666666668,65.89034154916367
S003,A,16.25,65.97062227990543
S003,A,16.458333333333336,66.05170048608673
S003,A,16.666666666666668,66.1335817906083
