service_id,model_id,payload_kg,energy_fraction_percent
S001,A,0.0,25.81190240728323
S001,A,0.20833333333333334,25.81630820092189
S001,A,0.4166666666666667,25.822255400408604
S001,A,0.625,25.829208332792835
S001,A,0.8333333333333334,25.836976939614964
S001,A,1.0416666666666667,25.845452100939593
S001,A,1.25,25.854560751828647
S001,A,1.4583333333333335,25.864249714621508
S001,A,1.6666666666666667,25.87447818034751
S001,A,1.875,25.88521366060233
S001,A,2.0833333333333335,25.89642958526636
S001,A,2.291666666666667,25.908103773614293
S001,A,2.5,25.92021740835039
S001,A,2.7083333333333335,25.93275431788655
S001,A,2.916666666666667,25.94570045710285
S001,A,3.125,25.959043521145276
S001,A,3.3333333333333335,25.972772651412885
S001,A,3.541666666666667,25.98687820724834
S001,A,3.75,26.001351585594996
S001,A,3.9583333333333335,26.016185076407815
S001,A,4.166666666666667,26.031371745205007
S001,A,4.375,26.046905336555536
S001,A,4.583333333333334,26.062780193948697
S001,A,4.791666666666667,26.078991192647266
S001,A,5.0,26.095533682949977
S001,A,5.208333333333334,26.1124034418871
S001,A,5.416666666666667,26.129596631812806
S001,A,5.625,26.14710976468761
S001,A,5.833333333333334,26.164939671092124
S001,A,6.041666666666667,26.183083473204633
S001,A,6.25,26.201538561121296
S001,A,6.458333333333334,26.220302572013654
S001,A,6.666666666666667,26.23937337170807
S001,A,6.875,26.258749038344263
S001,A,7.083333333333334,26.2784278478275
S001,A,7.291666666666667,26.29840826083584
S001,A,7.5,26.318688911181482
S001,A,7.708333333333334,26.339268595356486
S001,A,7.916666666666667,26.360146263118306
S001,A,8.125,26.381321008991982
S001,A,8.333333333333334,26.40279206458318
S001,A,8.541666666666668,26.42455879161098
S001,A,8.75,26.446620675581816
S001,A,8.958333333333334,26.468977320036025
S001,A,9.166666666666668,26.491628441307725
S001,A,9.375,26.514573863745888
S001,A,9.583333333333334,26.53781351535118
S001,A,9.791666666666668,26.561347423788366
S001,A,10.0,26.585175712739193
S001,A,10.208333333333334,26.60929859856428
S001,A,10.416666666666668,26.63371638724662
S001,A,10.625,26.658429471591976
S001,A,10.833333333333334,26.683438328664334
S001,A,11.041666666666668,26.70874351743697
S001,A,11.25,26.734345676641546
S001,A,11.458333333333334,26.760245522799753
S001,A,11.666666666666668,26.786443848423385
S001,A,11.875,26.812941520370188
S001,A,12.083333333333334,26.83973947834431
S001,A,12.291666666666668,26.866838733530855
S001,A,12.5,26.894240367355483
S001,A,12.708333333333334,26.92194553036061
S001,A,12.916666666666668,26.949955441190582
S001,A,13.125,26.97827138567907
S001,A,13.333333333333334,27.00689471603234
S001,A,13.541666666666668,27.03582685010276
S001,A,13.75,27.065069270747482
S001,A,13.958333333333334,27.094623525267437
S001,A,14.166666666666668,27.124491224922608
S001,A,14.375,27.154674044519457
S001,A,14.583333333333334,27.185173722067198
S001,A,14.791666666666668,27.215992058499527
S001,A,15.0,27.247130917459017
S001,A,15.208333333333334,27.278592225141363
S001,A,15.416666666666668,27.31037797019719
S001,A,15.625,27.342490203689124
S001,A,15.833333333333334,27.37493103910218
S001,A,16.041666666666668,27.40770265240563
S001,A,16.25,27.440807282164677
S001,A,16.458333333333336,27.47424722970048
S001,A,16.666666666666668,27.508024859297265
S001,A,16.875,27.54214259845511
S001,A,17.083333333333336,27.576602938187612
S001,A,17.291666666666668,27.611408433363245
S001,A,17.5,27.646561703089674
S001,A,17.708333333333336,27.682065431140305
S001,A,17.916666666666668,27.71792236642237
S001,A,18.125,27.75413532348603
S001,A,18.333333333333336,27.790707183073987
