service_id,model_id,payload_kg,energy_fraction_percent
S011,A,18.125,25.779556408184856
S011,A,18.333333333333336,25.813779426866756
S011,A,18.541666666666668,25.848335159641277
S011,A,18.75,25.883226378684594
S011,A,18.958333333333336,25.918455918772377
S011,A,19.166666666666668,25.954026677931523
S011,A,19.375,25.989941618128142
S011,A,19.583333333333336,26.02620376599164
S011,A,19.791666666666668,26.062816213575164
S011,A,20.0,26.099782119152266
S011,A,20.208333333333336,26.137104708050092
S011,A,20.416666666666668,26.17478727351926
S011,A,20.625,26.212833177640622
S011,A,20.833333333333336,26.251245852269268
S011,A,21.041666666666668,26.290028800016085
S011,A,21.25,26.329185595267333
S011,A,21.458333333333336,26.36871988524261
S011,A,21.666666666666668,26.408635391091707
S011,A,21.875,26.44893590903099
S011,A,22.083333333333336,26.48962531151974
S011,A,22.291666666666668,26.530707548477277
S011,A,22.5,26.572186648541308
S011,A,22.708333333333336,26.61406672036853
S011,A,22.916666666666668,26.656351953977996
S011,A,23.125,26.6990466221382
S011,A,23.333333333333336,26.742155081798792
S011,A,23.541666666666668,26.78568177556767
S011,A,23.75,26.829631233234675
S011,A,23.958333333333336,26.874008073342743
S011,A,24.166666666666668,26.91881700480751
S011,A,24.375,26.964062828586833
S011,A,24.583333333333336,27.00975043940102
S011,A,24.791666666666668,27.055884827505235
S011,A,25.0,27.10247108051531
S011,B,0.0,21.60089624475714
S011,B,0.25,21.608132923178868
S011,B,0.5,21.61808467541215
S011,B,0.75,21.62981257181587
S011,B,1.0,21.64298571392681
S011,B,1.25,21.657415619188022
S011,B,1.5,21.67297726599685
S011,B,1.75,21.689580655437304
S011,B,2.0,21.707157588359184
S011,B,2.25,21.725654547531065
S011,B,2.5,21.74502847503496
S011,B,2.75,21.76524408604196
S011,B,3.0,21.786272067273085
S011,B,3.25,21.808087817681955
S011,B,3.5,21.83067053828669
S011,B,3.75,21.854002556035166
S011,B,4.0,21.878068809856998
S011,B,4.25,21.902856452319767
S011,B,4.5,21.928354535696172
S011,B,4.75,21.95455376096737
S011,B,5.0,21.981446274618076
S011,B,5.25,22.009025502315964
S011,B,5.5,22.0372860114714
S011,B,5.75,22.066223396706018
S011,B,6.0,22.09583418370832
S011,B,6.25,22.126115748006008
S011,B,6.5,22.157066245959413
S011,B,6.75,22.18868455585884
S011,B,7.0,22.22097022744641
S011,B,7.25,22.253923438517855
S011,B,7.5,22.287544957518687
S011,B,7.75,22.32183611125177
S011,B,8.0,22.356798756972708
S011,B,8.25,22.39243525827647
S011,B,8.5,22.42874846428041
S011,B,8.75,22.465741691690855
S011,B,9.0,22.503418709407544
S011,B,9.25,22.54178372537463
S011,B,9.5,22.5808413754322
S011,B,9.75,22.62059671395976
S011,B,10.0,22.661055206134048
S011,B,10.25,22.702222721650013
S011,B,10.5,22.74410552977561
S011,B,10.75,22.786710295629867
S011,B,11.0,22.830044077589662
S011,B,11.25,22.87411432574422
S011,B,11.5,22.91892888132813
S011,B,11.75,22.964495977074005
S011,B,12.0,23.010824238434505
S011,B,12.25,23.057922685631546
S011,B,12.5,23.10580073649711
S011,B,12.75,23.154468210076228
S011,B,13.0,23.203935330968207
S011,B,13.25,23.254212734386805
S011,B,13.5,23.305311471924732
S011,B,13.75,23.35724301801158
S011,B,14.0,23.41001927705813
S011,B,14.25,23.463652591283324
S011,B,14.5,23.518155749223347
S011,B,14.75,23.573541994925197
S011,B,15.0,23.62982503783006
S011,B,15.25,23.6870190633543
S011,B,15.5,23.74513874417877
S011,B,15.75,23.804199252259338
S011,B,16.0,23.864216271574335
S011,B,16.25,23.92520601162684
S011,B,16.5,23.987185221722314
S011,B,16.75,24.050171206044457
S011,B,17.0,24.11418183955481
S011,B,17.25,24.179235584743918
S011,B,17.5,24.245351509264637
S011,B,17.75,24.312549304480832
S011,B,18.0,24.380849304967263
S011,B,18.25,24.450272508999618
S011,B,18.5,24.520840600076284
S011,B,18.75,24.59257596951693
S011,B,19.0,24.665501740185757
S011,B,19.25,24.739641791391264
S011,B,19.5,24.815020785017396
S011,B,19.75,24.891664192945278
S011,B,20.0,24.969598325828386
S011,B,20.25,25.0488503632885
S011,B,20.5,25.129448385604213
S011,B,20.75,25.211421406968775
S011,B,21.0,25.294799410398888
S011,B,21.25,25.379613384381923
S011,B,21.5,25.465895361354622
S011,B,21.75,25.55367845811277
S011,B,22.0,25.642996918257914
S011,B,22.25,25.733886156794476
S011,B,22.5,25.826382806998343
S011,B,22.75,25.920524769686033
S011,B,23.0,26.016351265022774
S011,B,23.25,26.113902887017108
S011,B,23.5,26.213221660859894
S011,B,23.75,26.31435110327674
S011,B,24.0,26.417336286074793
S011,B,24.25,26.52222390307738
S011,B,24.5,26.629062340654226
S011,B,24.75,26.737901752069494
S011,B,25.0,26.84879413588639
S011,B,25.25,26.961793418684177
S011,B,25.5,27.07695554236265
S011,B,25.75,27.194338556329207
S011,B,26.0,27.314002714886204
S011,B,26.25,27.436010580159937
S011,B,26.5,27.560427130938848
S011,B,26.75,27.687319877816947
S011,B,27.0,27.816758985069022
S011,B,27.25,27.94881739971789
S011,B,27.5,28.083570988290376
S011,B,27.75,28.221098681798374
S011,B,28.0,28.361482629524954
S011,B,28.25,28.50480836224233
S011,B,28.5,28.65116496554086
S011,B,28.75,28.80064526400437
S011,B,29.0,28.95334601702898
S011,B,29.25,29.109368127150802
S011,B,29.5,29.26881686182192
S011,B,29.75,29.431802089655807
S011,B,30.0,29.59843853225317
S011,C,0.0,22.430350239680045
S011,C,0.6666666666666666,22.440064025611132
S011,C,1.3333333333333333,22.45345368632429
S011,C,2.0,22.469251035901813
S011,C,2.6666666666666665,22.487010612092394
S011,C,3.333333333333333,22.506479677722368
S011,C,4.0,22.527491394870815
S011,C,4.666666666666666,22.54992635058761
S011,C,5.333333333333333,22.573694669589642
S011,C,6.0,22.59872638731103
S011,C,6.666666666666666,22.624965740283685
S011,C,7.333333333333333,22.65236753527647
S011,C,8.0,22.680894715445074
S011,C,8.666666666666666,22.71051666014644
S011,C,9.333333333333332,22.7412079572015
S011,C,10.0,22.7729474918663
S011,C,10.666666666666666,22.805717755315495
S011,C,11.333333333333332,22.839504309624047
S011,C,12.0,22.874295367054586
S011,C,12.666666666666666,22.91008145460656
S011,C,13.333333333333332,22.946855143348508
S011,C,14.0,22.98461082778679
S011,C,14.666666666666666,23.023344544452996
S011,C,15.333333333333332,23.063053821642065
S011,C,16.0,23.103737554194716
S011,C,16.666666666666664,23.145395898640817
S011,C,17.333333333333332,23.18803018506872
S011,C,18.0,23.231642842868602
S011,C,18.666666666666664,23.276237338090578
S011,C,19.333333333333332,23.321818120611876
S011,C,20.0,23.36839057965855
S011,C,20.666666666666664,23.415961006501558
S011,C,21.333333333333332,23.464536563363765
S011,C,22.0,23.51412525774675
S011,C,22.666666666666664,23.564735921524864
S011,C,23.333333333333332,23.61637819426595
S011,C,24.0,23.669062510329532
S011,C,24.666666666666664,23.722800089368473
S011,C,25.333333333333332,23.777602929921947
S011,C,26.0,23.83348380583977
S011,C,26.666666666666664,23.8904562653212
S011,C,27.333333333333332,23.948534632388423
S011,C,28.0,24.007734010646008
S011,C,28.666666666666664,24.068070289204755
S011,C,29.333333333333332,24.12956015067134
S011,C,30.0,24.192221081125812
S011,C,30.666666666666664,24.25607138202659
S011,C,31.333333333333332,24.321130183998687
S011,C,32.0,24.38741746247508
S011,C,32.666666666666664,24.45495405517408
S011,C,33.33333333333333,24.523761681407485
S011,C,34.0,24.59386296322527
S011,C,34.666666666666664,24.66528144841284
S011,C,35.33333333333333,24.73804163536683
S011,C,36.0,24.812168999884634
S011,C,36.666666666666664,24.8876900239122
S011,C,37.33333333333333,24.96463222630355
S011,C,38.0,25.04302419565424
S011,C,38.666666666666664,25.12289562528033
S011,C,39.33333333333333,25.20427735042293
S011,C,40.0,25.287201387768267
S011,C,40.666666666666664,25.371700977382076
S011,C,41.33333333333333,25.45781062716765
S011,C,42.0,25.545566159966437
S011,C,42.666666666666664,25.63500476343154
S011,C,43.33333333333333,25.726165042815115
S011,C,44.0,25.81908707682321
S011,C,44.666666666666664,25.91381247670384
S011,C,45.33333333333333,26.01038444874792
S011,C,46.0,26.108847860396917
S011,C,46.666666666666664,26.20924931016647
S011,C,47.33333333333333,26.311637201612157
S011,C,48.0,26.416061821580726
S011,C,48.666666666666664,26.522575423010004
S011,C,49.33333333333333,26.631232312560744
S011,C,50.0,26.7420889433864
S011,C,50.666666666666664,26.85520401337071
S011,C,51.33333333333333,26.97063856918923
S011,C,52.0,27.08845611657935
S011,C,52.666666666666664,27.20872273723387
S011,C,53.33333333333333,27.331507212767132
S011,C,54.0,27.45688115623846
S011,C,54.666666666666664,27.584919151758026
S011,C,55.33333333333333,27.715698902742876
S011,C,56.0,27.84930138943849
S011,C,56.666666666666664,27.985811036372578
S011,C,57.33333333333333,28.125315890464268
S011,C,58.0,28.26790781057369
S011,C,58.666666666666664,28.413682669344496
S011,C,59.33333333333333,28.56274056826621
S011,C,60.0,28.715186066964776
S011,C,60.666666666666664,28.871128427819432
S011,C,61.33333333333333,29.03068187710246
S011,C,62.0,29.19396588394743
S011,C,62.666666666666664,29.361105458570947
S011,C,63.33333333333333,29.532231471305792
S011,C,64.0,29.707480994149186
S011,C,64.66666666666666,29.886997666692178
S011,C,65.33333333333333,30.07093208847527
S011,C,66.0,30.259442240014593
S011,C,66.66666666666666,30.45269393496386
S011,C,67.33333333333333,30.650861306122962
S011,C,68.0,30.854127328278047
S011,C,68.66666666666666,31.062684381162537
S011,C,69.33333333333333,31.276734856169636
S011,C,70.0,31.496491810827052
S011,C,70.66666666666666,31.722179675471573
S011,C,71.33333333333333,31.95403501703829
S011,C,72.0,32.192307365416376
S011,C,72.66666666666666,32.4372601084262
S011,C,73.33333333333333,32.68917146215238
S011,C,74.0,32.948335524133235
S011,C,74.66666666666666,33.21506341777372
S011,C,75.33333333333333,33.48968453732837
S011,C,76.0,33.772547903911956
S011,C,76.66666666666666,34.064023644257716
S011,C,77.33333333333333,34.36450460537841
S011,C,78.0,34.67440811992215
S011,C,78.66666666666666,34.994177938884754
S011,C,79.33333333333333,35.324286350479134
S011,C,80.0,35.66523650641617
