service_id,model_id,payload_kg,energy_fraction_percent
S009,A,0.0,46.987936089045476
S009,A,0.20833333333333334,46.99430903281765
S009,A,0.4166666666666667,47.00356148043039
S009,A,0.625,47.01469274000209
S009,A,0.8333333333333334,47.02734776288345
S009,A,1.0416666666666667,47.04132270187002
S009,A,1.25,47.05648106418148
S009,A,1.4583333333333335,47.072723508506655
S009,A,1.6666666666666667,47.08997379951279
S009,A,1.875,47.10817124553641
S009,A,2.0833333333333335,47.127266210875405
S009,A,2.291666666666667,47.147217259665396
S009,A,2.5,47.16798923927255
S009,A,2.7083333333333335,47.18955193951562
S009,A,2.916666666666667,47.21187912267351
S009,A,3.125,47.23494780201991
S009,A,3.3333333333333335,47.258737692577135
S009,A,3.541666666666667,47.28323078461092
S009,A,3.75,47.30841100673116
S009,A,3.9583333333333335,47.33426395578484
S009,A,4.166666666666667,47.360776677450446
S009,A,4.375,47.387937485942736
S009,A,4.583333333333334,47.41573581432094
S009,A,4.791666666666667,47.44416208905156
S009,A,5.0,47.47320762401689
S009,A,5.208333333333334,47.50286453027735
S009,A,5.416666666666667,47.533125638717905
S009,A,5.625,47.563984433323874
S009,A,5.833333333333334,47.59543499329556
S009,A,6.041666666666667,47.62747194256753
S009,A,6.25,47.66009040557238
S009,A,6.458333333333334,47.69328596830477
S009,A,6.666666666666667,47.72705464390998
S009,A,6.875,47.76139284215637
S009,A,7.083333333333334,47.79629734225855
S009,A,7.291666666666667,47.83176526860562
S009,A,7.5,47.86779406901905
S009,A,7.708333333333334,47.904381495222786
S009,A,7.916666666666667,47.94152558525632
S009,A,8.125,47.9792246475998
S009,A,8.333333333333334,48.01747724681396
S009,A,8.541666666666668,48.056282190524755
S009,A,8.75,48.09563851760553
S009,A,8.958333333333334,48.13554548742911
S009,A,9.166666666666668,48.17600257007855
S009,A,9.375,48.21700943741981
S009,A,9.583333333333334,48.25856595495073
S009,A,9.791666666666668,48.30067217435195
S009,A,10.0,48.34332832667361
S009,A,10.208333333333334,48.38653481609948
S009,A,10.416666666666668,48.43029221423711
S009,A,10.625,48.47460125488786
S009,A,10.833333333333334,48.519462829256064
S009,A,11.041666666666668,48.564877981561
S009,A,11.25,48.61084790501875
S009,A,11.458333333333334,48.65737393816518
S009,A,11.666666666666668,48.70445756149336
S009,A,11.875,48.75210039438231
S009,A,12.083333333333334,48.800304192295506
S009,A,12.291666666666668,48.84907084423019
S009,A,12.5,48.898402370400134
S009,A,12.708333333333334,48.94830092013629
S009,A,12.916666666666668,48.998768769991024
S009,A,13.125,49.04980832203316
S009,A,13.333333333333334,49.10142210232238
S009,A,13.541666666666668,49.15361275955199
S009,A,13.75,49.20638306385085
S009,A,13.958333333333334,49.25973590573546
S009,A,14.166666666666668,49.313674295204265
S009,A,14.375,49.36820136096717
S009,A,14.583333333333334,49.423320349803184
S009,A,14.791666666666668,49.47903462604073
S009,A,15.0,49.53534767115484
S009,A,15.208333333333334,49.592263083476126
S009,A,15.416666666666668,49.64978457800743
S009,A,15.625,49.70791598634364
S009,A,15.833333333333334,49.766661256691
S009,A,16.041666666666668,49.826024453982754
S009,A,16.25,49.88600976008774
S009,A,16.458333333333336,49.94662147410937
S009,A,16.666666666666668,50.00786401277249
S009,A,16.875,50.0697419108956
S009,A,17.083333333333336,50.132259821947024
S009,A,17.291666666666668,50.19542251868244
S009,A,17.5,50.259234893862995
S009,A,17.708333333333336,50.323701961052
S009,A,17.916666666666668,50.38882885548941
S009,A,18.125,50.45462083504292
S009,A,18.333333333333336,50.52108328123467
S009,A,18.541666666666668,50.58822170034314
S009,A,18.75,50.656041724579424
S009,A,18.958333333333336,50.72454911333762
S009,A,19.166666666666668,50.79374975451895
S009,A,19.375,50.863649665929344
S009,A,19.583333333333336,50.93425499675088
S009,A,19.791666666666668,51.00557202908645
S009,A,20.0,51.07760717957858
S009,A,20.208333333333336,51.15036700110209
S009,A,20.416666666666668,51.223858184531444
S009,A,20.625,51.298087560582985
S009,A,20.833333333333336,51.37306210173293
S009,A,21.041666666666668,51.448788924211556
S009,A,21.25,51.52527529007467
S009,A,21.458333333333336,51.60252860935305
S009,A,21.666666666666668,51.680556442280945
S009,A,21.875,51.759366501604845
