service_id,model_id,payload_kg,energy_fraction_percent
S005,A,0.0,44.18839651437696
S005,A,0.20833333333333334,44.19509246323417
S005,A,0.4166666666666667,44.20445364287094
S005,A,0.625,44.21555382607891
S005,A,0.8333333333333334,44.22806438451069
S005,A,1.0416666666666667,44.241796639882224
S005,A,1.25,44.25662425627613
S005,A,1.4583333333333335,44.272455284684916
S005,A,1.6666666666666667,44.28921916268999
S005,A,1.875,44.30685971488803
S005,A,2.0833333333333335,44.32533099912777
S005,A,2.291666666666667,44.344594662919626
S005,A,2.5,44.3646181694493
S005,A,2.7083333333333335,44.38537355657146
S005,A,2.916666666666667,44.40683653899746
S005,A,3.125,44.428985840516596
S005,A,3.3333333333333335,44.45180268562105
S005,A,3.541666666666667,44.47527040473828
S005,A,3.75,44.49937412240158
S005,A,3.9583333333333335,44.52410050724246
S005,A,4.166666666666667,44.549437568911756
S005,A,4.375,44.57537449120078
S005,A,4.583333333333334,44.601901493488526
S005,A,4.791666666666667,44.629009714638606
S005,A,5.0,44.65669111489506
S005,A,5.208333333333334,44.68493839235944
S005,A,5.416666666666667,44.71374491139343
S005,A,5.625,44.74310464085974
S005,A,5.833333333333334,44.77301210054429
S005,A,6.041666666666667,44.803462314431805
S005,A,6.25,44.834450769761396
S005,A,6.458333333333334,44.8659733809879
S005,A,6.666666666666667,44.89802645793123
S005,A,6.875,44.930606677520274
S005,A,7.083333333333334,44.96371105863857
S005,A,7.291666666666667,44.99733693965864
S005,A,7.5,45.0314819583176
S005,A,7.708333333333334,45.06614403364087
S005,A,7.916666666666667,45.10132134966363
S005,A,8.125,45.13701234073742
S005,A,8.333333333333334,45.1732156782386
S005,A,8.541666666666668,45.209930258521474
S005,A,8.75,45.24715519197991
S005,A,8.958333333333334,45.2848897930991
S005,A,9.166666666666668,45.323133571394955
S005,A,9.375,45.36188622315092
S005,A,9.583333333333334,45.40114762387357
S005,A,9.791666666666668,45.44091782139785
S005,A,10.0,45.48119702958069
S005,A,10.208333333333334,45.52198562252927
S005,A,10.416666666666668,45.563284129315996
S005,A,10.625,45.60509322913772
S005,A,10.833333333333334,45.64741374688144
S005,A,11.041666666666668,45.69024664906274
S005,A,11.25,45.733593040106705
S005,A,11.458333333333334,45.77745415894444
S005,A,11.666666666666668,45.82183137590084
S005,A,11.875,45.866726189851754
S005,A,12.083333333333334,45.912140225631035
S005,A,12.291666666666668,45.9580752316696
S005,A,12.5,46.00453307785071
S005,A,12.708333333333334,46.0515157535667
S005,A,12.916666666666668,46.099025365964444
S005,A,13.125,46.14706413836716
S005,A,13.333333333333334,46.19563440886238
S005,A,13.541666666666668,46.244738629045706
S005,A,13.75,46.29437936291187
S005,A,13.958333333333334,46.344559285884806
S005,A,14.166666666666668,46.395281183979414
S005,A,14.375,46.44654795308828
S005,A,14.583333333333334,46.49836259838725
S005,A,14.791666666666668,46.55072823385436
S005,A,15.0,46.603648081896964
S005,A,15.208333333333334,46.65712547308243
S005,A,15.416666666666668,46.711163845968414
S005,A,15.625,46.76576674702859
S005,A,15.833333333333334,46.82093783067061
S005,A,16.041666666666668,46.876680859343026
S005,A,16.25,46.93299970372851
S005,A,16.458333333333336,46.98989834302052
S005,A,16.666666666666668,47.04738086528126
S005,A,16.875,47.105451467879
S005,A,17.083333333333336,47.164114458002594
S005,A,17.291666666666668,47.22337425325178
S005,A,17.5,47.283235382301726
S005,A,17.708333333333336,47.34370248564053
S005,A,17.916666666666668,47.40478031637857
S005,A,18.125,47.466473741128844
S005,A,18.333333333333336,47.52878774095726
S005,A,18.541666666666668,47.591727412402584
S005,A,18.75,47.65529796856511
S005,A,18.958333333333336,47.71950474026407
S005,A,19.166666666666668,47.78435317726316
S005,A,19.375,47.84984884956424
S005,A,19.583333333333336,47.915997448769055
S005,A,19.791666666666668,47.98280478950928
S005,A,20.0,48.05027681094458
S005,A,20.208333333333336,48.11841957832945
S005,A,20.416666666666668,48.187239284649074
S005,A,20.625,48.256742252324415
S005,A,20.833333333333336,48.3269349349875
S005,A,21.041666666666668,48.39782391932725
S005,A,21.25,48.46941592700669
S005,A,21.458333333333336,48.541717816652636
S005,A,21.666666666666668,48.61473658591818
S005,A,21.875,48.68847937361976
S005,A,22.083333333333336,48.76295346194925
S005,A,22.291666666666668,48.83816627876272
S005,A,22.5,48.91412539994694
S005,A,22.708333333333336,48.99083855186494
S005,A,22.916666666666668,49.06831361388238
S005,A,23.125,49.146558620975966
S005,A,23.333333333333336,49.22558176642566
S005,A,23.541666666666668,49.305391404592605
S005,A,23.75,49.385996053784254
S005,A,23.958333333333336,49.46740439920892
S005,A,24.166666666666668,49.54962529602169
S005,A,24.375,49.63266777246368
S005,A,24.583333333333336,49.71654103309711
S005,A,24.791666666666668,49.80125446213827
S005,A,25.0,49.886817626891094
S005,B,0.0,39.74892722113723
S005,B,0.25,39.75977824883109
S005,B,0.5,39.775734995396824
S005,B,0.75,39.7950317958394
S005,B,1.0,39.8170463928481
S005,B,1.25,39.84142434340782
S005,B,1.5,39.86793054335551
S005,B,1.75,39.89639574898155
S005,B,2.0,39.926691711217046
S005,B,2.25,39.95871779046345
S005,B,2.5,39.99239301594807
S005,B,2.75,40.027651034256834
S005,B,3.0,40.06443672152494
S005,B,3.25,40.102703815280194
S005,B,3.5,40.142413202864276
S005,B,3.75,40.183531649955725
S005,B,4.0,40.22603083408653
S005,B,4.25,40.269886595553196
S005,B,4.5,40.31507834706355
S005,B,4.75,40.36158860173535
S005,B,5.0,40.40940259096783
S005,B,5.25,40.45850795167439
S005,B,5.5,40.50889446782508
S005,B,5.75,40.560553855069244
S005,B,6.0,40.61347957993522
