service_id,model_id,payload_kg,energy_fraction_percent
S010,A,0.0,40.58363978069472
S010,A,0.20833333333333334,40.59194759613688
S010,A,0.4166666666666667,40.60267024439955
S010,A,0.625,40.61496851715629
S010,A,0.8333333333333334,40.62854466063468
S010,A,1.0416666666666667,40.64322772284201
S010,A,1.25,40.658903237097924
S010,A,1.4583333333333335,40.67548789298785
S010,A,1.6666666666666667,40.69291775741994
S010,A,1.875,40.71114193266004
S010,A,2.0833333333333335,40.730118792813855
S010,A,2.291666666666667,40.749813588601384
S010,A,2.5,40.77019684003626
S010,A,2.7083333333333335,40.79124321201176
S010,A,2.916666666666667,40.8129307008378
S010,A,3.125,40.83524002919988
S010,A,3.3333333333333335,40.858154185545835
S010,A,3.541666666666667,40.88165806640649
S010,A,3.75,40.905738193862604
S010,A,3.9583333333333335,40.93038248902538
S010,A,4.166666666666667,40.955580088036854
S010,A,4.375,40.98132119086921
S010,A,4.583333333333334,41.007596935789046
S010,A,4.791666666666667,41.0343992941622
S010,A,5.0,41.06172098156632
S010,A,5.208333333333334,41.089555382115044
S010,A,5.416666666666667,41.11789648358708
S010,A,5.625,41.14673882146944
S010,A,5.833333333333334,41.17607743041318
S010,A,6.041666666666667,41.20590780189875
S010,A,6.25,41.23622584713837
S010,A,6.458333333333334,41.26702786442314
S010,A,6.666666666666667,41.2983105102647
S010,A,6.875,41.330070773793885
S010,A,7.083333333333334,41.36230595396964
S010,A,7.291666666666667,41.39501363922384
S010,A,7.5,41.42819168922785
S010,A,7.708333333333334,41.46183821851424
S010,A,7.916666666666667,41.4959515817278
S010,A,8.125,41.530530360312426
S010,A,8.333333333333334,41.56557335046846
S010,A,8.541666666666668,41.60107955223752
S010,A,8.75,41.63704815959178
S010,A,8.958333333333334,41.67347855142047
S010,A,9.166666666666668,41.710370283320394
S010,A,9.375,41.747723080109076
S010,A,9.583333333333334,41.78553682898926
S010,A,9.791666666666668,41.82381157330178
S010,A,10.0,41.86254750681176
S010,A,10.208333333333334,41.90174496847908
S010,A,10.416666666666668,41.94140443766989
S010,A,10.625,41.981526529770605
S010,A,10.833333333333334,42.02211199217024
S010,A,11.041666666666668,42.06316170058042
S010,A,11.25,42.10467665566567
S010,A,11.458333333333334,42.146657979959755
S010,A,11.666666666666668,42.1891069150458
S010,A,11.875,42.2320248189805
S010,A,12.083333333333334,42.27541316394487
S010,A,12.291666666666668,42.31927353410506
S010,A,12.5,42.363607623669125
S010,A,12.708333333333334,42.40841723512635
S010,A,12.916666666666668,42.45370427765753
S010,A,13.125,42.49947076570507
S010,A,13.333333333333334,42.545718817693555
S010,A,13.541666666666668,42.59245065489166
S010,A,13.75,42.63966860040723
S010,A,13.958333333333334,42.68737507830863
S010,A,14.166666666666668,42.73557261286513
S010,A,14.375,42.78426382790072
S010,A,14.583333333333334,42.833451446255545
S010,A,14.791666666666668,42.88313828934991
S010,A,15.0,42.93332727684658
S010,A,15.208333333333334,42.98402142640674
S010,A,15.416666666666668,43.035223853536145
S010,A,15.625,43.08693777151787
S010,A,15.833333333333334,43.13916649142862
S010,A,16.041666666666668,43.19191342223563
S010,A,16.25,43.24518207097159
S010,A,16.458333333333336,43.2989760429854
S010,A,16.666666666666668,43.3532990422666
S010,A,16.875,43.408154871841425
S010,A,17.083333333333336,43.463547434239096
S010,A,17.291666666666668,43.51948073202665
S010,A,17.5,43.57595886841104
S010,A,17.708333333333336,43.632986047907316
S010,A,17.916666666666668,43.690566577071976
S010,A,18.125,43.74870486530059
S010,A,18.333333333333336,43.80740542568882
S010,A,18.541666666666668,43.866672875956496
S010,A,18.75,43.926511939434086
S010,A,18.958333333333336,43.986927446111295
S010,A,19.166666666666668,44.047924333747474
S010,A,19.375,44.1095076490438
S010,A,19.583333333333336,44.17168254887708
S010,A,19.791666666666668,44.23445430159531
S010,A,20.0,44.29782828837519
S010,A,20.208333333333336,44.36181000464165
S010,A,20.416666666666668,44.426405061549985
S010,A,20.625,44.49161918753084
S010,A,20.833333333333336,44.557458229898664
S010,A,21.041666666666668,44.6239281565241
S010,A,21.25,44.69103505757117
S010,A,21.458333333333336,44.758785147299854
S010,A,21.666666666666668,44.827184765935044
S010,A,21.875,44.89624038160257
S010,A,22.083333333333336,44.96595859233373
S010,A,22.291666666666668,45.03634612813881
S010,A,22.5,45.10740985315135
S010,A,22.708333333333336,45.17915676784396
S010,A,22.916666666666668,45.251594011317295
S010,A,23.125,45.32472886366342
S010,A,23.333333333333336,45.3985687484051
S010,A,23.541666666666668,45.4731212350127
S010,A,23.75,45.548394041500224
S010,A,23.958333333333336,45.624395037102225
S010,A,24.166666666666668,45.70113224503351
S010,A,24.375,45.77861384533356
S010,A,24.583333333333336,45.85684817779759
S010,A,24.791666666666668,45.93584374499647
S010,A,25.0,46.015609215387585
S010,B,0.0,36.585665665336606
S010,B,0.25,36.59852252312302
S010,B,0.5,36.61600541839876
S010,B,0.75,36.63651457008196
S010,B,1.0,36.65948618182588
S010,B,1.25,36.68459911047385
S010,B,1.5,36.71164033985721
S010,B,1.75,36.74045652668285
S010,B,2.0,36.77093147085917
S010,B,2.25,36.80297398786006
S010,B,2.5,36.836510714102545
S010,B,2.75,36.87148153006405
S010,B,3.0,36.9078364907571
S010,B,3.25,36.945533680060535
S010,B,3.5,36.98453765994336
S010,B,3.75,37.02481831844274
S010,B,4.0,37.0663499939815
S010,B,4.25,37.10911079665598
S010,B,4.5,37.15308207334649
S010,B,4.75,37.19824798006026
S010,B,5.0,37.24459513570394
S010,B,5.25,37.292112338700726
S010,B,5.5,37.34079033281487
S010,B,5.75,37.39062161200898
S010,B,6.0,37.44160025662995
S010,B,6.25,37.49372179501028
S010,B,6.5,37.546983085892386
S010,B,6.75,37.601382218068146
S010,B,7.0,37.6569184243725
S010,B,7.25,37.71359200773998
S010,B,7.5,37.77140427747489
S010,B,7.75,37.83035749423025
S010,B,8.0,37.89045482246293
S010,B,8.25,37.95170028934852
S010,B,8.5,38.014098749312566
S010,B,8.75,38.07765585347504
S010,B,9.0,38.1423780234188
S010,B,9.25,38.20827242878592
S010,B,9.5,38.27534696828248
S010,B,9.75,38.34361025373663
S010,B,10.0,38.41307159690718
S010,B,10.25,38.48374099878518
S010,B,10.5,38.555629141168104
S010,B,10.75,38.628747380318295
S010,B,11.0,38.70310774254455
S010,B,11.25,38.77872292156882
S010,B,11.5,38.8556062775602
S010,B,11.75,38.93377183773572
S010,B,12.0,39.0132342984426
S010,B,12.25,39.09400902864964
S010,B,12.5,39.176112074787554
S010,B,12.75,39.259560166887866
S010,B,13.0,39.344370725979594
S010,B,13.25,39.43056187271103
S010,B,13.5,39.51815243717143
S010,B,13.75,39.60716196989424
S010,B,14.0,39.69761075402991
S010,B,14.25,39.7895198186817
S010,B,14.5,39.88291095340375
S010,B,14.75,39.97780672386544
S010,B,15.0,40.07423048869095
S010,B,15.25,40.17220641748766
S010,B,15.5,40.271759510081075
S010,B,15.75,40.37291561697901
S010,B,16.0,40.47570146109094
S010,B,16.25,40.58014466073377
S010,B,16.5,40.68627375395851
S010,B,16.75,40.79411822423711
S010,B,17.0,40.903708527552695
S010,B,17.25,41.01507612094083
S010,B,17.5,41.12825349253371
S010,B,17.75,41.24327419316411
S010,B,18.0,41.36017286959001
S010,B,18.25,41.478985299406126
S010,B,18.5,41.59974842771358
S010,B,18.75,41.72250040562403
S010,B,19.0,41.8472806306803
S010,B,19.25,41.97412978928132
S010,B,19.5,42.103089901205436
S010,B,19.75,42.23420436633243
S010,B,20.0,42.36751801367164
S010,B,20.25,42.503077152810995
S010,B,20.5,42.64092962790889
S010,B,20.75,42.781124874360046
S010,B,21.0,42.923713978274456
S010,B,21.25,43.06874973891811
S010,B,21.5,43.216286734274334
S010,B,21.75,43.366381389895224
S010,B,22.0,43.519092051223865
S010,B,22.25,43.67447905958044
S010,B,22.5,43.832604832018504
S010,B,22.75,43.993533945271636
S010,B,23.0,44.15733322402575
S010,B,23.25,44.324071833768905
S010,B,23.5,44.49382137848757
S010,B,23.75,44.66665600349713
S010,B,24.0,44.842652503715165
S010,B,24.25,45.021890437707015
S010,B,24.5,45.20445224785761
S010,B,24.75,45.39042338704831
S010,B,25.0,45.57989245224532
S010,B,25.25,45.7729513254359
S010,B,25.5,45.96969532238072
S010,B,25.75,46.17022334968547
S010,B,26.0,46.3746380707328
S010,B,26.25,46.58304608105625
S010,B,26.5,46.79555809378273
S010,B,26.75,47.01228913581774
S010,B,27.0,47.233358755500696
S010,B,27.25,47.458891242514234
S010,B,27.5,47.689015860893704
S010,B,27.75,47.92386709605114
S010,B,28.0,48.16358491680119
S010,B,28.25,48.40831505345773
S010,B,28.5,48.65820929315784
S010,B,28.75,48.913425793666086
S010,B,29.0,49.17412941701752
S010,B,29.25,49.440492084473696
S010,B,29.5,49.71269315439224
S010,B,29.75,49.990919824750115
S010,B,30.0,50.275367562213255
S010,C,0.0,38.10002270885864
S010,C,0.6666666666666666,38.11727573304704
S010,C,1.3333333333333333,38.1407918409408
S010,C,2.0,38.168410253126154
S010,C,2.6666666666666665,38.19937197547715
S010,C,3.333333333333333,38.23324638557923
S010,C,4.0,38.26974921916176
S010,C,4.666666666666666,38.308677016273975
S010,C,5.333333333333333,38.349876644272776
S010,C,6.0,38.39322889508971
S010,C,6.666666666666666,38.43863875698229
S010,C,7.333333333333333,38.486029228146485
S010,C,8.0,38.535337169838044
S010,C,8.666666666666666,38.58651040953698
S010,C,9.333333333333332,38.63950564908594
S010,C,10.0,38.6942869124475
S010,C,10.666666666666666,38.750824367474145
S010,C,11.333333333333332,38.80909341432546
S010,C,12.0,38.86907396864323
S010,C,12.666666666666666,38.9307498899986
S010,C,13.333333333333332,38.99410852071895
S010,C,14.0,39.05914030996867
S010,C,14.666666666666666,39.12583850465195
S010,C,15.333333333333332,39.194198893391516
S010,C,16.0,39.26421959317838
S010,C,16.666666666666664,39.33590087071362
S010,C,17.333333333333332,39.40924499224817
S010,C,18.0,39.48425609706178
S010,C,18.666666666666664,39.560940090731556
S010,C,19.333333333333332,39.6393045551136
S010,C,20.0,39.71935867255926
S010,C,20.666666666666664,39.80111316235552
S010,C,21.333333333333332,39.88458022774758
S010,C,22.0,39.969773512196014
S010,C,22.666666666666664,40.05670806375649
S010,C,23.333333333333332,40.14540030666101
S010,C,24.0,40.23586801933541
S010,C,24.666666666666664,40.328130318215685
S010,C,25.333333333333332,40.422207646831495
S010,C,26.0,40.51812176971385
S010,C,26.666666666666664,40.61589577075734
S010,C,27.333333333333332,40.71555405573074
S010,C,28.0,40.817122358682475
S010,C,28.666666666666664,40.92062775203391
S010,C,29.333333333333332,41.02609866019233
S010,C,30.0,41.133564876551034
S010,C,30.666666666666664,41.243057583773414
S010,C,31.333333333333332,41.35460937728584
S010,C,32.0,41.468254291927956
S010,C,32.666666666666664,41.58402783173124
S010,C,33.33333333333333,41.70196700281695
S010,C,34.0,41.82211034942309
S010,C,34.666666666666664,41.944497993088056
S010,C,35.33333333333333,42.06917167503474
S010,C,36.0,42.19617480181562
S010,C,36.666666666666664,42.32555249429416
S010,C,37.33333333333333,42.45735164005397
S010,C,38.0,42.59162094934163
S010,C,38.666666666666664,42.72841101466504
S010,C,39.33333333333333,42.86777437418385
S010,C,40.0,43.00976557904511
S010,C,40.666666666666664,43.154441264832585
S010,C,41.33333333333333,43.301860227315856
S010,C,42.0,43.45208350270209
S010,C,42.666666666666664,43.6051744526121
S010,C,43.33333333333333,43.76119885402145
S010,C,44.0,43.920224994427855
S010,C,44.666666666666664,44.0823237725275
S010,C,45.33333333333333,44.24756880470635
S010,C,46.0,44.41603653767655
S010,C,46.666666666666664,44.58780636761493
S010,C,47.33333333333333,44.76296076618825
S010,C,48.0,44.94158541388054
S010,C,48.666666666666664,45.12376934107035
S010,C,49.33333333333333,45.30960507734105
S010,C,50.0,45.49918880954517
S010,C,50.666666666666664,45.69262054918496
S010,C,51.33333333333333,45.8900043097162
S010,C,52.0,46.09144829442993
S010,C,52.666666666666664,46.297065095619985
S010,C,53.33333333333333,46.50697190580064
S010,C,54.0,46.721290741801
S010,C,54.666666666666664,46.94014868263018
S010,C,55.33333333333333,47.16367812208126
