service_id,model_id,payload_kg,energy_fraction_percent
S008,A,0.0,66.67646120380097
S008,A,0.20833333333333334,66.68567521906509
S008,A,0.4166666666666667,66.69896688827653
S008,A,0.625,66.71491913563781
S008,A,0.8333333333333334,66.73302917816743
S008,A,1.0416666666666667,66.75300834864912
S008,A,1.25,66.774663360199
S008,A,1.4583333333333335,66.79785353598102
S008,A,1.6666666666666667,66.82247091944342
S008,A,1.875,66.84842956536268
S008,A,2.0833333333333335,66.87565918481826
S008,A,2.291666666666667,66.90410110064727
S008,A,2.5,66.93370553334461
S008,A,2.7083333333333335,66.96442970239262
S008,A,2.916666666666667,66.99623645265876
S008,A,3.125,67.02909323273119
S008,A,3.3333333333333335,67.06297131713364
S008,A,3.541666666666667,67.09784520235296
S008,A,3.75,67.13369212975748
S008,A,3.9583333333333335,67.17049170309947
S008,A,4.166666666666667,67.20822557781565
S008,A,4.375,67.24687720571202
S008,A,4.583333333333334,67.28643162298576
S008,A,4.791666666666667,67.32687527259407
S008,A,5.0,67.3681958541602
S008,A,5.208333333333334,67.41038219618818
S008,A,5.416666666666667,67.45342414652266
S008,A,5.625,67.49731247786114
S008,A,5.833333333333334,67.54203880578274
S008,A,6.041666666666667,67.58759551726253
S008,A,6.25,67.63397570802884
S008,A,6.458333333333334,67.68117312742632
S008,A,6.666666666666667,67.7291821296858
S008,A,6.875,67.77799763069451
S008,A,7.083333333333334,67.82761506951111
S008,A,7.291666666666667,67.87803037399439
S008,A,7.5,67.92923993001446
S008,A,7.708333333333334,67.98124055379657
S008,A,7.916666666666667,68.03402946701625
S008,A,8.125,68.08760427431889
S008,A,8.333333333333334,68.14196294298472
S008,A,8.541666666666668,68.19710378449756
S008,A,8.75,68.2530254378098
S008,A,8.958333333333334,68.30972685412218
S008,A,9.166666666666668,68.36720728302149
S008,A,9.375,68.42546625983834
S008,A,9.583333333333334,68.48450359410484
S008,A,9.791666666666668,68.5443193590057
S008,A,10.0,68.6049138817301
S008,A,10.208333333333334,68.66628773464109
S008,A,10.416666666666668,68.72844172718983
S008,A,10.625,68.7913768985095
S008,A,10.833333333333334,68.85509451063108
S008,A,11.041666666666668,68.91959604226925
S008,A,11.25,68.98488318313265
S008,A,11.458333333333334,69.05095782871652
S008,A,11.666666666666668,69.11782207554128
S008,A,11.875,69.18547821680309
S008,A,12.083333333333334,69.25392873840681
S008,A,12.291666666666668,69.32317631535392
S008,A,12.5,69.39322380846117
S008,A,12.708333333333334,69.46407426138752
S008,A,12.916666666666668,69.5357308979497
S008,A,13.125,69.60819711970792
S008,A,13.333333333333334,69.6814765038052
S008,A,13.541666666666668,69.75557280104564
S008,A,13.75,69.83048993419769
S008,A,13.958333333333334,69.90623199651026
S008,A,14.166666666666668,69.98280325043025
S008,A,14.375,70.06020812651124
S008,A,14.583333333333334,70.13845122250414
S008,A,14.791666666666668,70.21753730262108
S008,A,15.0,70.29747129696494
S008,A,15.208333333333334,70.3782583011175
S008,A,15.416666666666668,70.45990357587945
S008,A,15.625,70.54241254715714
S008,A,15.833333333333334,70.6257908059897
S008,A,16.041666666666668,70.71004410871295
S008,A,16.25,70.79517837725477
S008,A,16.458333333333336,70.88119969955842
S008,A,16.666666666666668,70.96811433013033
S008,A,16.875,71.05592869070907
S008,A,17.083333333333336,71.14464937105255
S008,A,17.291666666666668,71.23428312984117
S008,A,17.5,71.32483689569452
S008,A,17.708333333333336,71.4163177682997
S008,A,17.916666666666668,71.50873301964965
S008,A,18.125,71.60209009538984
S008,A,18.333333333333336,71.69639661627244
S008,A,18.541666666666668,71.79166037971653
S008,A,18.75,71.88788936147384
S008,A,18.958333333333336,71.98509171739947
S008,A,19.166666666666668,72.08327578532693
S008,A,19.375,72.18245008704734
S008,A,19.583333333333336,72.28262333039297
S008,A,19.791666666666668,72.38380441142476
S008,A,20.0,72.48600241672472
S008,A,20.208333333333336,72.58922662579282
S008,A,20.416666666666668,72.69348651354979
S008,A,20.625,72.79879175294595
S008,A,20.833333333333336,72.90515221767714
S008,A,21.041666666666668,73.01257798500879
S008,A,21.25,73.12107933870927
S008,A,21.458333333333336,73.23066677209368
S008,A,21.666666666666668,73.34135099117978
S008,A,21.875,73.45314291795717
S008,A,22.083333333333336,73.56605369377192
S008,A,22.291666666666668,73.68009468282818
S008,A,22.5,73.79527747580873
S008,A,22.708333333333336,73.91161389361667
S008,A,22.916666666666668,74.02911599124053
