phase_id,trip_id,phase,leg_index,start_s,end_s,s0,s1,is_boundary,direct,atom_id,mode,relay_trip_id,eligible_relay_indices,selected_margin_mid_db,direct_margin_mid_db,backhaul_margin_db
PH-0013,Q3-T-002,巡航,1,662.9504403290156,662.9504403290156,1.0,1.0,True,True,COM-00104,直连,,,2.2410165102830177,2.2410165102830177,
PH-0014,Q3-T-002,下降,1,688.4143651774021,688.4143651774021,0.714824110688457,0.714824110688457,True,True,COM-00106,直连,,,2.2465553185876814,2.2465553185876814,
PH-0014,Q3-T-002,下降,1,694.3842982433409,694.3842982433409,0.8824122621669849,0.8824122621669849,True,True,COM-00108,直连,,,2.2473088722119314,2.2473088722119314,
PH-0014,Q3-T-002,下降,1,697.0820771027705,697.0820771027705,0.9581443963728433,0.9581443963728433,True,True,COM-00110,直连,,,2.2475814025186764,2.2475814025186764,
PH-0014,Q3-T-002,下降,1,698.5730843719844,698.5730843719844,1.0,1.0,True,True,COM-00112,直连,,,2.24771385877267,2.24771385877267,
PH-0015,Q3-T-002,投送交接,1,744.679230704014,744.679230704014,0.21955307777156977,0.21955307777156977,True,True,COM-00114,直连,,,2.24771385877267,2.24771385877267,
PH-0015,Q3-T-002,投送交接,1,825.4654058595361,825.4654058595361,0.6042491499407225,0.6042491499407225,True,True,COM-00116,直连,,,2.24771385877267,2.24771385877267,
PH-0015,Q3-T-002,投送交接,1,908.5730843719844,908.5730843719844,1.0,1.0,True,True,COM-00118,直连,,,2.24771385877267,2.24771385877267,
PH-0016,Q3-T-002,爬升,2,909.8155904296625,909.8155904296625,0.04185560362715678,0.04185560362715678,True,True,COM-00120,直连,,,2.2475814025186764,2.2475814025186764,
PH-0016,Q3-T-002,爬升,2,912.0637394791872,912.0637394791872,0.11758773783301517,0.11758773783301517,True,True,COM-00122,直连,,,2.2473088722119314,2.2473088722119314,
