relay_trip_id,drone_id,module_id,start_s,arrival_s,link_s,end_s,return_s,turnaround_end_s,charge_end_s,charge_duration_s,energy_kwh,return_soc_fraction,ground_m,cruise_m,hover_agl_m,backhaul_margin_db,backhaul_blocked,horizontal_energy_kwh,climb_energy_kwh,station_energy_kwh
Q3-R-001,R01,R-ENG-01,302.05691954528083,713.679230704014,743.679230704014,1226.977956606348,1477.3010159543715,1777.3010159543715,2046.1481963975716,568.8471804432,0.2889382503838475,0.9097067967550476,277.1443176269531,352.1089782714844,74.96466064453125,7.511029389008797,True,0.11213782032193963,0.019959152702861364,0.15684127735904652
Q3-R-002,R02,R-ENG-02,186.36216343091291,794.4654058595361,824.4654058595361,3005.2876444794565,3471.6893040630275,3771.6893040630275,4344.021371382113,872.3320673190855,0.9165097041700566,0.7135907174468573,537.281005859375,587.281005859375,50.0,2.4694705795379406,True,0.20010510533797018,0.04087558147599962,0.6755290173560868
Q3-R-003,R01,R-ENG-03,1795.193956745763,2423.762859482356,2453.762859482356,6101.30574081574,6570.184296262294,6870.184296262294,7636.1022603893,1065.9179641270057,1.3930288347741677,0.5646784891330726,313.6457214355469,371.41583251953125,57.770111083984375,0.6489723131086578,True,0.24765885349873148,0.021676323090235393,1.1236936581852008
Q3-R-004,R02,R-ENG-04,3957.973575623626,4608.085039952027,4638.085039952027,5957.538904901849,6469.118377653101,6769.118377653101,7244.336594809238,775.2182171561368,0.6774602268458754,0.788293679110664,503.21234130859375,625.3161010742188,122.103759765625,1.6126866692443826,True,0.22086864162156822,0.04425845982297262,0.4123331254013345
