trip_id,drone_id,model_id,battery_id,start_s,takeoff_s,visit_order,route,return_s,energy_kwh,return_soc_fraction,initial_soc_fraction,weight_kg,volume_m3,box_count,box_ids,stop_count,flight_time_s,operation_time_s,preparation_load_s,handoff_s
Q2-011,U01,A,A-BAT-06,1313.4781941236301,1673.4781941236301,S007,O01→S007→O01,3040.90227866459,1.9053430084227265,0.5765904425727275,1.0,17.0,0.039,2,S007-MED-01;S007-WAT-01,1,1157.4240845409604,1727.4240845409602,360.0,209.99999999999977
Q2-012,U07,C,C-BAT-03,1494.1690773291593,1974.1690773291593,S013;S012,O01→S013→S012→O01,3997.3276078044464,5.4656838006170405,0.31678952492286994,1.0,50.0,0.134,6,S012-FOD-01;S012-MED-01;S012-WAT-01;S013-FOD-01;S013-MED-01;S013-WAT-01,2,1447.1585304752866,2503.158530475287,480.0,576.0000000000005
Q2-013,U05,B,B-BAT-04,1576.2753989804244,1966.2753989804244,S001;S002,O01→S001→S002→O01,3608.7087064743955,2.6711842774882624,0.3322039306279344,1.0,25.0,0.067,3,S001-MED-01;S002-FOD-02;S002-WAT-04,2,1252.4333074939714,2032.4333074939714,390.0,390.0
Q2-014,U08,C,C-BAT-04,1970.721163310437,2360.721163310437,S014,O01→S014→O01,4006.010042257085,3.738774296604978,0.5326532129243777,1.0,25.0,0.067,3,S014-FOD-01;S014-MED-01;S014-WAT-01,1,1357.2888789466479,2035.2888789466479,390.0,288.0
Q2-015,U02,A,A-BAT-03,2121.355027214739,2511.355027214739,S005;S008;S011,O01→S005→S008→S011→O01,4859.596300818122,3.3204459394307544,0.26212312457094344,1.0,20.0,0.051000000000000004,3,S005-WAT-02;S008-MED-01;S011-MED-01,3,1808.241273603382,2738.2412736033825,390.0,540.0000000000005
Q2-016,U04,A,A-BAT-01,2275.8147510533395,2635.8147510533395,S008,O01→S008→O01,4446.94729046111,3.308433947967875,0.26479245600713897,1.0,22.0,0.055,2,S008-FOD-01;S008-WAT-01,1,1601.1325394077708,2171.1325394077708,360.0,210.0
Q2-017,U06,B,B-BAT-02,2963.965554941639,3323.965554941639,S008,O01→S008→O01,4865.79699060197,2.76344125526511,0.30913968618372245,1.0,20.0,0.062,2,S008-HYG-01;S008-WAT-02,1,1331.8314356603314,1901.8314356603312,360.0,209.99999999999977
Q2-018,U03,A,A-BAT-02,3260.888046441008,3620.888046441008,S001,O01→S001→O01,4511.78754851831,1.23305047924343,0.7259887823903488,1.0,16.0,0.056,2,S001-FOD-02;S001-FOD-03,1,680.899502077302,1250.899502077302,360.0,210.0
Q2-019,U05,B,B-BAT-01,3608.7087064743955,3968.7087064743955,S002,O01→S002→O01,5365.403006572859,2.3612623728015563,0.40968440679961093,1.0,14.0,0.063,2,S002-FOD-01;S002-HYG-01,1,1186.6943000984638,1756.6943000984638,360.0,210.0
Q2-020,U01,A,A-BAT-04,3640.9045954575804,4030.9045954575804,S003;S015,O01→S003→S015→O01,6244.237012300429,3.2972188590433196,0.26728469799037347,1.0,20.0,0.051000000000000004,3,S003-MED-01;S003-WAT-01;S015-MED-01,2,1823.3324168428487,2603.332416842849,390.0,390.0000000000002
Q2-021,U07,C,C-BAT-01,3997.3276078044464,4507.327607804446,S007;S003,O01→S007→S003→O01,6690.9200261967635,6.3922093751909035,0.20097382810113706,1.0,70.0,0.20700000000000002,7,S003-FOD-01;S003-FOD-02;S003-HYG-01;S003-WAT-02;S003-WAT-03;S003-WAT-04;S007-HYG-01,2,1571.5924183923166,2693.5924183923166,510.0,612.0
Q2-022,U08,C,C-BAT-02,4006.010042257085,4516.010042257085,S005;S004,O01→S005→S004→O01,6653.750675956714,6.238176915430307,0.22022788557121165,1.0,65.0,0.191,7,S004-HYG-01;S004-MED-01;S004-WAT-02;S004-WAT-03;S005-FOD-01;S005-HYG-01;S005-WAT-03,2,1525.740633699629,2647.740633699629,510.0,612.0000000000002
Q2-023,U04,A,A-BAT-05,4446.94729046111,4806.94729046111,S004,O01→S004→O01,6625.747475828294,3.1911204497526224,0.290862122277195,1.0,22.0,0.055,2,S004-FOD-01;S004-WAT-01,1,1608.8001853671842,2178.800185367184,360.0,209.99999999999977
Q2-024,U03,A,A-BAT-06,4511.78754851831,4871.78754851831,S005,O01→S005→O01,6203.978008049235,2.1213260052841925,0.5285942210479573,1.0,17.0,0.039,2,S005-MED-01;S005-WAT-01,1,1122.190459530924,1692.1904595309243,360.0,210.00000000000023
Q2-025,U06,B,B-BAT-03,4874.365044201683,5234.365044201683,S015,O01→S015→O01,6642.641681628659,2.2032663191627355,0.4491834202093161,1.0,22.0,0.055,2,S015-FOD-01;S015-WAT-01,1,1198.2766374269763,1768.276637426976,360.0,209.99999999999977
Q2-026,U02,A,A-BAT-02,5368.002131410857,5728.002131410857,S011,O01→S011→O01,6590.025078068736,1.1912986184999868,0.7352669736666696,1.0,22.0,0.055,2,S011-FOD-01;S011-WAT-01,1,652.0229466578785,1222.0229466578785,360.0,210.0
Q2-027,U05,B,B-BAT-04,5432.888560052643,5792.888560052643,S006,O01→S006→O01,6640.159814895818,1.0662736390720797,0.7334315902319801,1.0,14.0,0.063,2,S006-FOD-01;S006-HYG-01,1,637.2712548431749,1207.271254843175,360.0,210.0000000000001
