point_id,lon_deg,lat_deg,altitude_m
353,109.2585519,23.0703271,308.9542541503906
354,109.25856009991666,23.03286352157391,413.3009948730469
355,109.25898381715949,23.03323594361574,413.3009948730469
356,109.2594075344023,23.033608365657567,413.3009948730469
357,109.25983125164512,23.0339807876994,413.3009948730469
358,109.26025496888793,23.034353209741226,413.3009948730469
359,109.26067868613075,23.034725631783054,413.3009948730469
360,109.26110240337357,23.035098053824886,413.3009948730469
361,109.26152612061638,23.035470475866713,413.3009948730469
362,109.2619498378592,23.035842897908545,413.3009948730469
363,109.26237355510202,23.036215319950372,413.3009948730469
364,109.26279727234483,23.0365877419922,413.3009948730469
365,109.26309711625403,23.026471998457396,399.18182373046875
366,109.26322098958765,23.03696016403403,413.3009948730469
367,109.26358457412144,23.026743539724606,399.18182373046875
368,109.26364470683046,23.03733258607586,413.3009948730469
369,109.26406842407327,23.037705008117687,413.3009948730469
370,109.26407203198885,23.02701508099182,399.18182373046875
371,109.2644921413161,23.038077430159518,413.3009948730469
372,109.26455948985627,23.02728662225903,399.18182373046875
373,109.26491585855891,23.038449852201346,413.3009948730469
374,109.26504694772368,23.027558163526244,399.18182373046875
375,109.26533957580173,23.038822274243177,413.3009948730469
376,109.26553440559108,23.027829704793454,399.18182373046875
377,109.26576329304454,23.039194696285005,413.3009948730469
378,109.26602186345849,23.028101246060668,399.18182373046875
379,109.26618701028735,23.039567118326833,413.3009948730469
380,109.2665093213259,23.02837278732788,399.18182373046875
381,109.26661072753018,23.039939540368664,413.3009948730469
382,109.2669967791933,23.028644328595092,399.18182373046875
383,109.26703444477299,23.04031196241049,413.3009948730469
384,109.26724585030007,23.01728581730204,435.63653564453125
385,109.26745816201581,23.040684384452323,413.3009948730469
386,109.26748423706073,23.028915869862303,399.18182373046875
387,109.26779403465632,23.017418009970662,435.63653564453125
388,109.26788187925862,23.04105680649415,413.3009948730469
389,109.26797169492814,23.029187411129517,399.18182373046875
390,109.26823012646857,23.006171049615965,591.9473876953125
391,109.26830559650143,23.04142922853598,413.3009948730469
392,109.26834221901257,23.017550202639285,435.63653564453125
393,109.26845915279554,23.029458952396727,399.18182373046875
394,109.26872931374426,23.04180165057781,413.3009948730469
395,109.26879925511788,23.006135444074634,591.9473876953125
396,109.2688904033688,23.017682395307908,435.63653564453125
397,109.26894661066295,23.02973049366394,399.18182373046875
398,109.26915303098707,23.042174072619638,413.3009948730469
399,109.26936838376719,23.006099838533302,591.9473876953125
400,109.26943406853036,23.03000203493115,399.18182373046875
401,109.26943858772505,23.01781458797653,435.63653564453125
402,109.2695767482299,23.04254649466147,413.3009948730469
403,109.26992152639777,23.030273576198365,399.18182373046875
404,109.2699375124165,23.006064232991967,591.9473876953125
405,109.2699867720813,23.01794678064515,435.63653564453125
406,109.2700004654727,23.042918916703297,413.3009948730469
407,109.27040898426519,23.030545117465575,399.18182373046875
408,109.27042418271552,23.043291338745124,413.3009948730469
409,109.27050664106582,23.006028627450636,591.9473876953125
410,109.27053495643754,23.018078973313774,435.63653564453125
411,109.27084789995834,23.043663760786956,413.3009948730469
412,109.2708964421326,23.03081665873279,399.18182373046875
413,109.27107576971513,23.005993021909305,591.9473876953125
414,109.27108314079379,23.018211165982397,435.63653564453125
415,109.27127161720115,23.044036182828783,413.3009948730469
416,109.2713839,23.0310882,351.7
417,109.2713839,23.0310882,399.18182373046875
418,109.27163132515003,23.01834335865102,435.63653564453125
419,109.27164489836444,23.005957416367973,591.9473876953125
420,109.27169533444396,23.04440860487061,413.3009948730469
421,109.27211905168679,23.044781026912442,413.3009948730469
422,109.27217950950627,23.018475551319643,435.63653564453125
423,109.27221402701375,23.005921810826642,591.9473876953125
424,109.2725427689296,23.04515344895427,413.3009948730469
425,109.27272769386252,23.018607743988266,435.63653564453125
426,109.27278315566306,23.00588620528531,591.9473876953125
427,109.27296648617242,23.0455258709961,413.3009948730469
428,109.27327587821877,23.01873993665689,435.63653564453125
429,109.27335228431238,23.005850599743976,591.9473876953125
430,109.27339020341523,23.04589829303793,413.3009948730469
431,109.27381392065804,23.046270715079757,413.3009948730469
432,109.27382406257502,23.01887212932551,435.63653564453125
433,109.27392141296168,23.005814994202645,591.9473876953125
434,109.27423763790087,23.04664313712159,413.3009948730469
435,109.27437224693126,23.01900432199413,435.63653564453125
436,109.274490541611,23.005779388661313,591.9473876953125
437,109.27466135514368,23.047015559163416,413.3009948730469
438,109.2749204312875,23.019136514662755,435.63653564453125
439,109.27505967026032,23.005743783119982,591.9473876953125
440,109.2750850723865,23.047387981205247,413.3009948730469
441,109.27546861564375,23.019268707331378,435.63653564453125
442,109.27550878962931,23.047760403247075,413.3009948730469
443,109.27562879890962,23.00570817757865,591.9473876953125
444,109.27593250687212,23.048132825288903,413.3009948730469
445,109.2760168,23.0194009,351.6
446,109.2760168,23.0194009,393.61826782226564
447,109.2760168,23.0194009,435.63653564453125
448,109.27619792755894,23.005672572037316,591.9473876953125
449,109.27635622411495,23.048505247330734,413.3009948730469
450,109.27676705620824,23.005636966495985,591.9473876953125
451,109.27677994135776,23.048877669372562,413.3009948730469
452,109.27720365860058,23.049250091414393,413.3009948730469
453,109.27733618485756,23.005601360954653,591.9473876953125
454,109.2776273758434,23.04962251345622,413.3009948730469
455,109.27790531350688,23.005565755413322,591.9473876953125
456,109.2780510930862,23.04999493549805,413.3009948730469
457,109.27847444215618,23.00553014987199,591.9473876953125
458,109.27847481032903,23.05036735753988,413.3009948730469
459,109.27889852757184,23.050739779581708,413.3009948730469
460,109.2790435708055,23.005494544330656,591.9473876953125
461,109.27932224481465,23.051112201623535,413.3009948730469
462,109.27961269945482,23.005458938789324,591.9473876953125
463,109.27974596205748,23.051484623665367,413.3009948730469
464,109.28016967930029,23.051857045707195,413.3009948730469
465,109.28018182810412,23.005423333247993,591.9473876953125
466,109.28059339654311,23.052229467749026,413.3009948730469
467,109.28075095675344,23.005387727706662,591.9473876953125
468,109.28101711378592,23.052601889790854,413.3009948730469
469,109.28132008540274,23.00535212216533,591.9473876953125
470,109.28144083102873,23.05297431183268,413.3009948730469
471,109.28186454827156,23.053346733874513,413.3009948730469
472,109.28188921405206,23.005316516624,591.9473876953125
473,109.28228826551437,23.05371915591634,413.3009948730469
474,109.28245834270137,23.005280911082664,591.9473876953125
475,109.28271198275719,23.05409157795817,413.3009948730469
476,109.28302747135068,23.005245305541333,591.9473876953125
477,109.2831357,23.054464,279.8
478,109.2831357,23.054464,324.300331624349
479,109.2831357,23.054464,368.8006632486979
480,109.2831357,23.054464,413.3009948730469
481,109.2835966,23.0052097,351.0
482,109.2835966,23.0052097,399.1894775390625
483,109.2835966,23.0052097,447.378955078125
484,109.2835966,23.0052097,495.5684326171875
485,109.2835966,23.0052097,543.75791015625
486,109.2835966,23.0052097,591.9473876953125
