service_id,row,col,fraction,along_m,lon_center_deg,lat_center_deg,dem_m
S002,707,745,0.3184359218805549,2360.0274771077275,109.23972222222223,23.028333333333332,150.5155487060547
S002,706,745,0.3229294282246667,2393.33024765583,109.23972222222223,23.02861111111111,149.8846435546875
S002,706,746,0.32524715024131967,2410.507605069829,109.24000000000001,23.02861111111111,153.92478942871094
S002,705,746,0.32742293456877847,2426.633018203933,109.24000000000001,23.02888888888889,159.59072875976562
S002,704,746,0.3319164409128903,2459.935788752036,109.24000000000001,23.029166666666665,166.5621795654297
S002,704,747,0.3352751564570749,2484.828272380305,109.24027777777778,23.029166666666665,166.33033752441406
S002,703,747,0.3364099472570021,2493.2385593001386,109.24027777777778,23.029444444444444,176.35186767578125
S002,702,747,0.34090345360111385,2526.5413298482413,109.24027777777778,23.029722222222222,190.6454315185547
S002,702,748,0.3453031626728301,2559.148939690781,109.24055555555556,23.029722222222222,189.46151733398438
S002,701,748,0.3453969599452256,2559.844100396344,109.24055555555556,23.029999999999998,199.3138427734375
S002,700,748,0.3498904662893374,2593.1468709444466,109.24055555555556,23.030277777777776,188.41085815429688
S002,699,748,0.3543839726334492,2626.4496414925493,109.24055555555556,23.030555555555555,160.3629608154297
S002,699,749,0.35533116888858535,2633.4696070012565,109.24083333333334,23.030555555555555,172.9020538330078
S002,698,749,0.35887747897756095,2659.752412040652,109.24083333333334,23.030833333333334,153.43862915039062
S002,697,749,0.3633709853216728,2693.055182588755,109.24083333333334,23.03111111111111,151.53515625
S002,697,750,0.36535917510434057,2707.7902743117324,109.24111111111111,23.03111111111111,148.3597412109375
S002,696,750,0.36786449166578455,2726.3579531368578,109.24111111111111,23.031388888888888,150.4921875
S002,695,750,0.37235799800989633,2759.6607236849604,109.24111111111111,23.031666666666666,151.2364044189453
S002,695,751,0.3753871813200958,2782.1109416222084,109.24138888888889,23.031666666666666,155.29869079589844
S002,694,751,0.3768515043540081,2792.963494233063,109.24138888888889,23.031944444444445,163.6718292236328
S002,693,751,0.3813450106981199,2826.2662647811662,109.24138888888889,23.03222222222222,165.47601318359375
S002,693,752,0.3854151875358511,2856.431608932685,109.24166666666667,23.03222222222222,168.3876495361328
S002,692,752,0.38583851704223165,2859.569035329269,109.24166666666667,23.0325,177.2075653076172
S002,691,752,0.3903320233863435,2892.871805877372,109.24166666666667,23.032777777777778,178.3041229248047
S002,690,752,0.39482552973045526,2926.1745764254747,109.24166666666667,23.033055555555556,180.4202880859375
S002,690,753,0.3954431937516063,2930.752276243161,109.24194444444446,23.033055555555556,155.1537628173828
S002,689,753,0.39931903607456704,2959.4773469735774,109.24194444444446,23.03333333333333,158.3284454345703
S002,688,753,0.4038125424186788,2992.78011752168,109.24194444444446,23.03361111111111,170.41404724121094
S002,688,754,0.40547119996736153,3005.0729435536364,109.24222222222222,23.03361111111111,153.4143829345703
S002,687,754,0.4083060487627906,3026.0828880697827,109.24222222222222,23.03388888888889,164.13954162597656
S002,686,754,0.41279955510690236,3059.3856586178854,109.24222222222222,23.034166666666668,165.9986572265625
S002,686,755,0.41549920618311675,3079.3936108641124,109.2425,23.034166666666668,159.99502563476562
S002,685,755,0.41729306145101414,3092.688429165988,109.2425,23.034444444444443,162.4425506591797
S002,684,755,0.42178656779512597,3125.991199714091,109.2425,23.03472222222222,168.15550231933594
S002,684,756,0.425527212398872,3153.7142781745883,109.24277777777779,23.03472222222222,168.95826721191406
S002,683,756,0.42628007413923774,3159.293970262194,109.24277777777779,23.035,170.04002380371094
S002,682,756,0.4307735804833495,3192.5967408102965,109.24277777777779,23.035277777777775,163.7519989013672
S002,681,756,0.4352670868274613,3225.899511358399,109.24277777777779,23.035555555555554,162.9640655517578
S002,681,757,0.4355552186146272,3228.0349454850643,109.24305555555556,23.035555555555554,160.3959503173828
S002,680,757,0.43976059317157307,3259.202281906502,109.24305555555556,23.035833333333333,164.30418395996094
S002,679,757,0.44425409951568484,3292.505052454605,109.24305555555556,23.03611111111111,168.81504821777344
S002,679,758,0.44558322483038243,3302.3556127955403,109.24333333333334,23.03611111111111,166.29953002929688
S002,678,758,0.4487476058597966,3325.8078230027077,109.24333333333334,23.036388888888887,165.01123046875
S002,677,758,0.45324111220390845,3359.110593550811,109.24333333333334,23.036666666666665,158.92869567871094
S002,677,759,0.45561123104613765,3376.676280106016,109.24361111111112,23.036666666666665,154.14743041992188
S002,676,759,0.4577346185480202,3392.4133640989135,109.24361111111112,23.036944444444444,154.53761291503906
S002,675,759,0.462228124892132,3425.716134647016,109.24361111111112,23.037222222222223,159.80633544921875
S002,675,760,0.4656392372618929,3450.996947416492,109.24388888888889,23.037222222222223,157.0435791015625
S002,674,760,0.4667216312362438,3459.018905195119,109.24388888888889,23.037499999999998,163.99879455566406
S002,673,760,0.47121513758035555,3492.3216757432215,109.24388888888889,23.037777777777777,162.32870483398438
S002,673,761,0.47566724347764816,3525.3176147269683,109.24416666666667,23.037777777777777,171.2553253173828
S002,672,761,0.4757086439244673,3525.624446291324,109.24416666666667,23.038055555555555,167.8339080810547
