family,iteration,phase,seed,hard_late_s,weighted_tardiness_s,makespan_s,energy_kwh,trips,weighted_completion_s
direct_only,7581,anneal,20260923,0.0,0.0,7947.5619994590415,84.52353321367994,34,3254151.676980909
direct_only,8088,anneal,20260923,0.0,0.0,7947.5619994590415,84.39715841590616,34,3279404.4672401566
direct_only,9197,anneal,20260923,0.0,0.0,7943.129504232195,84.3543320847639,34,3524080.5412055566
direct_only,9443,anneal,20260923,0.0,0.0,7943.129504232195,84.23339729458098,34,3561249.5898624877
direct_only,9587,anneal,20260923,0.0,0.0,7943.129504232196,81.5852652565931,33,3496794.282171033
direct_only,9592,anneal,20260923,0.0,0.0,7943.129504232196,80.74627236917682,32,3450519.8143837173
direct_only,9913,anneal,20260923,0.0,0.0,7907.774024834456,83.44703561528856,33,3394207.46897106
direct_only,10263,anneal,20260923,0.0,0.0,7907.774024834456,83.41130040792447,33,3288391.8807116663
direct_only,10811,anneal,20260923,0.0,0.0,7907.774024834456,82.75711891314694,32,3334535.200499237
direct_only,10961,anneal,20260923,0.0,0.0,7861.45413461964,86.22459081750378,34,3409376.1219537933
direct_only,12117,anneal,20260923,0.0,0.0,7861.45413461964,86.15677737331298,34,3425607.845883747
direct_only,14538,anneal,20260923,0.0,0.0,7861.45413461964,84.58964153205244,34,3430948.372120582
direct_only,14688,anneal,20260923,0.0,0.0,7861.45413461964,84.57466574343523,34,3408434.3476271196
direct_only,14714,anneal,20260923,0.0,0.0,7861.45413461964,82.64018877735897,33,3363784.742748627
direct_only,14814,anneal,20260923,0.0,0.0,7861.45413461964,82.59867443537473,33,3343436.243373938
direct_only,15744,anneal,20260923,0.0,0.0,7841.774024834457,83.67960094603568,34,3294551.494558192
direct_only,16001,destroy_repair,20260923,0.0,0.0,7841.774024834457,82.40432452856831,33,3283087.5363672655
direct_only,16002,destroy_repair,20260923,0.0,0.0,7835.250518965914,82.37021067746579,33,3286652.9849799415
direct_only,16003,destroy_repair,20260923,0.0,0.0,7835.250518965914,82.36694569029027,33,3286687.9486936103
direct_only,16011,destroy_repair,20260923,0.0,0.0,7835.250518965914,82.34990479220771,33,3289267.53545127
direct_only,16017,destroy_repair,20260923,0.0,0.0,7835.250518965914,82.32396648295588,33,3272031.742049197
direct_only,16020,destroy_repair,20260923,0.0,0.0,7835.250518965914,82.27825724159251,33,3262770.090369135
direct_only,16030,destroy_repair,20260923,0.0,0.0,7769.250518965914,85.0091629523137,34,3299824.1854652907
direct_only,16031,destroy_repair,20260923,0.0,0.0,7769.250518965914,83.80326850165507,33,3259423.6429440277
direct_only,16041,destroy_repair,20260923,0.0,0.0,7769.250518965914,82.83151166398217,32,3222263.452922334
direct_only,16052,destroy_repair,20260923,0.0,0.0,7766.257163587874,81.86163435191034,32,3256169.391177407
direct_only,16053,destroy_repair,20260923,0.0,0.0,7738.076849512769,81.8606313020839,32,3270571.5862076213
direct_only,16056,destroy_repair,20260923,0.0,0.0,7738.076849512769,81.81554460976245,32,3287236.5066350563
direct_only,16059,destroy_repair,20260923,0.0,0.0,7679.467344544394,81.25177450066407,32,3301194.474090016
direct_only,0,initial,20260924,0.0,94473.52759609726,9543.639502707338,93.28289073810697,38,3196686.5727309887
direct_only,18,anneal,20260924,0.0,93033.52759609726,9543.639502707338,95.05444769941153,39,3296216.3888692237
direct_only,25,anneal,20260924,0.0,86015.2429099649,9543.639502707338,95.05444769941153,39,3303234.673555356
direct_only,36,anneal,20260924,0.0,85094.01499932067,9908.82625149233,95.23586984606997,39,3300282.052283319
direct_only,42,anneal,20260924,0.0,74757.29275684239,9332.78233366407,93.54967398670355,38,3309364.7053211047
direct_only,71,anneal,20260924,0.0,48200.43473839918,9390.80634499059,93.54967398670355,38,3314464.9389963024
direct_only,81,anneal,20260924,0.0,38746.042177513256,10071.368129783077,93.7400386909461,38,3426634.630574171
direct_only,89,anneal,20260924,0.0,34462.66486935175,10722.130008651111,94.25031572181065,38,3469780.546783788
direct_only,118,anneal,20260924,0.0,30902.453815197423,10722.130008651111,94.25031572181065,38,3453944.5521686664
direct_only,122,anneal,20260924,0.0,30902.453815197423,10722.130008651111,93.80686946652979,38,3445131.4135216065
direct_only,123,anneal,20260924,0.0,17286.865511632222,10054.223912856658,93.80686946652979,38,3317155.1752056843
direct_only,148,anneal,20260924,0.0,17286.865511632222,9932.295530717949,94.69260089193196,38,3302854.2131280256
direct_only,174,anneal,20260924,0.0,13187.508430407197,9932.295530717949,94.16887328609313,38,3310232.789126178
direct_only,282,anneal,20260924,0.0,13187.508430407197,9315.913122822618,93.0151010307278,38,3334878.5348726884
direct_only,288,anneal,20260924,0.0,13187.508430407197,9264.444476045599,93.22227629523314,38,3334288.915568758
direct_only,289,anneal,20260924,0.0,9943.610615339458,9907.981400970282,92.99966838101213,38,3365698.8690111926
direct_only,295,anneal,20260924,0.0,9943.610615339458,9617.242761035817,92.99966838101213,38,3379118.9946340015
direct_only,347,anneal,20260924,0.0,9943.610615339458,9268.193526798153,97.14431801802736,39,3616158.0235814108
direct_only,377,anneal,20260924,0.0,9943.610615339458,9225.512724823047,97.14431801802736,39,3579343.1326182927
direct_only,423,anneal,20260924,0.0,9943.610615339458,9225.512724823047,96.80245776647952,39,3544763.7018389823
direct_only,749,anneal,20260924,0.0,0.0,9258.821598611781,93.66208004542597,38,3564361.0329314373
direct_only,776,anneal,20260924,0.0,0.0,9075.006403958021,93.66208004542597,38,3699924.1179712517
direct_only,874,anneal,20260924,0.0,0.0,9075.006403958021,93.45855611631397,38,3597902.396472176
direct_only,999,anneal,20260924,0.0,0.0,8960.411668164415,93.45855611631397,38,3712406.682426682
direct_only,1088,anneal,20260924,0.0,0.0,8960.411668164415,92.30361791335216,37,3693779.21467336
direct_only,1100,anneal,20260924,0.0,0.0,8960.411668164415,89.88575851896718,36,3567758.405590972
direct_only,1181,anneal,20260924,0.0,0.0,8923.206748860604,91.26038569299872,37,3511749.881085249
direct_only,1189,anneal,20260924,0.0,0.0,8911.566468736215,90.39247723710773,36,3511184.4524094625
direct_only,1303,anneal,20260924,0.0,0.0,8764.003691138021,87.94999314211832,35,3525126.4102477776
direct_only,1308,anneal,20260924,0.0,0.0,8695.38125660673,87.94999314211832,35,3566284.789275232
direct_only,1345,anneal,20260924,0.0,0.0,8618.89262439928,87.94999314211832,35,3570419.381414188
direct_only,1398,anneal,20260924,0.0,0.0,8584.520863063462,87.94999314211832,35,3491076.9065629975
direct_only,1527,anneal,20260924,0.0,0.0,8475.235215131457,87.94999314211832,35,3469479.601793948
direct_only,1533,anneal,20260924,0.0,0.0,8408.681842179747,87.94999314211832,35,3467083.6803676873
direct_only,1798,anneal,20260924,0.0,0.0,8408.681842179747,87.93930622704742,35,3539760.088957479
direct_only,2310,anneal,20260924,0.0,0.0,8241.0627461568,88.73052698974426,36,3359884.7288065725
direct_only,2382,anneal,20260924,0.0,0.0,8241.0627461568,87.71839888060802,35,3328848.283749801
direct_only,2571,anneal,20260924,0.0,0.0,8221.569682126636,87.71839888060802,35,3414019.1069944054
direct_only,2685,anneal,20260924,0.0,0.0,8180.057751804941,87.81564518183602,35,3283654.85171638
direct_only,2801,anneal,20260924,0.0,0.0,8169.294596081378,87.81564518183602,35,3285652.8693587068
direct_only,2802,anneal,20260924,0.0,0.0,8127.40407350561,87.81564518183602,35,3284389.600583727
direct_only,3378,anneal,20260924,0.0,0.0,8127.40407350561,84.99349947075913,34,3211841.9748465456
direct_only,3690,anneal,20260924,0.0,0.0,8127.10596880952,84.99349947075913,34,3163888.616105227
direct_only,4042,anneal,20260924,0.0,0.0,7985.993040119647,85.23840151533831,34,3244101.383021922
direct_only,4052,anneal,20260924,0.0,0.0,7878.6953339825595,85.23840151533831,34,3230656.502912583
direct_only,4127,anneal,20260924,0.0,0.0,7878.6953339825595,84.41518252135252,33,3203052.9825026197
direct_only,4439,anneal,20260924,0.0,0.0,7865.556077577056,84.41518252135252,33,3165577.1305474783
direct_only,4441,anneal,20260924,0.0,0.0,7865.556077577056,84.28782672697974,33,3161926.403218276
direct_only,5360,anneal,20260924,0.0,0.0,7861.282819386564,84.1224531111242,33,3315156.7704938343
direct_only,5376,anneal,20260924,0.0,0.0,7858.704127340221,84.1224531111242,33,3236789.7236042893
direct_only,5501,anneal,20260924,0.0,0.0,7728.108541829641,84.12245311112419,33,3114872.798541395
direct_only,6386,anneal,20260924,0.0,0.0,7728.108541829641,84.08157328888895,33,3237638.8672295245
direct_only,6515,anneal,20260924,0.0,0.0,7710.992421449539,84.08157328888895,33,3223465.126219085
direct_only,6594,anneal,20260924,0.0,0.0,7703.324775490126,84.08157328888895,33,3189036.6821602066
direct_only,6674,anneal,20260924,0.0,0.0,7684.814989175423,84.08157328888893,33,3090179.9234517287
direct_only,6747,anneal,20260924,0.0,0.0,7683.851864792405,84.08157328888893,33,3150868.2348224563
direct_only,6875,anneal,20260924,0.0,0.0,7683.851864792405,82.16873581401678,32,3110286.5155346505
direct_only,6888,anneal,20260924,0.0,0.0,7683.851864792405,82.14903914258176,32,3120035.0124170473
direct_only,6918,anneal,20260924,0.0,0.0,7673.570841372189,82.14903914258176,32,3087724.6009920356
direct_only,6970,anneal,20260924,0.0,0.0,7673.570841372189,80.97790750863915,31,3081661.016776806
direct_only,7232,anneal,20260924,0.0,0.0,7656.52905535648,82.56658166566001,32,3183982.7569900476
direct_only,7917,anneal,20260924,0.0,0.0,7656.52905535648,80.84514062911465,31,3081637.1468227897
direct_only,7970,anneal,20260924,0.0,0.0,7613.570841372189,80.84514062911465,31,3093985.0185992597
direct_only,10232,anneal,20260924,0.0,0.0,7585.196131953685,81.24924193455468,32,3216901.7573713837
direct_only,10290,anneal,20260924,0.0,0.0,7544.046914561714,81.24924193455468,32,3208290.8277896526
direct_only,10502,anneal,20260924,0.0,0.0,7544.046914561714,79.3482067525824,31,3196894.8471570644
direct_only,10748,anneal,20260924,0.0,0.0,7452.138460113599,79.60613259221566,31,3120598.5916001108
direct_only,11271,anneal,20260924,0.0,0.0,7423.186180377519,79.45236918875598,31,3145068.1082093245
direct_only,11444,anneal,20260924,0.0,0.0,7410.159362505536,79.45236918875595,31,3159798.8648160174
direct_only,16006,destroy_repair,20260924,0.0,0.0,7410.159362505536,79.43825361466175,31,3158836.4804092795
direct_only,16026,destroy_repair,20260924,0.0,0.0,7410.159362505536,79.31089782028897,31,3154594.843628523
direct_only,16030,destroy_repair,20260924,0.0,0.0,7410.159362505536,78.25820367163297,30,3197439.1593077467
direct_only,16037,destroy_repair,20260924,0.0,0.0,7366.1107023437435,80.10290138473276,31,3232146.346840692
direct_only,0,initial,20260925,0.0,165445.47976136816,9368.859892536888,95.6131307112945,38,3258634.064279451
direct_only,4,anneal,20260925,0.0,135890.16979165035,9368.859892536888,95.6131307112945,38,3236050.3624107703
direct_only,5,anneal,20260925,0.0,134212.72976565373,10147.061348764444,96.67714523610795,39,3283797.8256738465
direct_only,6,anneal,20260925,0.0,104485.63732745778,10147.061348764444,96.67714523610793,39,3327250.2995948982
direct_only,12,anneal,20260925,0.0,101752.56301875405,10459.681694732648,97.82847852744509,39,3329926.583001414
direct_only,29,anneal,20260925,0.0,91142.45969364035,10459.681694732648,97.85376709274475,39,3337333.108674507
direct_only,33,anneal,20260925,0.0,81431.57569322412,10459.681694732648,97.85376709274475,39,3370980.1452429844
direct_only,70,anneal,20260925,0.0,55232.7464142071,10654.354338437146,98.6096225831272,39,3413138.7864157297
direct_only,84,anneal,20260925,0.0,40268.01440241364,10654.354338437146,98.60962258312719,39,3445929.333670847
direct_only,112,anneal,20260925,0.0,40268.01440241364,10654.354338437146,98.2580972597079,39,3462092.198571154
direct_only,114,anneal,20260925,0.0,34259.1204112594,10654.354338437146,98.2580972597079,39,3551917.3817221615
direct_only,156,anneal,20260925,0.0,34259.1204112594,10067.026774429076,97.10432500434258,39,3560572.966763165
direct_only,299,anneal,20260925,0.0,30837.81924683196,10153.39741481932,98.98476664484332,40,3633313.1724928212
direct_only,301,anneal,20260925,0.0,30837.81924683196,10144.678482810392,98.77759138033798,40,3633541.6663240357
direct_only,330,anneal,20260925,0.0,30837.81924683196,9796.75354007483,99.69779100729468,40,3629152.4263536385
direct_only,476,anneal,20260925,0.0,28876.68205854256,9885.921729733334,97.26618140433588,40,3679675.3742894446
direct_only,537,anneal,20260925,0.0,25258.03900863458,9710.473467605025,96.19398343180232,39,3699939.939029698
direct_only,584,anneal,20260925,0.0,18362.356524868203,9593.956327290072,98.64446296408944,39,3679258.0322717885
direct_only,608,anneal,20260925,0.0,17508.516855702885,9593.956327290072,98.64446296408944,39,3663339.896029317
direct_only,622,anneal,20260925,0.0,17056.95001821775,10497.119559974773,100.06941555152551,39,3729695.6590407034
direct_only,656,anneal,20260925,0.0,17056.95001821775,10497.119559974773,99.6538173265529,39,3768383.8770695277
direct_only,666,anneal,20260925,0.0,11706.015911375653,11167.526924696163,99.22421725075631,39,3822064.942309878
direct_only,683,anneal,20260925,0.0,11706.015911375653,11128.549068956157,99.22421725075631,39,3823150.669871157
direct_only,754,anneal,20260925,0.0,7866.807304867212,11128.549068956157,101.11649379836174,40,3702201.052015877
direct_only,760,anneal,20260925,0.0,7866.807304867212,11029.66940247606,101.11649379836174,40,3710141.1431163196
direct_only,761,anneal,20260925,0.0,4262.563590232845,11029.66940247606,102.27026605372706,40,3759383.7380810515
direct_only,888,anneal,20260925,0.0,3618.6430499079797,11089.669402476058,102.27026605372704,40,3800702.919926198
direct_only,942,anneal,20260925,0.0,3618.6430499079797,10394.683274609355,102.46637212264949,40,3788544.620980699
direct_only,976,anneal,20260925,0.0,3618.6430499079797,10350.272672872628,102.4663721226495,40,3671231.364194617
direct_only,1219,anneal,20260925,0.0,3618.6430499079797,10175.375614031054,102.88914452951416,40,3710199.263385805
direct_only,1514,anneal,20260925,0.0,3618.6430499079797,10175.375614031054,102.60921611903446,40,3618071.477189408
direct_only,1622,anneal,20260925,0.0,3618.6430499079797,10038.2040686136,101.24531608266217,40,3619588.4663507873
direct_only,2304,anneal,20260925,0.0,2347.953075874406,10466.830955909198,105.50746646836662,42,3686191.2917344496
direct_only,2313,anneal,20260925,0.0,2347.953075874406,10380.12803638911,105.5074664683666,42,3605161.5115666287
direct_only,2324,anneal,20260925,0.0,2347.953075874406,10355.285185851615,105.5074664683666,42,3584238.8457327466
direct_only,2421,anneal,20260925,0.0,2347.953075874406,10351.007314394628,105.5074664683666,42,3576319.765112496
direct_only,2544,anneal,20260925,0.0,2347.953075874406,10312.664332124428,105.56009643303369,42,3581907.1747265365
direct_only,2764,anneal,20260925,0.0,1987.9530758744058,10321.964620632736,108.12765812987465,43,3728223.1322764894
direct_only,2888,anneal,20260925,0.0,1987.9530758744058,10304.80775918369,107.49675155005919,42,3640466.0660655843
direct_only,2985,anneal,20260925,0.0,1987.9530758744058,10221.77825898872,107.5274157840155,42,3721102.0475148186
direct_only,3009,anneal,20260925,0.0,1987.9530758744058,9997.25420633212,104.82291100692773,41,3568845.4525301685
direct_only,3028,anneal,20260925,0.0,1987.9530758744058,9997.25420633212,104.4369756484421,41,3547710.3379706144
direct_only,3163,anneal,20260925,0.0,853.8396691653197,9902.030088758178,104.98992399105231,42,3495283.81155777
direct_only,3304,anneal,20260925,0.0,853.8396691653197,9902.030088758178,104.24165886135519,42,3595939.523443465
direct_only,3306,anneal,20260925,0.0,853.8396691653197,9710.875984499713,104.24165886135519,42,3596731.3462893856
direct_only,3352,anneal,20260925,0.0,853.8396691653197,9590.22987111366,104.24165886135519,42,3588942.3761637807
direct_only,3398,anneal,20260925,0.0,853.8396691653197,9575.064087507242,104.24165886135519,42,3601546.1732100327
direct_only,3711,anneal,20260925,0.0,853.8396691653197,9575.064087507242,103.80668210439724,41,3449923.376486821
direct_only,3806,anneal,20260925,0.0,853.8396691653197,9575.064087507242,102.94458274096539,40,3517846.16219787
direct_only,3809,anneal,20260925,0.0,853.8396691653197,9575.064087507242,102.04221464582476,40,3520397.87008883
direct_only,3810,anneal,20260925,0.0,0.0,10001.901922558825,102.25476557898678,40,3553737.4626933825
direct_only,3813,anneal,20260925,0.0,0.0,9328.522090924438,100.16629109327552,39,3482497.192382536
direct_only,3907,anneal,20260925,0.0,0.0,9317.310615379154,100.16629109327552,39,3382274.397802257
direct_only,4026,anneal,20260925,0.0,0.0,9317.310615379154,97.37521355995072,38,3263979.555376381
direct_only,5738,anneal,20260925,0.0,0.0,9313.83092749693,99.2892190413851,39,3573545.302944065
direct_only,5739,anneal,20260925,0.0,0.0,9313.83092749693,98.85196156926025,39,3573741.6743809264
direct_only,5793,anneal,20260925,0.0,0.0,9285.30885122448,98.85196156926025,39,3602175.4390448914
direct_only,5897,anneal,20260925,0.0,0.0,9285.30885122448,97.98405311336927,38,3515802.113160549
direct_only,6972,anneal,20260925,0.0,0.0,9256.392619379358,99.85344278955827,39,3681983.1695153965
direct_only,7142,anneal,20260925,0.0,0.0,9256.392619379358,98.88110511097196,38,3565694.9820225937
direct_only,8017,anneal,20260925,0.0,0.0,9196.392619379358,98.5838248059078,38,3564924.47066681
direct_only,8980,anneal,20260925,0.0,0.0,9165.98766493029,98.63862127900427,38,3564009.635448169
direct_only,9091,anneal,20260925,0.0,0.0,9076.392619379358,98.63862127900428,38,3625951.943515587
direct_only,9550,anneal,20260925,0.0,0.0,9051.697031740177,96.99446446474126,37,3500353.297050804
direct_only,9752,anneal,20260925,0.0,0.0,8968.484532112801,96.99446446474126,37,3590356.9448257633
direct_only,9775,anneal,20260925,0.0,0.0,8850.592542985254,96.99446446474126,37,3588659.465230686
direct_only,10240,anneal,20260925,0.0,0.0,8832.758877093731,96.99446446474127,37,3609343.395394532
direct_only,10408,anneal,20260925,0.0,0.0,8722.965734082863,96.99446446474127,37,3643322.494620226
direct_only,10660,anneal,20260925,0.0,0.0,8722.965734082863,96.93447165755053,37,3594972.715889228
direct_only,12081,anneal,20260925,0.0,0.0,8695.381194070047,94.11303323922732,36,3421300.1547181904
direct_only,12284,anneal,20260925,0.0,0.0,8649.094242011546,94.57910523489848,36,3421037.0537224524
direct_only,12517,anneal,20260925,0.0,0.0,8557.505372470718,93.21756269710811,35,3377281.3092148965
direct_only,12572,anneal,20260925,0.0,0.0,8484.688020470696,91.50542852848987,34,3356450.907749395
direct_only,12613,anneal,20260925,0.0,0.0,8484.688020470696,86.77577372930206,33,3275545.639569441
direct_only,12663,anneal,20260925,0.0,0.0,8484.688020470696,86.71940099020217,33,3247135.521685117
direct_only,12814,anneal,20260925,0.0,0.0,8142.766123022353,85.5475320591554,32,3171637.2025290644
direct_only,13100,anneal,20260925,0.0,0.0,8096.7861427401185,87.24523636301595,33,3392216.450597317
direct_only,14334,anneal,20260925,0.0,0.0,7927.970430866002,87.24523636301596,33,3367261.9124009814
direct_only,14351,anneal,20260925,0.0,0.0,7927.970430866002,86.9875244402508,33,3408317.5170792667
direct_only,14596,anneal,20260925,0.0,0.0,7891.878453106869,86.9875244402508,33,3497089.384818454
direct_only,14706,anneal,20260925,0.0,0.0,7844.124621038751,86.9875244402508,33,3400669.841963865
direct_only,14870,anneal,20260925,0.0,0.0,7813.196349708098,86.98752444025077,33,3304655.101835828
direct_only,15969,anneal,20260925,0.0,0.0,7813.196349708098,84.70796529821415,32,3174273.1279060193
direct_only,16001,destroy_repair,20260925,0.0,0.0,7813.196349708098,84.43307677138773,32,3170643.2097135168
direct_only,16022,destroy_repair,20260925,0.0,0.0,7813.196349708098,84.38971165847622,32,3227589.275809277
direct_only,16025,destroy_repair,20260925,0.0,0.0,7813.196349708098,84.35731019933857,32,3263379.8853848036
direct_only,16030,destroy_repair,20260925,0.0,0.0,7810.74648132823,84.28509809102528,32,3261922.9095710707
direct_only,16031,destroy_repair,20260925,0.0,0.0,7753.196349708098,84.11590675535292,32,3203225.8913518144
direct_only,16032,destroy_repair,20260925,0.0,0.0,7753.196349708098,84.01854353731677,32,3229105.0255002035
direct_only,16036,destroy_repair,20260925,0.0,0.0,7753.196349708098,83.99052860399637,32,3255769.913820679
direct_only,16037,destroy_repair,20260925,0.0,0.0,7744.74648132823,85.66267430512166,33,3310843.1387611027
direct_only,16044,destroy_repair,20260925,0.0,0.0,7744.74648132823,85.65100361624161,33,3340789.0693471543
direct_only,0,initial,20260930,0.0,0.0,7366.1107023437435,80.10290138473276,31,3232146.346840692
direct_only,1531,anneal,20260930,0.0,0.0,7357.2330816695085,79.90538835516861,32,3216229.689948069
direct_only,1600,anneal,20260930,0.0,0.0,7357.2330816695085,79.3211069149834,31,3151201.7075438797
direct_only,1948,anneal,20260930,0.0,0.0,7357.2330816695085,78.40837852876396,30,3114335.239256185
direct_only,2052,anneal,20260930,0.0,0.0,7357.2330816695085,78.00434846788451,30,3115560.0753445514
direct_only,10605,anneal,20260930,0.0,0.0,7334.241889078155,82.22266633706796,33,3361972.633743306
direct_only,39450,anneal,20260930,0.0,0.0,7334.241889078155,81.44607821730511,33,3295602.654846171
direct_only,39555,anneal,20260930,0.0,0.0,7334.241889078155,81.35793808857598,33,3276138.1878364626
