trip_id,leg_index,model_id,from_id,to_id,departure_s,arrival_s,handoff_complete_s,remaining_payload_at_departure_kg,remaining_payload_after_handoff_kg,remaining_volume_after_handoff_m3,distance_m,terrain_max_m,cruise_altitude_m,climb_m,descent_m,flight_s,horizontal_energy_kwh,climb_energy_kwh,leg_energy_kwh,delivered_box_ids
Q2-011,3,B,S015,O01,5022.82262497078,5633.520943684269,5633.520943684269,0.0,0.0,6.938893903907228e-18,6009.38297162029,521.7992553710938,571.7992553710938,97.29925537109375,444.09925537109376,610.6983187134881,0.8584832816600414,0.023936292510562472,0.8824195741706039,
Q2-012,1,B,O01,S011,3868.119916575315,4144.51681935956,4354.51681935956,25.0,14.0,0.027000000000000007,2808.074232681646,245.36175537109375,295.36175537109375,167.66175537109376,83.26175537109376,276.3969027842452,0.5952055481725894,0.05710978542327882,0.6523153335958682,S011-MED-01;S011-FOD-01
Q2-012,2,B,S011,S008,4354.51681935956,4833.409727296038,5013.409727296038,14.0,0.0,6.938893903907228e-18,5327.212076078428,362.91650390625,412.91650390625,200.81650390625,142.01650390625002,478.8929079364786,0.8814607639155342,0.06004274010891385,0.941503504024448,S008-WAT-02
Q2-012,3,B,S008,O01,5013.409727296038,5684.098778459536,5684.098778459536,0.0,0.0,6.938893903907228e-18,8079.033112423187,322.9093322753906,372.9093322753906,102.00933227539065,245.20933227539064,670.689051163499,1.1541475874890268,0.0250950041378869,1.1792425916269136,
Q2-013,1,C,O01,S001,4402.611669287649,4708.881207952229,5032.881207952229,70.0,42.0,0.11700000000000002,3053.9788435184996,223.05661010742188,273.0566101074219,145.3566101074219,89.05661010742188,306.26953866457967,1.6801827915031948,0.07696380149962109,1.7571465930028158,S001-FOD-01;S001-FOD-02;S001-HYG-01;S001-HYG-02
Q2-013,2,C,S001,S004,5032.881207952229,5541.543070850279,5865.543070850279,42.0,0.0,2.7755575615628914e-17,4927.678447010787,358.7777404785156,408.7777404785156,224.77774047851562,180.4777404785156,508.6618628980499,1.9067731716573524,0.09519571452744803,2.0019688861848004,S004-WAT-02;S004-WAT-03;S004-FOD-01;S004-HYG-01
Q2-013,3,C,S004,O01,5865.543070850279,6583.101417091879,6583.101417091879,0.0,0.0,2.7755575615628914e-17,7714.6964491171675,348.2391662597656,398.2391662597656,169.9391662597656,270.53916625976564,717.5583462416002,2.373752753574513,0.044957760473950704,2.4187105140484637,
Q2-014,1,C,O01,S005,4735.146286353982,5232.376548616873,5484.376548616873,50.0,33.0,0.09500000000000001,5280.606936873044,276.410888671875,326.410888671875,198.710888671875,131.410888671875,497.2302622628905,2.2137988466621947,0.09017265538686117,2.303971502049056,S005-MED-01;S005-WAT-01
Q2-014,2,C,S005,S004,5484.376548616873,5795.328573812012,6047.328573812012,33.0,16.0,0.05600000000000002,2608.141553464183,315.80657958984375,365.80657958984375,170.80657958984375,137.50657958984374,310.9520251951382,0.9360364918115786,0.06652026657422384,1.0025567583858024,S004-MED-01;S004-WAT-01
Q2-014,3,C,S004,S002,6047.328573812012,6296.418803170287,6548.418803170287,16.0,0.0,2.0816681711721685e-17,2248.0176981866334,283.658203125,333.658203125,105.35820312499999,114.158203125,249.09022935827556,0.7266965217546322,0.034252756655544704,0.7609492784101769,S002-FOD-01;S002-FOD-02
Q2-014,4,C,S002,O01,6548.418803170287,7168.914995577918,7168.914995577918,0.0,0.0,2.0816681711721685e-17,7411.310455084183,258.9542541503906,308.9542541503906,89.45425415039062,181.25425415039064,620.4961924076304,2.2804032169489794,0.023665309298515323,2.304068526247495,
Q2-015,1,B,O01,S009,6023.520943684269,6484.331810228649,6724.331810228649,25.0,0.0,6.938893903907228e-18,5705.144962277037,243.22891235351562,293.2289123535156,165.52891235351564,63.228912353515625,460.8108665443806,1.2092749882304012,0.056383285770416264,1.2656582740008175,S009-MED-01;S009-WAT-01;S009-FOD-01
Q2-015,2,B,S009,O01,6724.331810228649,7191.962676773031,7191.962676773031,0.0,0.0,6.938893903907228e-18,5705.144962277037,243.22891235351562,293.2289123535156,63.228912353515625,165.52891235351564,467.63086654438064,0.8150207088967195,0.015554751528633965,0.8305754604253535,
Q2-016,1,B,O01,S003,6044.098778459538,6762.333763564608,6972.333763564608,28.0,0.0,0.0,7263.1792565565,511.80413818359375,561.8041381835938,434.10413818359376,223.30413818359375,718.2349851050687,1.6911002646786257,0.15279561280441287,1.8438958774830385,S003-WAT-01;S003-WAT-03
Q2-016,2,B,S003,O01,6972.333763564608,7704.622082003009,7704.622082003009,0.0,0.0,0.0,7263.1792565565,511.80413818359375,561.8041381835938,223.30413818359375,434.10413818359376,732.288318438402,1.0375970366509286,0.05493436871634589,1.0925314053672746,
Q2-017,1,C,O01,S011,7093.101417091879,7389.001945771306,7605.001945771306,64.0,50.0,0.18100000000000002,2808.074232681646,245.36175537109375,295.36175537109375,167.66175537109376,83.26175537109376,295.90052867942745,1.4055818982149886,0.08496666964641149,1.4905485678614,S011-WAT-01
Q2-017,2,C,S011,S015,7605.001945771306,8043.515990092755,8295.515990092754,50.0,28.0,0.12600000000000003,3461.196864772905,538.7306518554688,588.7306518554688,376.6306518554687,114.23065185546875,438.51404432144886,1.4510441165012014,0.1709105434779273,1.6219546599791286,S015-WAT-01;S015-FOD-01
Q2-017,3,C,S015,S003,8295.515990092754,8549.999428423607,8837.999428423607,28.0,6.0,0.03500000000000003,2616.366900890517,437.89886474609375,487.89886474609375,13.39886474609375,149.39886474609375,254.48343833085218,0.9060571256277448,0.004964605055279203,0.911021730683024,S003-FOD-01;S003-FOD-02;S003-HYG-01
Q2-017,4,C,S003,S007,8837.999428423607,9080.262943348573,9296.262943348573,6.0,0.0,2.7755575615628914e-17,2734.2616228002607,360.6993408203125,410.6993408203125,72.1993408203125,62.1993408203125,242.2635149249653,0.8507200471684225,0.020740012727101645,0.8714600598955242,S007-HYG-01
Q2-017,5,C,S007,O01,9296.262943348573,9856.086172013589,9856.086172013589,0.0,0.0,2.7755575615628914e-17,4534.460566816074,461.9731750488281,511.9731750488281,163.47317504882812,384.27317504882814,559.8232286650169,1.3952186359434073,0.04324716902828217,1.4384658049716894,
Q2-018,1,C,O01,S005,7648.914995577917,8146.145257840808,8470.145257840808,56.0,14.0,0.063,5280.606936873044,276.410888671875,326.410888671875,198.710888671875,131.410888671875,497.2302622628905,2.373208928267625,0.094685048483785,2.46789397675141,S005-WAT-02;S005-WAT-03;S005-FOD-01;S005-HYG-01
Q2-018,2,C,S005,S008,8470.145257840808,8789.481740279612,9041.481740279612,14.0,0.0,0.0,3040.170436044966,316.78717041015625,366.78717041015625,171.78717041015625,95.88717041015627,319.33648243880504,0.9738248014031567,0.05454898792076112,1.0283737893239178,S008-FOD-01;S008-HYG-01
Q2-018,3,C,S008,O01,9041.481740279612,9743.492346822344,9743.492346822344,0.0,0.0,0.0,8079.033112423187,322.9093322753906,372.9093322753906,102.00933227539065,245.20933227539064,702.0106065427307,2.4858563422840576,0.02698678137289684,2.5128431236569546,
